code,name,关注度,股息率,今年相对大盘强弱,财报,5日涨跌幅,新闻,total_score
600660,福耀玻璃,2.9,4.11,6,4.22,4,0,21.23
600519,贵州茅台,6.9,3.38,6,-3.72,6,0,18.56
000001,平安银行,1.2,5.69,6,-10.0,6,7,15.89
300979,华利集团,2.0,4.69,6,-10.0,2,0,4.69
