日期,收盘,成交额,开盘,最高,最低
20210329,19.03,12024044.0,21.21,21.93,18.97
20210330,24.42,11003892.0,18.5,25.36,18.5
20210331,25.48,8882419.0,23.41,27.06,22.78
20210401,24.22,5277794.0,24.89,25.78,23.74
20210402,27.73,6957512.0,24.49,29.33,24.28
20210406,28.16,6381918.0,28.3,30.1,26.1
20210407,27.14,4719459.0,27.85,28.31,26.67
20210408,25.25,4391545.0,27.84,27.84,25.15
20210409,30.41,5713715.0,25.28,30.41,25.28
20210412,28.54,4617441.0,30.67,30.67,27.85
20210413,31.52,4907853.0,28.44,31.69,27.56
20210414,30.96,3849229.0,30.81,33.29,30.02
20210415,29.73,3838062.0,30.56,32.78,29.41
20210416,29.92,3121998.0,30.14,30.93,29.03
20210419,31.58,4395375.0,30.09,32.62,29.0
20210420,32.64,4052474.0,32.58,34.65,31.02
20210421,34.52,2999289.0,32.0,35.23,32.0
20210422,35.82,3024555.0,34.7,36.52,34.07
20210423,34.73,3321471.0,35.25,36.52,33.97
20210426,35.21,2661227.0,34.49,36.51,33.53
20210427,34.13,2347276.0,34.95,36.31,33.29
20210428,37.71,2710739.0,33.62,38.05,33.53
20210429,37.1,2495698.0,37.32,38.38,36.07
20210430,40.64,3198653.0,38.2,42.02,36.78
20210506,44.29,3057548.0,40.05,46.07,39.99
20210507,43.54,2182503.0,44.3,45.39,41.92
20210510,48.02,2452126.0,43.59,48.55,42.62
20210511,42.57,4843882.0,47.72,51.52,41.54
20210512,43.94,3316879.0,42.47,44.39,40.57
20210513,43.12,2059875.0,42.71,44.25,41.77
20210514,46.07,3033060.0,43.05,47.67,42.6
20210517,45.6,3149996.0,45.03,48.86,43.86
20210518,47.14,2325789.0,44.71,47.35,43.23
20210519,46.62,2090472.0,46.71,48.32,45.48
20210520,49.74,2741052.0,46.4,51.2,45.62
20210521,50.14,2029630.0,49.81,52.04,48.74
20210524,49.18,1874524.0,49.8,50.51,46.03
20210525,49.38,1725203.0,49.2,50.2,48.02
20210526,51.73,2091604.0,48.95,51.86,47.49
20210527,51.27,2293306.0,51.3,54.81,51.0
20210528,48.67,2742366.0,50.87,52.71,47.6
20210531,50.86,2039867.0,48.78,51.33,48.03
20210601,53.06,2175383.0,50.44,53.92,50.44
20210602,49.61,2307695.0,53.05,54.45,48.8
20210603,46.25,2591410.0,50.31,51.3,45.59
20210604,46.29,2063065.0,45.71,47.9,45.28
20210607,47.95,2027346.0,47.42,50.01,46.98
20210608,44.39,2685478.0,47.54,48.54,44.02
20210609,42.87,2474614.0,43.96,45.23,42.11
20210610,43.48,1763919.0,43.1,44.35,42.69
20210611,42.69,2226425.0,43.41,43.51,41.22
20210615,45.01,2561529.0,42.8,46.71,42.8
20210616,44.35,1559369.0,44.88,46.64,43.94
20210617,50.55,3192379.0,44.23,50.86,44.23
20210618,50.39,2436317.0,50.03,51.77,49.2
20210621,48.93,1961609.0,49.26,51.27,48.35
20210622,48.9,2405708.0,49.36,50.12,46.15
20210623,49.44,2276502.0,48.61,51.86,48.03
20210624,45.64,2236925.0,49.09,49.13,45.06
20210625,45.6,2215366.0,45.88,46.83,43.4
20210628,45.94,1594320.0,45.06,47.22,45.06
20210629,45.92,1468875.0,46.04,46.71,44.23
20210630,55.2,2776222.0,47.42,55.2,47.42
20210701,52.58,3331938.0,55.23,55.46,51.89
20210702,55.89,4042191.0,53.69,60.31,52.88
20210705,58.24,3402047.0,58.07,59.26,53.93
20210706,55.23,2803551.0,59.26,59.67,53.8
20210707,55.94,1845555.0,53.35,56.56,52.19
20210708,55.15,1871428.0,56.16,57.47,53.87
20210709,57.3,1990695.0,55.41,57.43,53.98
20210712,58.09,2093552.0,57.48,58.74,55.15
20210713,52.81,2318520.0,57.42,57.81,52.26
20210714,52.06,1242250.0,53.33,53.93,51.51
20210715,52.69,1131849.0,52.28,54.82,52.07
20210716,52.57,1551279.0,53.34,55.61,52.22
20210719,51.55,1245229.0,52.09,52.32,49.13
20210720,52.9,1037046.0,51.15,53.05,49.54
20210721,56.95,1931333.0,52.88,57.87,52.51
20210722,60.67,2417761.0,56.89,61.86,56.37
20210723,60.38,1874453.0,60.44,62.44,58.78
20210726,58.56,1538904.0,60.44,61.74,56.31
20210727,56.24,1964011.0,59.05,62.22,55.71
20210728,51.32,1834040.0,55.37,56.12,50.39
20210729,57.74,1660280.0,52.45,58.09,52.45
20210730,56.29,1777193.0,56.9,59.02,54.93
20210802,55.52,1253328.0,56.42,56.77,53.44
20210803,51.74,1403592.0,55.52,56.47,51.33
20210804,53.42,1007613.0,52.39,54.04,51.57
20210805,52.52,1024806.0,53.93,53.93,51.64
20210806,54.53,1577033.0,52.97,57.19,52.04
20210809,59.95,2315972.0,53.38,61.62,53.38
20210810,60.36,1633656.0,60.15,62.73,59.02
20210811,58.07,1447218.0,60.73,60.96,57.48
20210812,62.04,1997775.0,59.37,63.18,58.24
20210813,66.29,2516720.0,61.62,66.95,60.45
20210816,54.77,4863839.0,52.93,57.19,52.93
20210817,51.65,2656634.0,53.35,54.53,50.8
20210818,49.42,2241453.0,51.88,52.45,48.12
20210819,49.44,1204810.0,49.2,50.84,48.54
20210820,50.39,1214865.0,48.9,51.86,48.31
20210823,53.26,1558183.0,50.39,54.3,49.2
20210824,52.95,1336969.0,54.28,54.53,52.16
20210825,55.86,1767489.0,52.75,56.73,52.31
20210826,55.51,1217458.0,55.91,57.19,55.33
20210827,55.13,1100564.0,55.49,56.31,53.93
20210830,53.22,1063923.0,55.13,56.0,53.12
20210831,50.69,1696177.0,55.01,55.01,48.42
20210901,50.71,937784.0,49.79,51.81,49.49
20210902,49.77,559359.0,49.9,51.19,49.02
20210903,50.89,581968.0,49.38,52.22,49.38
20210906,53.35,891359.0,50.82,54.23,50.09
20210907,54.86,580060.0,53.05,55.58,52.75
20210908,57.77,1070258.0,54.61,58.6,54.61
20210909,57.09,1153565.0,57.19,58.96,56.54
20210910,61.33,1640011.0,58.07,62.61,57.48
20210913,59.8,699943.0,61.78,61.78,58.77
20210914,57.73,780628.0,58.3,61.89,57.48
20210915,60.92,852856.0,59.26,61.51,56.41
20210916,58.23,785338.0,60.92,61.5,57.45
20210917,57.19,736631.0,58.89,59.11,56.23
20210922,55.54,793483.0,56.23,57.91,55.29
20210923,53.83,831237.0,55.71,57.31,52.74
20210924,52.66,659018.0,53.97,55.41,52.58
20210927,51.07,589629.0,52.66,53.34,49.9
20210928,50.18,541322.0,50.52,52.47,49.94
20210929,47.3,1341722.0,50.13,50.13,46.77
20210930,49.36,841614.0,47.44,49.69,45.77
