日期,收盘,成交额,开盘,最高,最低
20260313,43.53,9727690.0,,,
20260323,38.8,12116072.0,,,
20260324,38.29,8844139.0,,,
20260325,38.26,4631130.0,,,
20260326,37.31,6289748.0,,,
20260327,37.55,4538948.0,,,
20260330,37.2,7363796.0,,,
20260401,37.7,7780041.0,,,
20260402,39.23,19423904.0,,,
20260403,38.01,10269155.0,,,
20260410,39.8,9341445.0,,,
20260413,38.93,7451662.0,,,
20260414,39.17,5169429.0,,,
20260415,39.18,4215169.0,,,
20260416,39.29,4024060.0,,,
20260417,41.0,21296672.0,,,
20260420,42.68,30299637.0,,,
20260421,41.56,12717033.0,,,
20260422,42.82,13303375.0,,,
20260423,43.4,31250541.0,,,
20260424,43.62,21207199.0,,,
20260427,41.46,15319258.0,,,
20260428,40.08,8864940.0,,,
20260429,42.45,28767628.0,,,
20260430,41.6,9548784.0,,,
20260506,42.55,35722161.0,,,
20260507,43.9,33004002.0,,,
20260508,43.54,16848223.0,,,
20260511,56.6,162681341.0,45.77,56.6,44.1
20260512,58.5,192571642.0,61.0,63.0,56.0
20260513,68.5,197313376.0,57.0,75.0,55.0
20260514,61.9,142103878.0,67.23,68.11,60.06
20260515,68.12,119353891.0,62.5,74.05,62.19
20260518,66.33,102307208.0,66.93,69.88,61.67
20260519,73.0,274389641.0,65.67,85.66,62.89
20260520,82.9,275587389.0,72.5,85.0,70.37
20260521,75.2,215724945.0,80.0,82.8,74.08
20260522,78.6,309446768.0,77.0,86.86,74.02
20260525,73.52,194686817.0,81.88,82.0,71.15
20260526,65.33,176265687.0,72.18,74.54,63.56
20260527,71.17,152328521.0,65.9,75.0,65.33
