日期,收盘,成交额,开盘,最高,最低
20190722,96.97,11815463.0,86.03,137.72,58.51
20190723,89.91,6266484.0,81.33,97.34,81.33
20190724,94.99,5116062.0,90.19,95.76,87.03
20190725,97.49,5625230.0,95.09,102.74,93.07
20190726,88.48,3974635.0,96.05,96.05,87.37
20190729,94.06,3663184.0,90.59,96.09,89.38
20190730,110.54,6808210.0,93.95,114.21,92.41
20190731,108.27,5478781.0,105.6,109.5,102.96
20190801,112.66,5356935.0,105.49,114.88,104.23
20190802,114.73,7253345.0,108.97,124.5,108.85
20190805,114.99,4957536.0,113.56,116.9,104.82
20190806,105.49,5978572.0,112.8,119.72,105.49
20190807,103.14,3674872.0,108.17,109.18,98.11
20190808,100.72,3049628.0,103.48,107.23,100.66
20190809,100.6,2917556.0,102.2,106.07,99.31
20190812,94.08,3276636.0,100.54,101.46,91.11
20190813,94.95,2031067.0,92.74,95.15,91.18
20190814,96.21,2049227.0,96.0,98.64,94.75
20190815,97.37,1916684.0,94.42,98.67,93.41
20190816,96.27,1771065.0,96.76,98.5,94.77
20190819,96.12,1901120.0,96.09,97.0,92.53
20190820,94.62,1245549.0,96.1,96.48,94.55
20190821,88.34,2176855.0,94.62,95.02,88.07
20190822,86.18,1315677.0,88.37,89.13,86.14
20190823,82.25,1897451.0,86.33,86.99,81.56
20190826,87.06,2258574.0,81.5,88.01,81.5
20190827,86.76,1339316.0,87.37,87.37,85.12
20190828,85.88,1464203.0,86.67,89.11,85.88
20190829,85.09,1165243.0,84.05,86.42,83.54
20190830,89.54,2654246.0,85.32,91.13,84.55
20190902,89.7,1358094.0,89.38,90.03,87.76
20190903,97.44,3291379.0,89.72,98.66,88.83
20190904,94.31,1726512.0,96.72,97.28,93.78
20190905,94.1,1438371.0,94.66,96.39,93.76
20190906,90.73,1439469.0,94.52,95.41,90.72
20190909,91.01,1072510.0,90.74,92.17,89.63
20190910,91.29,935060.0,90.95,93.68,90.93
20190911,89.15,921153.0,90.99,93.41,89.15
20190912,86.46,1089793.0,89.92,89.92,86.04
20190916,87.58,690454.0,86.03,87.96,85.56
20190917,88.37,1232217.0,87.64,91.25,87.64
20190918,84.21,1377105.0,86.9,88.63,84.01
20190919,85.09,783435.0,84.33,86.62,83.58
20190920,85.08,564244.0,84.56,85.69,84.28
20190923,84.96,466375.0,85.02,85.69,84.23
20190924,88.08,1523135.0,85.54,89.28,84.82
20190925,86.09,742154.0,88.04,89.29,86.03
20190926,81.6,1072788.0,86.76,86.97,81.58
20190927,82.6,536527.0,82.67,83.81,81.68
20190930,78.16,926539.0,82.6,82.66,76.63
20191008,77.22,375711.0,78.06,78.51,77.03
20191009,78.28,346899.0,77.89,78.56,76.83
20191010,81.92,968123.0,78.97,83.21,77.7
20191011,81.23,611859.0,81.31,83.27,80.93
20191014,83.26,736818.0,81.34,84.26,80.86
20191015,83.18,558689.0,82.67,83.67,82.08
20191016,80.64,774192.0,83.14,83.21,80.64
20191017,83.68,1160229.0,80.36,83.87,79.56
20191018,89.05,2635249.0,83.01,91.63,82.82
20191021,91.06,1667211.0,88.71,91.39,86.25
20191022,89.15,1395358.0,90.72,91.39,87.37
20191023,90.79,2041309.0,88.51,92.94,85.82
20191024,86.37,1369896.0,89.52,91.32,86.21
20191025,82.79,895780.0,86.03,86.62,82.79
20191028,85.27,994809.0,83.35,86.66,82.21
20191029,85.19,951635.0,85.13,87.17,84.35
20191030,82.97,809484.0,84.35,86.86,82.68
20191031,77.97,1327524.0,82.67,82.68,77.44
20191101,79.11,522023.0,77.23,80.12,77.07
20191104,83.41,1133145.0,79.47,83.5,79.47
20191105,82.19,621196.0,83.92,83.92,81.77
20191106,83.88,890307.0,82.02,85.81,81.33
20191107,84.01,511643.0,84.01,84.87,82.88
20191108,84.58,708830.0,84.09,86.56,83.5
20191111,78.99,843186.0,84.01,84.09,78.9
20191112,80.19,464870.0,79.03,81.66,78.98
20191113,80.39,496977.0,80.84,81.66,79.34
20191114,83.61,1007833.0,81.07,84.35,80.09
20191115,83.67,672496.0,83.34,85.22,82.88
20191118,85.09,818220.0,84.3,87.0,83.07
20191119,87.17,908683.0,85.55,87.7,84.69
20191120,85.19,727754.0,87.64,87.64,84.75
20191121,86.28,943958.0,85.22,88.71,84.69
20191122,82.11,1045553.0,85.71,86.91,80.66
20191125,79.61,627722.0,82.0,82.0,78.82
20191126,79.8,290368.0,79.85,80.65,79.17
20191127,80.33,249762.0,79.55,80.65,79.31
20191128,81.05,312710.0,80.33,82.17,80.33
20191129,78.67,500539.0,80.99,81.25,78.35
20191202,78.18,337947.0,78.68,79.67,78.09
20191203,77.3,489584.0,77.97,78.53,75.88
20191204,77.67,370631.0,76.5,78.05,76.16
20191205,78.64,515407.0,77.8,79.31,76.68
20191206,79.5,502957.0,79.3,80.29,78.51
20191209,80.9,473774.0,79.98,81.25,79.35
20191210,83.78,1214407.0,80.99,86.35,80.4
20191211,82.05,524608.0,83.58,84.75,81.76
20191212,81.7,379010.0,82.89,83.48,81.5
20191213,81.38,494053.0,81.86,82.47,80.49
20191216,82.8,380570.0,81.73,83.06,81.6
20191217,83.72,616279.0,83.01,83.8,82.47
20191218,85.03,965424.0,84.01,86.76,83.74
20191219,84.82,483347.0,85.76,85.8,83.82
20191220,85.82,576174.0,84.37,86.55,84.35
20191223,85.93,839269.0,85.76,88.02,84.42
20191224,86.35,561065.0,85.81,87.63,84.68
20191225,87.74,682052.0,84.82,87.94,84.82
20191226,87.37,554198.0,87.62,88.71,86.75
20191227,88.04,1080401.0,88.04,91.38,88.04
20191230,88.03,557491.0,87.97,88.04,84.5
20191231,89.35,467700.0,87.7,90.69,87.51
20200102,89.84,419683.0,90.05,90.37,88.74
20200103,87.51,643495.0,90.51,90.51,86.94
20200106,86.62,553292.0,87.02,88.31,86.36
20200107,87.3,413917.0,87.21,87.42,86.42
20200108,86.44,510405.0,86.76,87.25,86.09
20200109,90.19,1012377.0,87.27,90.72,86.78
20200110,90.2,510833.0,89.46,91.31,89.46
20200113,93.05,797467.0,89.99,93.84,89.2
20200114,95.25,1039576.0,93.11,97.17,92.0
20200115,98.86,1375035.0,94.74,101.46,93.99
20200116,98.55,861517.0,98.78,100.76,97.1
20200117,103.53,1096586.0,100.12,106.64,98.77
20200120,103.08,1190914.0,101.46,106.42,101.46
20200121,103.83,948069.0,104.07,107.82,102.15
20200122,103.01,1423469.0,102.58,104.9,93.42
20200123,100.57,987918.0,102.13,108.17,98.17
20200203,90.13,1206476.0,88.71,94.67,80.66
20200204,96.93,787134.0,90.13,97.88,89.15
20200205,102.84,1028213.0,101.7,106.16,99.45
20200206,102.57,1011796.0,102.8,107.96,101.73
20200207,105.49,928056.0,101.46,107.44,101.46
20200210,103.68,854656.0,106.83,110.19,102.82
20200211,98.8,971812.0,103.81,104.01,98.7
20200212,101.39,577212.0,100.05,102.07,98.78
20200213,102.58,725231.0,101.06,106.03,100.15
20200214,101.03,766933.0,102.13,104.44,99.48
20200217,108.52,1513953.0,99.68,108.76,99.68
20200218,111.84,1067854.0,110.18,114.21,107.13
20200219,108.84,970358.0,110.86,115.59,108.84
20200220,113.6,1022065.0,109.5,115.24,106.16
20200221,113.8,901404.0,112.89,116.63,111.83
20200224,110.28,968726.0,112.88,116.88,109.19
20200225,111.5,828996.0,108.5,113.72,106.5
20200226,105.82,716053.0,110.1,113.54,104.82
20200227,103.74,848429.0,105.56,107.5,100.79
20200228,102.13,754676.0,100.48,105.35,99.54
20200302,104.52,538321.0,102.32,106.1,102.32
20200303,111.42,773088.0,106.84,111.52,105.58
20200304,108.31,554869.0,110.86,110.86,105.66
20200305,109.35,538405.0,110.03,110.42,106.5
20200306,108.04,451788.0,108.18,111.45,107.57
20200309,100.52,656101.0,106.09,107.43,98.98
20200310,101.74,586862.0,98.25,102.89,96.9
20200311,101.74,383951.0,102.58,104.58,100.79
20200312,96.88,441976.0,99.66,101.74,95.94
20200313,101.63,661480.0,91.39,101.82,90.12
20200316,96.5,567335.0,103.99,105.82,94.68
20200317,93.87,647750.0,98.11,99.11,91.39
20200318,92.07,441184.0,94.75,96.76,92.07
20200319,90.48,435747.0,91.99,93.74,87.66
20200320,92.38,251462.0,90.66,92.74,90.13
20200323,91.88,388965.0,91.39,94.03,88.92
20200324,93.39,372777.0,94.75,96.08,90.99
20200325,95.97,277531.0,95.56,96.72,94.76
20200326,96.35,219775.0,95.43,96.76,94.88
20200327,99.05,365183.0,97.77,100.11,96.1
20200330,96.76,389434.0,96.56,98.77,92.82
20200331,95.62,323214.0,95.96,98.03,93.76
20200401,93.95,201439.0,93.95,96.29,92.99
20200402,97.36,414453.0,93.95,98.11,91.59
20200403,96.99,262820.0,97.44,98.44,95.42
20200407,98.78,278164.0,98.78,99.19,97.46
20200408,95.09,287684.0,98.36,98.72,94.97
20200409,100.2,586087.0,96.18,101.46,94.72
20200410,103.26,694039.0,100.21,106.03,99.85
20200413,105.83,383203.0,102.8,106.03,101.47
20200414,107.97,434678.0,106.11,109.11,103.89
20200415,103.48,476605.0,108.11,108.84,103.31
20200416,104.25,318913.0,102.25,105.89,102.25
20200417,104.86,263984.0,104.15,106.09,104.15
20200420,105.6,238022.0,104.83,106.83,103.69
20200421,104.54,234327.0,104.48,106.7,102.96
