日期,收盘,成交额,开盘,最高,最低
20260313,30.44,5991055.0,,,
20260323,27.03,15059390.0,,,
20260324,27.37,7005717.0,,,
20260325,27.91,10761990.0,,,
20260326,27.45,4821446.0,,,
20260327,27.54,6692984.0,,,
20260330,27.29,4538400.0,,,
20260401,27.37,3561779.0,,,
20260402,27.37,4273095.0,,,
20260403,27.01,8026011.0,,,
20260410,27.98,4161307.0,,,
20260413,27.57,3873341.0,,,
20260414,27.63,3845102.0,,,
20260415,27.64,2799969.0,,,
20260416,27.64,2953102.0,,,
20260417,28.23,22728385.0,,,
20260420,28.33,24254734.0,,,
20260421,27.86,10315532.0,,,
20260422,31.2,115653951.0,,,
20260423,31.98,106140451.0,,,
20260424,30.5,63715081.0,,,
20260427,29.86,28468730.0,,,
20260428,29.7,21435203.0,,,
20260429,30.38,34406028.0,,,
20260430,30.79,35343828.0,,,
20260506,30.65,23593573.0,,,
20260507,31.2,29023386.0,,,
20260508,32.19,33784741.0,,,
20260511,32.05,22442698.0,31.9,32.28,31.77
20260512,32.06,25479498.0,31.98,32.68,31.69
20260513,32.07,18976796.0,32.43,32.43,31.99
20260514,31.09,23254276.0,32.11,32.26,31.08
20260515,31.58,6431462.0,31.45,31.59,30.96
20260518,31.06,9966386.0,31.2,31.47,30.76
20260519,30.9,9456158.0,31.27,31.27,30.74
20260520,30.42,9550823.0,30.9,31.07,30.37
20260521,29.65,9462851.0,30.58,30.69,29.61
20260522,30.0,7006967.0,29.65,30.06,29.53
20260525,29.83,5085290.0,30.0,30.28,29.61
20260526,28.86,12507759.0,29.67,29.68,28.56
20260527,28.3,9696302.0,29.0,29.0,28.0
