日期,收盘,成交额,开盘,最高,最低
20230601,45.75,116311.0,44.82,49.6,44.81
20230602,61.64,133744.0,44.79,68.58,44.79
20230605,56.95,112228.0,54.7,63.2,50.73
20230606,53.01,81797.0,51.95,57.0,51.95
20230607,55.7,101945.0,54.39,60.7,54.39
20230608,52.8,92216.0,56.09,61.23,51.88
20230609,47.49,81134.0,50.58,51.66,47.49
20230612,46.19,59664.0,45.71,46.69,44.4
20230613,45.66,42737.0,45.36,46.33,45.18
20230614,44.26,54721.0,45.59,45.64,43.41
20230615,43.94,34348.0,44.26,44.7,43.58
20230616,44.32,31664.0,43.6,44.55,42.91
20230619,44.65,35512.0,44.15,45.19,43.7
20230620,42.61,41955.0,44.7,44.78,42.43
20230621,40.64,31260.0,42.93,42.93,40.53
20230626,40.69,21391.0,39.95,41.69,39.85
20230627,40.12,17650.0,41.0,41.04,39.9
20230628,39.1,23810.0,40.08,40.12,38.08
20230629,40.4,22829.0,38.93,40.59,38.93
20230630,40.34,15153.0,40.11,40.65,39.92
20230703,40.09,12183.0,40.56,40.9,40.03
20230704,40.72,15826.0,40.5,40.88,40.09
20230705,39.73,12983.0,40.57,40.67,39.7
20230706,40.44,13834.0,39.7,40.78,39.4
20230707,39.44,12730.0,39.9,40.34,39.42
20230710,39.72,7783.0,39.66,39.97,39.2
20230711,40.56,15919.0,39.7,40.7,39.42
20230712,39.7,13344.0,40.54,40.97,39.65
20230713,40.41,11373.0,39.65,40.49,39.46
20230714,44.48,57457.0,40.5,44.48,40.2
20230717,48.96,54846.0,48.69,48.96,46.0
20230718,53.89,126539.0,49.2,53.89,46.26
20230719,49.64,127883.0,53.25,57.38,49.6
20230720,54.63,111680.0,46.74,54.63,46.74
20230721,49.14,101315.0,52.7,56.23,49.14
20230724,45.2,68882.0,46.0,47.76,44.7
20230725,48.49,74164.0,45.32,49.49,45.32
20230726,47.5,59627.0,49.76,51.5,47.26
20230727,45.96,45304.0,47.42,48.45,45.56
20230728,44.44,37733.0,45.38,46.2,44.44
20230731,44.14,31665.0,43.7,44.84,42.49
20230801,42.56,29905.0,43.78,44.12,42.2
20230802,42.73,17555.0,43.18,43.18,42.2
20230803,42.05,20962.0,42.67,42.72,41.71
20230804,42.31,17750.0,42.15,42.44,41.72
20230807,43.27,30381.0,42.1,43.27,42.1
20230808,42.3,30840.0,43.4,43.66,41.98
20230809,42.96,29922.0,41.85,43.1,41.11
20230810,44.63,54092.0,42.81,45.2,42.2
20230811,44.01,36476.0,43.7,45.07,43.47
20230814,43.71,23302.0,43.7,44.2,42.22
20230815,48.11,86871.0,43.81,48.11,43.81
20230816,48.23,79987.0,46.7,49.26,46.01
20230817,47.76,45341.0,47.49,48.13,46.5
20230818,46.62,59762.0,46.88,50.2,46.58
20230821,47.07,48191.0,46.0,47.79,44.49
20230822,44.96,47544.0,46.38,47.47,43.5
20230823,43.2,34491.0,44.1,44.61,42.3
20230824,41.19,32535.0,43.21,43.63,41.15
20230825,38.5,28281.0,40.57,41.05,38.3
20230828,38.03,25946.0,40.18,40.68,37.75
20230829,41.06,32986.0,37.71,41.48,37.55
20230830,42.14,25855.0,40.9,43.0,40.55
