日期,收盘,成交额,开盘,最高,最低
20210817,61.8,29106436.0,69.4,72.9,58.63
20210818,62.69,14522791.0,59.4,64.81,57.73
20210819,69.6,15030767.0,60.76,74.28,60.56
20210820,68.5,9051743.0,69.28,75.4,66.4
20210823,75.4,7994132.0,69.5,76.58,69.5
20210824,84.29,10465851.0,75.5,90.6,75.5
20210825,87.25,8830537.0,84.4,91.6,83.9
20210826,90.9,5535073.0,84.5,91.28,83.45
20210827,100.27,5731890.0,89.1,100.4,87.53
20210830,95.56,5596382.0,100.48,108.7,94.07
20210831,87.58,7600947.0,94.4,95.38,84.4
20210901,83.2,6091727.0,88.28,91.85,82.4
20210902,89.1,6035409.0,81.4,89.73,80.61
20210903,80.59,4541497.0,86.41,86.9,80.4
20210906,80.5,4505460.0,78.68,83.3,76.09
20210907,85.98,6868257.0,81.9,88.05,76.08
20210908,80.6,4658952.0,84.25,85.1,79.4
20210909,74.2,4009572.0,79.4,82.06,74.2
20210910,74.46,3751904.0,72.56,77.85,71.64
20210913,74.0,2738156.0,74.11,77.95,72.41
20210914,74.9,3323141.0,73.5,77.1,69.4
20210915,74.3,1899698.0,73.4,77.08,72.76
20210916,67.39,3087183.0,74.6,74.8,67.28
20210917,70.4,3237300.0,66.6,72.06,66.2
20210922,78.58,4131382.0,70.4,78.58,70.4
20210923,78.58,3118043.0,77.62,80.68,74.84
20210924,78.81,2453202.0,79.9,82.72,76.2
20210927,77.54,1983465.0,77.4,78.88,73.87
20210928,72.3,1679199.0,76.8,76.8,71.42
20210929,72.4,1520623.0,72.2,73.79,69.66
20210930,73.46,859129.0,71.61,74.9,71.61
20211008,69.0,1814608.0,74.29,76.38,67.71
20211011,66.6,1467226.0,68.97,69.93,65.25
20211012,64.93,2197585.0,66.9,66.9,62.09
20211013,63.98,1809157.0,64.2,65.98,63.31
20211014,66.08,1644631.0,64.2,68.28,63.86
20211015,69.22,1943330.0,66.2,71.07,65.22
20211018,64.39,4794682.0,68.22,68.59,62.42
20211019,66.45,3083944.0,64.39,67.9,63.83
20211020,72.68,3234415.0,65.4,73.25,64.79
20211021,69.09,2033393.0,71.59,72.78,69.07
20211022,67.88,1608945.0,69.09,70.11,66.44
20211025,73.55,2428825.0,68.13,74.79,67.91
20211026,72.22,2009006.0,75.4,77.9,72.12
20211027,71.84,2522067.0,71.75,76.2,68.41
20211028,69.53,2258993.0,71.8,74.6,69.31
20211029,67.99,2216550.0,69.94,70.41,65.54
20211101,72.15,2476866.0,68.9,73.38,67.9
20211102,68.8,3315460.0,72.4,75.4,67.6
20211103,71.7,2239759.0,68.82,71.9,67.16
20211104,74.18,2388116.0,72.2,75.4,70.42
20211105,72.68,1621427.0,72.9,74.72,72.08
20211108,75.58,2451262.0,72.41,77.17,72.41
20211109,76.42,1897900.0,75.65,78.4,75.1
20211110,74.41,1756424.0,76.4,76.5,72.7
20211111,78.58,2762098.0,74.68,79.8,74.68
20211112,79.48,2179886.0,78.87,82.38,77.4
20211115,80.6,2405590.0,77.57,81.06,77.22
20211116,71.54,5023427.0,80.52,80.52,70.06
20211117,71.97,3689508.0,71.4,74.58,69.84
20211118,70.49,2258195.0,71.55,72.39,69.84
20211119,71.85,2196165.0,70.73,74.37,70.73
20211122,75.15,2964230.0,71.93,75.7,71.86
20211123,76.02,2619906.0,74.59,77.82,73.6
20211124,79.5,4550766.0,76.36,81.4,75.51
20211125,79.7,2147229.0,80.0,81.22,77.96
20211126,92.71,6305743.0,79.7,95.76,79.56
20211129,89.4,4319289.0,91.4,93.1,88.28
20211130,87.96,3276205.0,89.77,91.2,85.7
20211201,86.43,1597958.0,87.31,87.9,85.2
20211202,85.59,2081891.0,86.9,88.39,83.95
20211203,85.31,2470517.0,85.91,86.65,84.02
20211206,82.58,2312299.0,84.91,85.91,81.9
20211207,78.65,2618845.0,82.58,83.32,77.61
20211208,79.7,1182302.0,79.53,81.26,78.91
20211209,77.4,1786666.0,79.9,80.8,76.82
20211210,79.83,1511755.0,77.45,81.0,77.11
20211213,79.94,1341037.0,79.7,80.72,77.6
20211214,81.15,1140384.0,79.63,81.83,78.41
20211215,80.2,1327847.0,81.15,82.88,79.96
20211216,76.2,2264687.0,80.32,81.39,75.7
20211217,76.02,1041372.0,76.39,77.4,75.57
20211220,73.4,1064797.0,76.02,77.28,72.83
20211221,72.87,715697.0,73.88,74.44,71.55
20211222,73.66,808731.0,72.98,74.96,72.51
20211223,73.66,825557.0,74.5,75.27,73.14
20211224,69.81,1973370.0,73.65,73.65,68.9
20211227,73.68,2010156.0,70.4,73.7,69.83
20211228,76.7,1366768.0,73.12,77.19,72.71
20211229,75.52,887588.0,76.7,77.2,74.93
20211230,75.35,778137.0,75.06,76.86,74.55
20211231,79.16,1193671.0,75.4,79.79,75.21
20220104,74.92,816619.0,78.9,79.4,74.78
20220105,70.79,1992180.0,75.28,75.28,69.77
20220106,70.8,742683.0,70.5,72.19,69.25
20220107,68.78,1213578.0,70.4,71.07,67.6
20220110,67.98,618668.0,68.4,69.2,66.48
20220111,66.86,533362.0,68.78,69.08,66.64
20220112,68.44,638061.0,67.0,69.0,66.91
20220113,65.98,1044897.0,69.16,69.16,65.65
20220114,66.78,543368.0,65.61,67.5,65.28
20220117,70.59,991591.0,66.77,70.85,65.58
20220118,70.95,584340.0,70.4,71.6,68.98
20220119,69.46,1176865.0,70.7,70.7,65.81
20220120,66.0,1067619.0,69.48,70.2,65.57
20220121,64.62,873690.0,66.0,67.6,63.31
20220124,66.4,788662.0,64.4,67.64,63.91
20220125,64.06,535894.0,65.57,66.83,64.05
20220126,65.99,712945.0,63.8,66.3,63.8
20220127,66.5,1364683.0,65.39,69.27,65.39
20220128,66.39,939966.0,67.18,68.38,65.73
20220207,69.4,951100.0,67.41,69.55,67.2
20220208,65.81,993140.0,67.7,69.28,65.57
20220209,64.5,1173124.0,66.6,67.0,63.6
20220210,58.6,2236018.0,64.4,64.4,57.97
20220211,55.39,2146338.0,58.49,58.59,54.37
20220214,54.97,906233.0,54.31,56.28,54.3
20220215,57.32,1838930.0,54.97,58.0,54.97
20220216,57.64,1679517.0,57.7,59.38,57.0
20220217,57.88,2264875.0,56.7,59.86,56.51
20220218,61.14,2055611.0,58.87,62.97,58.4
20220221,62.7,2428708.0,63.2,63.3,60.23
20220222,60.59,1198095.0,62.23,62.23,59.5
20220223,65.4,2483411.0,61.39,65.67,60.41
20220224,66.28,2684738.0,66.0,68.3,64.52
20220225,67.47,1902758.0,66.4,70.4,66.4
20220228,72.54,2473615.0,69.41,73.0,69.41
20220301,69.9,3060338.0,73.66,73.66,68.91
20220302,68.36,1732502.0,69.3,69.3,66.57
20220303,64.57,1773179.0,68.36,68.83,63.6
20220304,63.61,1734387.0,64.9,66.57,62.6
20220307,61.46,1174046.0,63.6,63.6,60.49
20220308,58.39,2040057.0,62.11,62.4,57.4
20220309,57.62,1366954.0,59.27,59.9,56.29
20220310,61.39,1776297.0,60.4,63.21,59.59
20220311,61.59,1041667.0,61.53,61.87,59.73
20220314,59.98,1411561.0,58.1,61.56,58.1
20220315,63.06,2558886.0,58.23,65.97,58.23
20220316,67.61,2639378.0,64.65,68.1,63.6
20220317,69.6,2218253.0,67.8,71.7,67.8
20220318,67.68,1200009.0,70.35,70.35,66.78
20220321,69.95,1639677.0,67.9,70.41,67.49
20220322,68.02,924462.0,69.9,70.28,67.6
20220323,69.19,1108291.0,68.65,69.9,66.4
20220324,68.37,968948.0,69.15,69.19,67.3
20220325,66.18,775387.0,67.53,69.12,66.17
20220328,66.1,1002701.0,65.4,67.25,65.08
20220329,64.81,953413.0,66.4,68.4,64.15
20220330,67.79,1388912.0,64.81,68.0,63.14
20220331,65.24,1107372.0,67.8,68.09,64.25
20220401,64.36,817898.0,65.04,65.2,61.85
20220406,63.07,1013046.0,64.36,64.36,61.2
20220407,63.26,549457.0,63.05,64.79,61.2
20220408,62.6,1200633.0,63.2,64.58,60.97
20220411,59.73,902351.0,61.01,61.64,58.63
20220412,59.39,693238.0,60.33,60.33,57.97
20220413,58.1,753063.0,58.65,59.64,57.06
20220414,56.63,789649.0,57.91,59.4,56.6
20220415,56.71,984344.0,55.66,57.37,54.9
20220418,58.99,1010990.0,57.37,59.49,54.37
20220419,58.6,529560.0,58.83,60.83,57.98
20220420,57.9,490893.0,59.36,59.36,57.41
20220421,55.41,727759.0,57.12,57.9,55.41
20220422,54.33,878767.0,58.28,58.28,53.4
20220425,45.17,1630661.0,52.19,52.2,44.6
20220426,45.09,1317221.0,45.1,48.96,43.93
20220427,49.2,990142.0,43.74,49.4,43.73
20220428,49.28,1194244.0,48.66,51.08,48.0
20220429,54.08,1318061.0,51.4,55.9,49.6
20220505,53.4,1143617.0,53.27,56.15,51.4
20220506,53.86,671998.0,51.88,55.2,51.0
20220509,51.75,1215715.0,54.52,54.52,51.16
20220510,53.07,1104634.0,51.2,55.18,50.46
20220511,55.6,1161256.0,53.07,57.69,52.73
20220512,57.4,1397807.0,55.4,58.4,54.5
20220513,59.3,1440452.0,58.35,60.36,56.63
20220516,58.35,1143566.0,60.91,63.15,57.56
20220517,60.62,1150782.0,58.22,61.76,57.41
20220518,61.89,777555.0,60.62,63.06,60.38
20220519,63.6,777641.0,61.49,64.1,60.85
20220520,66.26,1168071.0,64.02,67.47,63.94
20220523,66.6,1133588.0,66.59,68.48,65.1
20220524,64.64,914325.0,67.72,68.4,64.4
20220525,64.03,1134624.0,64.59,66.07,62.12
20220526,65.24,878317.0,62.28,66.56,62.28
20220527,66.91,1548623.0,66.25,69.18,65.7
20220530,67.06,880214.0,66.91,67.52,65.4
20220531,67.25,735012.0,66.1,67.72,65.82
20220601,69.9,1433324.0,67.5,72.03,66.67
20220602,71.62,1122518.0,70.6,71.79,69.12
20220606,75.58,1665839.0,71.58,77.15,70.65
20220607,72.69,1311665.0,74.63,76.4,70.7
20220608,74.93,1162739.0,73.58,76.26,72.6
20220609,73.0,1081672.0,74.71,74.89,72.11
20220610,73.34,1154485.0,71.58,74.56,70.79
20220613,74.44,1235971.0,63.79,75.7,63.79
20220614,74.48,875640.0,74.53,75.1,72.01
20220615,72.52,1795554.0,75.6,75.96,70.0
20220616,73.16,1497541.0,72.41,75.9,70.92
20220617,75.6,1360314.0,72.6,76.1,72.6
20220620,75.61,1755178.0,77.58,79.48,75.08
20220621,73.36,2065888.0,75.68,76.48,72.47
20220622,72.9,1202208.0,73.36,75.51,72.4
20220623,76.4,1774914.0,72.69,76.49,72.28
20220624,79.9,2689161.0,78.6,80.99,75.37
20220627,79.62,1805750.0,80.28,83.09,78.27
20220628,78.63,1096330.0,78.65,79.6,77.7
20220629,71.58,2223264.0,78.7,78.7,71.07
20220630,72.99,1839732.0,71.4,74.23,69.73
20220701,79.94,2901602.0,72.6,80.89,72.0
20220704,83.88,2576641.0,81.08,85.76,76.8
20220705,81.52,1500423.0,84.88,85.31,80.1
20220706,82.76,1589085.0,82.59,83.33,80.18
20220707,88.65,1920858.0,81.96,89.6,81.66
20220708,85.05,1294850.0,88.66,89.56,84.18
20220711,81.7,1341141.0,84.81,85.6,80.2
20220712,79.55,775845.0,81.7,82.82,79.32
20220713,79.89,926819.0,79.55,81.38,77.6
20220714,79.8,1125491.0,79.66,82.6,79.4
20220715,81.09,1617194.0,79.9,81.17,78.77
20220718,76.36,3098005.0,80.4,80.4,74.2
20220719,77.39,1517686.0,75.84,77.88,73.6
20220720,76.19,795379.0,78.58,78.59,76.11
