code,name,关注度,单日涨跌幅,股息率,今年相对大盘强弱,财报,5日涨跌幅,行业相对强弱,新闻,资金流向,total_score
301071,力量钻石,2.0,4,1.38,10,20.0,8,7.6,1.0,7,60.98
300408,三环集团,4.0,0,0.93,10,20.0,8,10.0,0.0,8,60.93
301526,国际复材,4.0,2,0.21,10,18.06,8,9.6,1.0,8,60.87
000685,中山公用,1.0,6,5.31,6,16.62,10,7.4,3.5,5,60.83
301511,德福科技,4.1,1,0.2,10,20.0,8,8.4,1.0,8,60.7
688390,固德威,1.9,1,0.0,10,19.18,8,9.6,1.0,10,60.68
300323,华灿光电,1.0,2,0.0,10,20.0,10,9.6,0.0,8,60.6
601138,工业富联,7.0,4,1.9,6,20.0,8,5.6,0.0,8,60.5
002947,恒铭达,1.0,1,1.12,10,15.95,8,9.6,4.5,9,60.17
300953,震裕科技,3.2,3,0.25,10,19.63,6,8.0,1.0,9,60.08
300738,奥飞数据,4.7,2,0.1,10,18.64,8,6.0,2.5,8,59.94
600452,涪陵电力,1.6,5,1.0,10,15.91,10,7.4,0.0,9,59.91
603283,赛腾股份,2.9,0,1.55,10,16.43,10,10.0,1.0,8,59.88
300602,飞荣达,3.4,4,0.3,8,18.88,8,5.6,2.5,9,59.68
688717,艾罗能源,1.6,2,0.0,10,20.0,8,8.0,1.0,9,59.6
688396,华润微,3.7,1,0.16,8,18.8,8,8.8,1.0,10,59.46
002354,天娱数科,1.0,2,0.0,6,15.85,10,9.6,7.0,8,59.45
601126,四方股份,5.4,6,1.77,10,5.64,10,9.6,2.0,9,59.41
300613,富瀚微,1.0,2,0.25,10,20.0,6,10.0,1.0,9,59.25
603057,紫燕食品,1.0,6,1.3,10,19.21,8,5.6,1.0,7,59.11
601208,东材科技,5.5,1,0.21,10,18.66,6,9.6,3.0,5,58.97
603162,海通发展,1.0,4,0.53,10,20.0,6,8.4,1.0,8,58.93
002245,蔚蓝锂芯,6.1,4,0.73,10,15.56,10,8.4,1.0,3,58.79
601678,滨化股份,1.0,6,1.29,10,16.09,10,8.4,2.0,4,58.78
688548,广钢气体,1.7,1,0.35,10,15.57,10,10.0,2.0,8,58.62
301031,中熔电气,1.0,4,0.53,10,20.0,8,6.0,1.0,8,58.53
600158,中体产业,2.7,8,0.0,10,17.56,2,6.2,7.0,5,58.46
300236,上海新阳,3.4,2,0.93,10,20.0,6,6.0,1.0,9,58.33
300031,宝通科技,1.0,0,0.75,8,19.0,10,8.4,2.0,9,58.15
000672,上峰水泥,1.0,6,4.86,10,10.85,8,8.4,4.0,5,58.11
300620,光库科技,5.9,4,0.15,10,20.0,6,3.0,0.0,9,58.05
688416,恒烁股份,1.0,4,0.0,10,20.0,6,10.0,2.0,5,58.0
688536,思瑞浦,1.8,1,0.1,10,20.0,6,10.0,1.0,8,57.9
301606,绿联科技,1.6,4,1.5,10,20.0,6,3.8,1.0,10,57.9
300747,锐科激光,3.2,6,0.19,10,18.89,6,3.6,1.0,9,57.88
688158,优刻得,2.3,7,0.0,10,17.85,6,3.2,7.5,4,57.85
002979,雷赛智能,1.2,2,0.75,10,15.81,10,10.0,1.0,7,57.76
000811,冰轮环境,4.5,5,0.53,10,10.71,10,10.0,0.0,7,57.74
300502,新易盛,7.0,6,0.35,10,18.49,4,2.4,3.5,6,57.74
688146,中船特气,1.7,8,0.31,10,14.53,10,10.0,1.0,2,57.54
300184,力源信息,5.3,2,0.0,10,20.0,6,7.2,2.0,5,57.5
688036,传音控股,1.8,1,2.73,3,18.82,10,9.6,2.5,8,57.45
603317,天味食品,1.0,4,5.95,10,20.0,4,8.4,0.0,4,57.35
600999,招商证券,3.4,6,4.91,4,19.0,6,5.0,1.0,8,57.31
002079,苏州固锝,2.5,2,0.27,10,20.0,6,8.4,0.0,8,57.17
688766,普冉股份,1.0,2,0.06,10,20.0,8,10.0,1.0,5,57.06
600971,恒源煤电,1.6,2,5.57,10,17.46,6,6.2,1.0,7,56.83
300199,翰宇药业,1.0,4,0.0,10,15.79,10,8.0,1.0,7,56.79
688400,凌云光,1.0,4,0.25,10,15.43,6,9.6,5.5,5,56.78
688008,澜起科技,6.7,4,0.32,10,12.47,6,10.0,2.0,5,56.49
603019,中科曙光,6.8,3,0.77,6,15.24,6,5.0,5.5,8,56.31
688337,普源精电,1.9,4,1.23,10,20.0,8,3.0,0.0,8,56.13
300726,宏达电子,1.0,1,3.3,8,16.83,8,9.0,0.0,9,56.13
603876,鼎胜新材,3.4,4,0.89,10,15.81,6,8.0,0.0,8,56.1
688652,京仪装备,1.0,1,0.15,10,14.88,10,10.0,1.0,8,56.03
600415,小商品城,3.0,6,6.02,2,11.88,8,8.0,1.0,10,55.9
002518,科士达,1.0,2,1.4,10,12.42,10,10.0,2.0,7,55.82
688559,海目星,2.1,4,0.0,10,20.0,6,3.6,1.0,9,55.7
603093,南华期货,1.0,4,0.59,8,20.0,8,8.0,1.0,5,55.59
301297,富乐德,1.0,2,0.23,10,15.09,8,10.0,0.0,9,55.32
603638,艾迪精密,1.0,2,0.76,10,20.0,6,8.4,0.0,7,55.16
688690,纳微科技,1.8,3,0.57,10,18.75,6,8.0,1.0,6,55.12
002338,奥普光电,1.5,4,0.22,6,20.0,6,7.4,0.0,10,55.12
603533,掌阅科技,1.8,8,0.0,8,18.82,6,4.4,0.0,8,55.02
000636,风华高科,4.1,0,0.62,10,16.09,8,10.0,1.0,5,54.81
688486,龙迅股份,2.2,2,2.35,8,15.64,8,7.6,0.0,9,54.79
600575,淮河能源,1.6,4,7.71,8,9.8,6,6.2,2.0,9,54.31
300077,国民技术,2.6,2,0.0,10,11.94,10,7.6,2.0,8,54.14
000552,甘肃能化,1.5,4,0.0,8,19.62,6,5.0,1.0,9,54.12
605020,永和股份,1.0,2,2.83,8,16.68,10,8.4,0.0,5,53.91
688063,派能科技,1.9,3,0.31,10,19.88,6,3.8,0.0,9,53.89
601869,长飞光纤,7.0,3,0.15,10,19.71,4,3.0,1.0,6,53.86
002049,紫光国微,3.4,6,0.77,4,20.0,6,3.6,1.0,9,53.77
301055,张小泉,1.7,0,1.47,10,18.16,10,7.4,1.0,4,53.73
603699,纽威股份,1.0,3,3.22,8,15.61,6,8.8,0.0,8,53.63
001337,四川黄金,1.0,2,1.76,10,19.25,4,7.6,1.0,7,53.61
000880,潍柴重机,1.0,4,0.72,8,20.0,10,6.8,0.0,3,53.52
000600,建投能源,1.5,5,4.03,10,12.29,8,7.4,0.0,5,53.22
000833,粤桂股份,2.8,5,1.33,10,19.63,6,4.4,0.0,4,53.16
300861,美畅股份,1.0,4,1.76,10,20.0,4,7.2,0.0,5,52.96
301217,铜冠铜箔,5.0,2,0.0,10,19.5,2,8.4,0.0,6,52.9
300687,赛意信息,1.0,4,0.0,10,12.76,6,9.0,2.0,8,52.76
603256,宏和科技,5.4,1,0.1,10,19.38,2,9.6,2.0,3,52.48
688503,聚和材料,1.8,2,0.78,10,20.0,4,6.8,1.0,6,52.38
688209,英集芯,1.5,1,0.46,10,19.01,6,6.4,0.0,8,52.37
002421,达实智能,1.1,0,0.0,10,18.24,10,9.0,1.0,3,52.34
603697,有友食品,1.0,3,3.28,2,17.42,8,8.6,0.0,9,52.3
002484,江海股份,3.2,5,0.89,10,6.15,10,10.0,4.0,3,52.24
688515,裕太微,1.0,1,0.0,10,16.16,8,10.0,2.0,4,52.16
688372,伟测科技,1.9,0,0.64,10,20.0,6,3.6,1.0,9,52.14
600961,株冶集团,4.5,5,0.0,10,20.0,2,8.4,0.0,2,51.9
600176,中国巨石,7.0,4,1.09,10,17.49,2,3.8,3.5,3,51.88
002371,北方华创,6.4,1,0.25,10,3.42,8,8.8,4.0,10,51.87
603155,新亚强,1.0,2,3.47,8,9.92,10,8.4,0.0,9,51.79
601101,昊华能源,1.0,4,4.32,10,8.0,6,8.4,1.0,9,51.72
603496,恒为科技,2.7,6,0.13,8,13.74,6,5.0,1.0,9,51.57
300821,东岳硅材,1.9,4,0.26,10,17.07,6,6.2,1.0,5,51.43
600869,远东股份,5.3,2,0.09,10,17.29,2,9.6,3.0,2,51.28
603305,旭升集团,1.0,2,1.85,6,15.53,8,6.8,0.0,10,51.18
301631,壹连科技,2.0,2,1.49,10,12.08,6,9.6,0.0,8,51.17
688327,云从科技,2.0,6,0.0,4,14.43,8,6.2,2.5,8,51.13
600903,贵州燃气,1.0,0,0.3,10,15.41,10,8.4,4.0,2,51.11
301510,固高科技,1.0,2,0.24,6,19.25,6,7.6,1.0,8,51.09
002859,洁美科技,2.1,0,0.42,10,18.69,8,4.8,1.0,6,51.01
600552,凯盛科技,5.0,2,0.55,10,14.02,6,8.4,0.0,5,50.97
300438,鹏辉能源,3.8,2,0.14,10,19.63,4,8.4,1.0,2,50.97
300166,东方国信,4.4,0,0.0,10,6.91,10,9.0,3.5,7,50.81
300607,拓斯达,1.5,1,0.19,4,20.0,6,7.6,2.5,8,50.79
688380,中微半导,1.0,2,1.15,10,20.0,6,3.6,1.0,6,50.75
605376,博迁新材,1.0,5,0.15,10,20.0,4,7.6,1.0,2,50.75
301095,广立微,1.6,4,0.37,10,9.68,6,9.0,1.0,9,50.65
688300,联瑞新材,1.0,2,0.8,10,6.71,10,10.0,1.0,9,50.51
300398,飞凯材料,3.8,4,0.39,10,15.4,4,8.8,0.0,4,50.39
002364,中恒电气,5.1,0,0.38,10,7.85,10,10.0,0.0,7,50.33
600039,四川路桥,2.0,6,8.47,2,17.75,6,1.0,0.0,7,50.22
601975,招商南油,1.8,1,1.08,10,14.2,8,8.0,1.0,5,50.08
000539,粤电力Ａ,4.3,4,0.57,10,15.99,4,9.0,0.0,2,49.86
603826,坤彩科技,1.0,3,0.82,10,20.0,6,3.0,0.0,6,49.82
002463,沪电股份,6.8,3,0.97,10,20.0,2,3.0,1.0,3,49.77
300476,胜宏科技,7.0,3,1.18,8,18.49,2,3.0,5.0,2,49.67
002317,众生药业,1.0,1,1.7,8,9.54,10,8.4,1.0,9,49.64
600116,三峡水利,2.4,4,2.15,6,17.88,6,3.2,1.0,7,49.63
300750,宁德时代,6.5,5,1.04,8,20.0,4,2.0,2.0,1,49.54
002709,天赐材料,6.0,3,0.73,8,20.0,2,6.8,1.0,2,49.53
688001,华兴源创,1.7,4,0.19,10,18.63,2,10.0,0.0,3,49.52
688041,海光信息,6.9,2,0.1,10,18.98,2,6.4,2.0,1,49.38
600395,盘江股份,2.0,5,2.2,8,16.09,6,2.0,1.0,7,49.29
000966,长源电力,3.2,1,0.0,8,17.47,6,8.6,0.0,5,49.27
688048,长光华芯,3.8,4,0.0,10,18.98,2,6.4,2.0,2,49.18
002127,南极电商,1.0,1,3.64,3,14.97,8,7.4,1.0,9,49.01
600023,浙能电力,3.4,0,6.91,10,0.69,10,9.0,1.0,8,49.0
603108,润达医疗,1.0,5,0.0,4,10.85,10,8.0,1.0,9,48.85
000690,宝新能源,2.6,4,5.99,10,3.25,6,9.0,0.0,8,48.84
002563,森马服饰,1.6,4,4.78,6,17.25,4,6.2,1.0,4,48.83
688097,博众精工,1.9,4,0.47,10,20.0,4,2.4,0.0,6,48.77
605117,德业股份,3.4,3,2.28,10,20.0,4,5.0,0.0,1,48.68
605099,共创草坪,1.0,6,3.69,10,11.72,2,6.2,4.0,4,48.61
688519,南亚新材,2.0,2,0.35,10,19.25,2,8.8,1.0,3,48.4
002063,远光软件,1.8,6,0.96,6,10.73,6,4.4,3.5,9,48.39
301078,孩子王,2.0,8,1.18,2,8.16,8,5.0,4.0,10,48.34
603327,福蓉科技,1.0,4,2.0,4,20.0,6,2.6,2.5,6,48.1
600900,长江电力,7.0,4,5.2,4,10.67,6,3.2,0.0,8,48.07
002747,埃斯顿,2.2,1,0.0,6,15.44,8,6.4,0.0,9,48.04
002077,大港股份,1.0,4,0.0,8,15.99,6,3.0,2.0,8,47.99
002015,协鑫能科,5.9,1,0.89,10,9.16,8,9.0,0.0,4,47.95
300672,国科微,1.0,4,0.0,10,6.94,6,10.0,1.0,9,47.94
601677,明泰铝业,1.0,7,2.44,8,18.66,4,3.8,0.0,3,47.9
601609,金田股份,1.0,2,2.07,10,4.36,10,8.4,1.0,9,47.83
002545,东方铁塔,1.6,3,2.5,10,20.0,2,7.6,0.0,1,47.7
002415,海康威视,4.7,5,4.33,6,16.77,4,3.8,2.0,1,47.6
000810,创维数字,1.0,7,1.27,6,20.0,4,3.2,1.0,4,47.47
600150,中国船舶,4.7,3,1.95,6,17.12,2,7.6,4.0,1,47.37
000682,东方电子,4.2,6,0.71,8,8.42,6,5.0,0.0,9,47.33
600482,中国动力,1.9,7,1.09,10,15.93,4,2.4,2.0,3,47.32
002192,融捷股份,4.2,4,0.5,10,20.0,2,4.6,1.0,1,47.3
688498,源杰科技,5.1,5,0.13,10,20.0,2,2.0,1.0,2,47.23
001287,中电港,2.4,4,0.83,10,20.0,4,3.0,1.0,2,47.23
600323,瀚蓝环境,1.8,4,4.79,6,19.96,4,5.6,0.0,1,47.15
603308,应流股份,4.5,5,0.44,10,16.07,4,3.0,1.0,3,47.01
600206,有研新材,7.0,4,0.63,10,10.56,4,8.8,1.0,1,46.99
002475,立讯精密,6.6,4,0.39,10,10.56,2,8.4,2.0,3,46.95
603383,顶点软件,1.0,4,3.53,2,16.67,6,4.4,0.0,9,46.6
002466,天齐锂业,5.6,4,0.0,8,20.0,2,4.0,1.0,2,46.6
300811,铂科新材,1.6,4,0.4,10,12.37,4,7.2,1.0,6,46.57
301571,国科天成,1.0,6,0.35,6,20.0,6,1.0,0.0,6,46.35
600338,西藏珠峰,3.8,7,0.2,10,18.24,2,2.0,1.0,2,46.24
603915,国茂股份,1.0,6,1.11,3,12.86,6,7.2,0.0,9,46.17
688432,有研硅,1.6,0,0.51,10,3.05,10,10.0,1.0,10,46.16
688205,德科立,2.7,6,0.0,10,19.39,2,3.0,1.0,2,46.09
301487,盟固利,1.6,3,0.05,6,19.63,4,6.8,0.0,5,46.08
000899,赣能股份,1.5,5,6.62,10,6.42,6,4.4,1.0,5,45.94
600350,山东高速,2.1,4,6.18,8,2.22,6,7.4,3.0,7,45.9
603039,泛微网络,1.7,6,0.31,2,16.67,6,6.2,1.0,6,45.88
600072,中船科技,1.2,4,0.0,6,19.45,4,6.2,2.0,3,45.85
600875,东方电气,4.6,2,2.72,10,8.12,6,2.4,1.0,9,45.84
000100,TCL科技,1.9,5,4.12,2,17.77,6,2.0,1.0,6,45.79
300866,安克创新,2.8,6,2.62,6,9.71,6,5.6,1.0,6,45.73
601872,招商轮船,1.0,5,2.86,10,20.0,4,0.8,1.0,1,45.66
002967,广电计量,1.9,4,1.78,4,17.67,6,3.2,1.0,6,45.55
301207,华兰疫苗,1.0,6,6.48,6,14.03,4,5.0,0.0,3,45.51
301392,汇成真空,1.9,1,0.1,10,18.45,4,8.0,1.0,1,45.45
688313,仕佳光子,4.4,4,0.35,10,9.67,4,10.0,1.0,2,45.42
002654,万润科技,1.0,6,0.21,8,-2.15,10,6.8,7.5,8,45.36
002832,比音勒芬,1.0,4,5.92,10,9.96,4,7.4,0.0,3,45.28
300007,汉威科技,1.0,1,0.2,2,14.98,10,6.0,1.0,9,45.18
601877,正泰电器,1.9,6,3.59,8,9.68,6,3.8,0.0,6,44.97
688182,灿勤科技,1.9,5,0.29,10,2.76,10,10.0,0.0,5,44.95
301500,飞南资源,1.0,3,0.4,10,20.0,2,7.4,0.0,1,44.8
002557,洽洽食品,1.9,5,7.41,4,20.0,4,1.4,0.0,1,44.71
600285,羚锐制药,1.8,4,7.98,6,5.89,6,5.0,1.0,7,44.67
002120,韵达股份,1.0,5,4.9,6,16.53,4,6.2,0.0,1,44.63
688202,美迪西,1.9,6,0.0,6,20.0,4,1.6,0.0,5,44.5
600640,国脉文化,1.0,3,0.26,6,5.8,8,7.4,7.0,6,44.46
600872,中炬高新,1.2,2,4.33,6,16.86,4,5.0,1.0,4,44.39
600740,山西焦化,1.9,5,1.27,4,15.42,6,2.8,1.0,7,44.39
002174,游族网络,1.0,2,0.0,3,13.96,8,8.4,0.0,8,44.36
600026,中远海能,1.0,4,3.5,10,17.85,4,2.0,1.0,1,44.35
002938,鹏鼎控股,5.9,1,2.12,10,-2.75,10,10.0,5.0,3,44.27
000977,浪潮信息,6.6,5,0.11,6,13.54,4,5.0,2.0,2,44.25
002023,海特高新,4.4,4,0.0,3,15.61,6,3.2,0.0,8,44.21
603099,长白山,1.9,4,0.78,2,18.42,6,5.0,0.0,6,44.1
002222,福晶科技,6.3,2,0.19,10,13.78,2,6.8,1.0,2,44.07
000543,皖能电力,1.8,6,6.95,6,-0.89,8,6.2,0.0,10,44.06
002028,思源电气,3.7,5,0.72,10,10.59,4,2.0,2.0,6,44.01
002460,赣锋锂业,5.0,4,0.39,8,20.0,2,1.6,1.0,2,43.99
300768,迪普科技,1.9,4,0.89,3,15.71,6,4.4,1.0,7,43.9
002600,领益智造,3.3,4,0.24,6,-2.06,10,8.4,5.0,9,43.88
300033,同花顺,3.2,5,4.31,4,18.87,2,1.4,2.0,3,43.78
688686,奥普特,2.1,2,0.78,6,5.44,10,6.4,2.0,9,43.72
600353,旭光电子,1.0,0,0.6,10,3.03,10,10.0,1.0,8,43.63
600667,太极实业,1.5,2,0.99,10,4.52,8,9.6,0.0,7,43.61
300433,蓝思科技,4.1,4,2.37,10,-10.0,10,9.6,5.5,8,43.57
300628,亿联网络,2.0,4,5.8,6,9.7,6,3.0,0.0,7,43.5
600030,中信证券,3.5,5,3.12,2,18.07,4,3.8,3.0,1,43.49
000338,潍柴动力,5.1,4,2.26,10,-1.55,6,9.6,2.0,6,43.41
000762,西藏矿业,3.4,7,0.0,8,20.0,2,0.0,1.0,2,43.4
601163,三角轮胎,1.9,4,4.97,4,16.66,4,3.8,0.0,4,43.33
603026,石大胜华,3.0,3,0.08,10,20.0,2,3.2,0.0,2,43.28
002468,申通快递,1.0,6,1.27,8,20.0,4,2.0,0.0,1,43.27
603662,柯力传感,1.0,4,1.09,2,5.97,8,7.2,5.0,9,43.26
688362,甬矽电子,1.7,3,0.0,10,13.52,6,3.0,1.0,5,43.22
600577,精达股份,1.5,2,0.83,8,6.87,8,5.0,1.0,10,43.2
300047,天源迪科,2.0,6,0.23,4,8.04,6,4.4,3.5,9,43.17
300459,汤姆猫,1.7,6,0.0,2,16.43,6,5.0,0.0,6,43.13
301219,腾远钴业,1.1,3,2.41,8,20.0,2,4.6,0.0,2,43.11
300855,图南股份,1.7,2,0.78,8,18.48,4,2.0,0.0,6,42.96
600888,新疆众和,1.0,3,2.83,6,7.11,8,5.0,1.0,9,42.94
600188,兖矿能源,1.0,3,2.94,10,1.92,6,8.0,2.0,8,42.86
300014,亿纬锂能,5.3,6,0.71,3,19.0,4,0.8,1.0,3,42.81
688331,荣昌生物,1.5,6,0.0,10,18.84,2,0.4,2.0,2,42.74
600989,宝丰能源,1.0,4,3.5,10,14.21,4,5.0,0.0,1,42.71
300693,盛弘股份,1.7,1,1.63,10,10.12,4,7.2,2.0,5,42.65
002948,青岛银行,1.7,4,5.57,10,9.17,4,6.2,1.0,1,42.64
603530,神马电力,1.0,6,1.16,10,18.44,2,2.0,1.0,1,42.6
605011,杭州热电,2.0,1,0.86,6,7.57,6,9.0,1.0,9,42.43
002202,金风科技,3.1,2,1.57,8,19.5,2,3.2,1.0,2,42.37
301087,可孚医疗,1.7,6,4.61,6,15.64,4,0.4,0.0,4,42.35
000858,五 粮 液,2.0,6,5.34,2,20.0,2,0.0,4.0,1,42.34
605123,派克新材,1.0,4,0.46,8,8.26,6,8.6,1.0,5,42.32
000628,高新发展,3.0,5,0.32,10,8.17,6,3.8,1.0,5,42.29
300820,英杰电气,1.0,1,1.14,10,-1.45,10,10.0,3.5,7,42.19
300059,东方财富,7.0,5,1.01,2,17.95,2,3.2,1.0,3,42.16
002345,潮宏基,1.7,8,6.05,2,16.79,4,1.6,1.0,1,42.14
300364,中文在线,1.0,5,0.0,6,20.0,2,2.6,3.5,2,42.1
605198,安德利,1.0,8,1.04,10,-2.99,8,9.0,2.0,6,42.05
000612,焦作万方,1.0,6,4.95,6,18.69,2,0.4,0.0,3,42.04
002488,金固股份,1.6,4,0.16,10,17.23,4,2.0,0.0,3,41.99
300548,长芯博创,3.4,4,0.24,10,16.94,2,2.4,1.0,2,41.98
688126,沪硅产业,3.1,5,0.0,10,-5.13,10,10.0,1.0,8,41.97
605111,新洁能,1.0,2,0.75,10,1.21,8,10.0,0.0,9,41.96
600006,东风股份,2.0,6,0.0,2,16.15,6,5.8,0.0,4,41.95
603127,昭衍新药,1.7,3,0.62,6,17.76,4,5.8,1.0,2,41.88
603587,地素时尚,2.1,4,5.38,3,9.98,6,4.4,0.0,7,41.86
600446,金证股份,1.0,4,0.0,2,12.65,6,6.2,1.0,9,41.85
003816,中国广核,4.1,4,3.52,10,-1.02,6,6.2,1.0,8,41.8
600111,北方稀土,4.4,3,0.52,6,19.21,2,2.6,1.0,3,41.73
688981,中芯国际,5.7,4,0.0,3,15.39,4,3.6,0.0,6,41.69
300244,迪安诊断,1.0,5,3.69,8,16.0,2,4.0,0.0,2,41.69
000807,云铝股份,2.5,8,2.53,2,18.22,4,0.4,1.0,3,41.65
300409,道氏技术,1.0,6,1.97,6,17.64,4,2.0,1.0,2,41.61
000792,盐湖股份,4.6,3,0.0,8,20.0,2,0.0,1.0,3,41.6
300083,创世纪,2.3,4,0.0,10,-1.52,10,8.8,0.0,8,41.58
605599,菜百股份,2.0,6,7.58,4,18.96,2,0.0,0.0,1,41.54
603588,高能环境,1.0,3,1.53,10,20.0,2,1.0,1.0,2,41.53
600619,海立股份,1.0,4,0.3,2,16.23,6,3.0,0.0,9,41.53
002216,三全食品,1.0,5,6.99,8,10.54,4,5.0,0.0,1,41.53
600639,浦东金桥,1.7,5,6.61,3,18.78,4,1.4,0.0,1,41.49
002378,章源钨业,1.0,4,0.85,10,20.0,2,1.6,0.0,2,41.45
301665,泰禾股份,1.9,5,3.08,2,18.43,4,4.0,0.0,3,41.41
688110,东芯股份,1.0,1,0.0,8,3.55,8,8.8,2.0,9,41.35
600259,中稀有色,3.7,5,0.34,10,16.24,2,2.0,0.0,2,41.28
002457,青龙管业,1.0,4,1.89,8,2.91,8,7.4,1.0,7,41.2
300783,三只松鼠,1.5,3,1.16,2,12.92,8,5.6,1.0,6,41.18
688800,瑞可达,1.0,6,0.43,10,-3.27,6,10.0,2.0,9,41.16
688779,五矿新能,1.9,3,0.84,10,20.0,4,0.4,0.0,1,41.14
300905,宝丽迪,1.0,4,0.81,10,10.91,4,8.4,1.0,1,41.12
000688,国城矿业,1.0,7,0.65,10,15.07,2,0.4,2.0,3,41.12
600066,宇通客车,1.0,6,8.8,3,17.11,2,1.2,1.0,1,41.11
688102,斯瑞新材,1.9,5,0.19,6,17.75,2,4.2,1.0,3,41.04
688006,杭可科技,1.9,3,0.98,8,7.13,6,5.0,0.0,9,41.01
300776,帝尔激光,2.7,2,0.54,10,-1.85,10,9.6,1.0,7,40.99
603259,药明康德,4.3,2,3.1,6,16.94,2,4.6,1.0,1,40.94
601939,建设银行,3.7,4,4.06,6,3.08,6,5.0,1.0,8,40.84
603297,永新光学,1.0,1,1.24,10,0.99,8,9.6,0.0,9,40.83
300678,中科信息,2.2,4,0.41,3,20.0,4,3.2,1.0,3,40.81
300457,赢合科技,2.2,5,0.61,4,20.0,4,2.0,0.0,3,40.81
300260,新莱应材,1.0,0,0.15,8,2.57,10,10.0,1.0,8,40.72
000725,京东方A,4.6,4,2.6,4,1.67,6,3.8,4.0,10,40.67
688522,纳睿雷达,1.9,5,0.35,2,15.02,6,1.4,0.0,9,40.67
002032,苏 泊 尔,1.8,4,8.28,6,2.18,6,4.4,1.0,7,40.66
002643,万润股份,1.0,4,1.39,8,5.23,8,3.0,1.0,9,40.62
603005,晶方科技,5.5,4,0.72,8,3.4,6,3.0,1.0,9,40.62
002737,葵花药业,1.6,3,3.03,2,19.78,4,6.2,0.0,1,40.61
600460,士兰微,1.1,1,0.49,6,8.61,8,6.4,0.0,9,40.6
600744,华银电力,2.9,4,0.0,10,14.5,2,6.2,0.0,1,40.6
600479,千金药业,1.8,5,6.27,4,15.28,4,3.2,0.0,1,40.55
002487,大金重工,1.9,3,0.23,10,19.0,2,1.4,0.0,3,40.53
603663,三祥新材,1.7,7,0.48,8,17.53,2,0.8,0.0,3,40.51
601059,信达证券,2.1,4,0.47,3,17.13,4,3.8,5.0,1,40.5
688111,金山办公,3.0,4,0.98,2,18.74,4,3.2,3.5,1,40.42
601777,千里科技,1.0,2,0.0,6,4.37,8,8.0,1.0,10,40.37
688083,中望软件,2.1,4,1.14,2,6.7,8,7.4,0.0,9,40.34
603296,华勤技术,2.9,5,0.0,8,6.32,4,5.6,2.5,6,40.32
