code,name,关注度,单日涨跌幅,股息率,今年相对大盘强弱,财报,5日涨跌幅,行业相对强弱,新闻,资金流向,total_score
300031,宝通科技,1.0,2,0.75,8,19.0,10,8.0,4.0,9,61.75
688036,传音控股,1.8,4,2.8,3,18.82,8,8.4,6.5,8,61.32
605376,博迁新材,1.0,6,0.15,10,20.0,8,8.0,3.0,5,61.15
000636,风华高科,4.2,1,0.59,10,16.09,10,10.0,4.0,5,60.88
688063,派能科技,1.9,6,0.3,10,19.88,8,5.8,0.0,9,60.88
603156,养元饮品,1.0,2,4.05,10,15.67,6,9.0,7.0,6,60.72
300953,震裕科技,3.2,4,0.25,10,19.63,6,7.6,1.0,9,60.68
001309,德明利,6.4,4,0.11,10,20.0,6,8.8,1.0,4,60.31
688690,纳微科技,1.8,6,0.55,10,18.75,8,8.0,1.0,6,60.1
688652,京仪装备,1.0,1,0.15,10,14.88,10,10.0,4.0,9,60.03
300236,上海新阳,3.7,2,0.91,10,20.0,6,6.4,2.0,9,60.01
000938,紫光股份,6.8,3,0.4,10,20.0,4,6.8,7.0,2,60.0
300602,飞荣达,3.5,1,0.29,10,18.88,8,6.8,2.5,9,59.97
601869,长飞光纤,7.0,4,0.15,10,19.71,4,3.0,5.0,7,59.86
300323,华灿光电,1.0,2,0.0,10,20.0,10,9.6,0.0,7,59.6
300077,国民技术,2.9,4,0.0,10,11.94,8,7.6,7.0,8,59.44
301511,德福科技,4.2,0,0.18,10,20.0,8,8.0,1.0,8,59.38
300438,鹏辉能源,3.6,1,0.13,10,19.63,8,8.0,1.0,8,59.36
688337,普源精电,1.9,4,1.2,10,20.0,10,4.2,0.0,8,59.3
688400,凌云光,1.0,2,0.25,10,15.43,6,9.6,10.0,5,59.28
300726,宏达电子,1.0,6,3.42,8,16.83,6,9.0,1.0,8,59.25
300475,香农芯创,6.3,4,0.09,10,20.0,4,4.8,5.0,5,59.19
688515,裕太微,1.0,1,0.0,10,16.16,10,10.0,7.0,4,59.16
688717,艾罗能源,1.7,1,0.0,10,20.0,8,8.4,1.0,9,59.1
688503,聚和材料,1.8,1,0.74,10,20.0,6,8.4,2.0,9,58.94
688536,思瑞浦,1.8,1,0.1,10,20.0,6,10.0,1.0,9,58.9
002916,深南电路,6.4,4,1.44,10,18.99,4,6.0,7.0,1,58.83
002354,天娱数科,1.0,4,0.0,6,15.85,8,8.6,7.0,8,58.45
002338,奥普光电,1.8,6,0.21,8,20.0,6,7.4,0.0,9,58.41
600999,招商证券,3.3,4,4.84,4,19.0,8,6.2,1.0,8,58.34
300184,力源信息,5.3,2,0.0,10,20.0,6,6.0,5.0,4,58.3
300613,富瀚微,1.0,1,0.24,10,20.0,6,10.0,2.0,8,58.24
605117,德业股份,3.1,3,2.12,10,20.0,8,8.0,0.0,4,58.22
688981,中芯国际,5.8,5,0.0,6,15.39,8,6.4,2.5,9,58.09
301392,汇成真空,1.9,1,0.1,10,18.45,8,9.6,1.0,8,58.05
000811,冰轮环境,4.8,4,0.54,10,10.71,10,10.0,4.0,4,58.05
002421,达实智能,1.0,5,0.0,10,18.24,10,9.6,2.0,2,57.84
000688,国城矿业,1.0,9,0.6,10,15.07,6,2.8,7.0,6,57.47
300502,新易盛,7.0,4,0.34,10,18.49,2,3.0,5.5,7,57.33
002245,蔚蓝锂芯,6.0,4,0.74,10,15.56,8,8.0,1.0,4,57.3
300738,奥飞数据,4.6,6,0.1,10,18.64,4,4.8,8.0,1,57.14
603317,天味食品,1.0,4,5.87,10,20.0,4,8.0,0.0,4,56.87
300308,中际旭创,7.0,2,0.19,10,20.0,4,7.6,3.0,3,56.79
603638,艾迪精密,1.0,4,0.77,10,20.0,6,8.0,0.0,7,56.77
000672,上峰水泥,1.0,2,4.78,10,10.85,8,8.0,7.0,5,56.63
300607,拓斯达,2.0,6,0.19,4,20.0,6,6.4,5.0,7,56.59
688396,华润微,4.1,2,0.16,8,18.8,6,6.4,1.0,10,56.46
002859,洁美科技,2.1,4,0.43,10,18.69,8,6.0,1.0,6,56.22
688549,中巨芯,1.0,1,0.0,10,19.55,10,10.0,3.5,1,56.05
600026,中远海能,1.0,6,3.36,10,17.85,6,3.8,1.0,7,56.01
301297,富乐德,2.7,2,0.23,10,15.09,8,8.8,0.0,9,55.82
601677,明泰铝业,1.0,7,2.35,8,18.66,6,5.8,1.0,6,55.81
603019,中科曙光,6.7,4,0.77,8,15.24,4,5.0,10.0,2,55.71
001337,四川黄金,1.0,2,1.74,10,19.25,4,7.6,3.0,7,55.59
300687,赛意信息,1.0,0,0.0,10,12.76,10,9.6,4.0,8,55.36
300620,光库科技,5.7,4,0.15,10,20.0,4,3.0,2.5,6,55.35
002484,江海股份,3.3,4,0.89,10,6.15,10,10.0,7.0,4,55.34
002371,北方华创,6.5,1,0.23,10,3.42,10,10.0,4.0,10,55.15
688372,伟测科技,1.9,2,0.64,10,20.0,6,3.6,2.0,9,55.14
300166,东方国信,4.4,6,0.0,10,6.91,6,9.6,9.0,3,54.91
002008,大族激光,6.6,1,0.28,10,20.0,4,10.0,1.0,2,54.88
301095,广立微,1.6,1,0.35,10,9.68,8,9.0,6.0,9,54.63
601126,四方股份,5.7,1,1.67,10,5.64,8,9.6,4.0,9,54.61
688146,中船特气,1.8,5,0.28,10,14.53,10,10.0,1.0,2,54.61
301631,壹连科技,1.9,4,1.49,10,12.08,4,9.6,6.5,5,54.57
002463,沪电股份,6.5,5,0.97,10,20.0,2,3.0,4.0,3,54.47
600869,远东股份,5.3,1,0.09,10,17.29,4,9.6,5.0,2,54.28
600176,中国巨石,7.0,4,1.08,10,17.49,2,6.2,3.5,3,54.27
300821,东岳硅材,1.9,4,0.26,10,17.07,6,5.0,2.0,8,54.23
301071,力量钻石,2.1,1,1.3,10,20.0,6,7.6,1.0,5,54.0
300199,翰宇药业,1.0,4,0.0,10,15.79,6,6.2,6.0,5,53.99
002127,南极电商,1.0,2,3.59,3,14.97,6,7.4,7.0,9,53.96
002079,苏州固锝,2.6,2,0.26,10,20.0,6,8.0,0.0,5,53.86
688416,恒烁股份,1.0,2,0.0,10,20.0,4,7.6,7.0,2,53.6
603256,宏和科技,5.1,1,0.09,10,19.38,4,9.0,2.0,3,53.57
688486,龙迅股份,2.2,2,2.3,8,15.64,8,6.4,0.0,9,53.54
000810,创维数字,1.8,5,1.25,6,20.0,6,4.4,2.0,7,53.45
301055,张小泉,1.7,6,1.52,10,18.16,4,9.0,1.0,2,53.38
603663,三祥新材,1.7,10,0.44,10,17.53,6,1.6,0.0,6,53.27
300457,赢合科技,2.0,7,0.59,4,20.0,6,4.6,0.0,9,53.19
600415,小商品城,3.2,3,6.04,2,11.88,8,8.0,1.0,10,53.12
600903,贵州燃气,1.0,2,0.29,10,15.41,10,8.4,4.0,2,53.1
301510,固高科技,1.0,4,0.24,6,19.25,6,7.6,1.0,8,53.09
688766,普冉股份,1.0,2,0.06,10,20.0,4,10.0,1.0,5,53.06
301487,盟固利,1.6,4,0.05,8,19.63,4,7.6,3.0,5,52.88
601101,昊华能源,1.0,3,4.39,10,8.0,8,8.4,1.0,9,52.79
605020,永和股份,1.0,1,2.7,8,16.68,10,8.4,0.0,5,52.78
603697,有友食品,1.0,4,3.33,2,17.42,8,8.0,0.0,9,52.75
603057,紫燕食品,1.0,4,1.27,10,19.21,6,3.2,1.0,7,52.68
301031,中熔电气,1.0,2,0.52,10,20.0,6,6.0,2.0,5,52.52
603026,石大胜华,2.6,8,0.08,10,20.0,4,5.8,0.0,2,52.48
002192,融捷股份,3.9,5,0.49,10,20.0,2,7.0,2.0,2,52.39
601678,滨化股份,1.0,1,1.25,10,16.09,10,8.0,2.0,3,52.34
688313,仕佳光子,4.3,1,0.32,10,9.67,6,10.0,2.0,9,52.29
300394,天孚通信,7.0,4,0.39,10,18.49,2,2.4,2.0,6,52.28
688041,海光信息,6.9,4,0.09,10,18.98,2,5.2,4.0,1,52.17
301606,绿联科技,1.6,2,1.46,10,20.0,4,5.0,1.0,7,52.06
603699,纽威股份,1.0,4,3.19,8,15.61,6,6.0,0.0,8,51.8
688362,甬矽电子,1.6,6,0.0,10,13.52,8,3.6,1.0,8,51.72
601872,招商轮船,1.0,5,2.82,10,20.0,4,0.8,7.0,1,51.62
002317,众生药业,1.0,1,1.63,10,9.54,10,8.4,1.0,9,51.57
000880,潍柴重机,1.1,0,0.65,10,20.0,10,6.8,0.0,3,51.55
688001,华兴源创,1.7,0,0.18,10,18.63,4,10.0,0.0,7,51.51
301217,铜冠铜箔,4.9,2,0.0,10,19.5,2,8.0,0.0,5,51.4
300861,美畅股份,1.0,2,1.73,10,20.0,4,7.6,0.0,5,51.33
002466,天齐锂业,5.3,6,0.0,8,20.0,2,5.8,2.0,2,51.1
688048,长光华芯,3.7,4,0.0,10,18.98,2,6.4,4.0,2,51.08
300476,胜宏科技,7.0,3,1.19,8,18.49,2,2.4,7.0,2,51.08
300672,国科微,1.0,5,0.0,10,6.94,8,10.0,1.0,9,50.94
688559,海目星,2.2,4,0.0,10,20.0,4,3.6,1.0,6,50.8
600452,涪陵电力,1.0,6,1.07,10,15.91,6,3.8,2.0,5,50.78
603155,新亚强,1.0,2,3.44,8,9.92,8,8.4,1.0,9,50.76
688331,荣昌生物,1.5,8,0.0,10,18.84,4,0.4,6.0,2,50.74
600150,中国船舶,4.7,7,1.89,8,17.12,2,7.0,2.0,1,50.71
601138,工业富联,7.0,3,1.91,6,20.0,4,5.6,2.0,1,50.51
000600,建投能源,1.0,5,4.22,8,12.29,6,5.0,4.0,5,50.51
688008,澜起科技,6.7,1,0.3,10,12.47,4,10.0,4.0,2,50.47
601975,招商南油,1.8,1,1.01,10,14.2,8,8.4,1.0,5,50.41
688519,南亚新材,2.0,4,0.34,10,19.25,2,8.8,1.0,3,50.39
300811,铂科新材,1.6,2,0.39,10,12.37,6,8.0,1.0,9,50.36
600158,中体产业,2.8,4,0.0,10,17.56,2,5.0,4.0,5,50.36
002747,埃斯顿,2.4,4,0.0,6,15.44,8,6.4,0.0,8,50.24
688498,源杰科技,5.1,8,0.13,10,20.0,2,2.0,1.0,2,50.23
600039,四川路桥,2.0,6,8.46,2,17.75,6,1.0,0.0,7,50.21
300442,润泽科技,6.7,3,0.51,10,18.9,2,3.0,4.0,2,50.11
002222,福晶科技,6.2,2,0.19,10,13.78,2,6.8,7.0,2,49.97
002028,思源电气,3.6,7,0.68,10,10.59,4,2.0,5.0,7,49.87
600971,恒源煤电,1.7,2,5.7,8,17.46,4,5.0,2.0,4,49.86
600961,株冶集团,4.2,3,0.0,10,20.0,2,7.6,1.0,2,49.8
002460,赣锋锂业,4.6,6,0.39,8,20.0,2,2.8,4.0,2,49.79
600350,山东高速,2.1,4,6.06,8,2.22,8,7.4,5.0,7,49.78
600023,浙能电力,3.5,7,7.52,8,0.69,6,5.0,4.0,8,49.71
300747,锐科激光,3.5,3,0.19,10,18.89,4,3.0,1.0,6,49.58
002364,中恒电气,5.1,4,0.39,10,7.85,8,6.8,0.0,7,49.14
300750,宁德时代,6.2,2,1.05,8,20.0,4,2.8,4.0,1,49.05
600623,华谊集团,1.0,7,2.16,10,12.12,8,4.6,0.0,4,48.88
600338,西藏珠峰,3.5,6,0.19,10,18.24,2,2.8,4.0,2,48.73
688380,中微半导,1.0,1,1.09,10,20.0,6,3.6,1.0,5,48.69
688097,博众精工,1.8,4,0.47,10,20.0,4,2.4,0.0,6,48.67
603093,南华期货,1.0,4,0.6,8,20.0,4,8.0,1.0,2,48.6
002077,大港股份,1.0,1,0.0,8,15.99,6,3.6,4.0,9,48.59
300131,英唐智控,4.6,4,0.0,10,-4.16,10,10.0,6.0,8,48.44
603533,掌阅科技,1.8,2,0.0,8,18.82,6,3.8,0.0,8,48.42
300007,汉威科技,1.0,6,0.2,2,14.98,8,4.2,4.0,8,48.38
000552,甘肃能化,1.5,5,0.0,8,19.62,4,6.2,1.0,3,48.32
000628,高新发展,3.0,5,0.32,10,8.17,6,3.8,3.0,9,48.29
301526,国际复材,4.0,2,0.21,10,18.06,2,9.0,2.0,1,48.27
688126,沪硅产业,3.4,4,0.0,10,-5.13,10,10.0,7.0,9,48.27
688209,英集芯,1.6,2,0.46,10,19.01,4,5.2,0.0,6,48.27
600552,凯盛科技,5.1,4,0.55,10,14.02,4,8.4,0.0,2,48.07
688005,容百科技,3.2,7,0.0,3,19.96,4,5.8,2.0,3,47.96
300433,蓝思科技,4.3,6,2.48,8,-10.0,10,9.6,8.5,9,47.88
603876,鼎胜新材,3.3,5,0.92,10,15.81,4,5.8,1.0,2,47.83
301500,飞南资源,1.0,5,0.4,10,20.0,2,7.4,1.0,1,47.8
688686,奥普特,2.1,4,0.79,6,5.44,10,6.4,4.0,9,47.73
000539,粤电力Ａ,4.4,7,0.62,10,15.99,2,5.6,0.0,2,47.61
603588,高能环境,1.0,6,1.53,10,20.0,2,1.0,4.0,2,47.53
600206,有研新材,7.0,2,0.62,10,10.56,4,5.2,3.0,5,47.38
688110,东芯股份,1.0,2,0.0,10,3.55,6,8.8,7.0,9,47.35
600619,海立股份,1.0,6,0.29,2,16.23,8,3.8,1.0,9,47.32
002468,申通快递,1.0,5,1.26,8,20.0,6,2.0,0.0,4,47.26
002170,芭田股份,1.0,6,7.53,4,16.3,2,2.4,5.0,3,47.23
002545,东方铁塔,1.6,3,2.54,10,20.0,2,7.0,0.0,1,47.14
300872,天阳科技,1.0,2,0.0,4,8.03,6,9.6,8.5,8,47.13
001287,中电港,2.3,4,0.82,10,20.0,4,3.0,1.0,2,47.12
002557,洽洽食品,1.9,2,7.42,4,20.0,6,0.8,1.0,4,47.12
600872,中炬高新,1.1,5,4.3,8,16.86,4,2.8,1.0,4,47.06
688158,优刻得,2.2,2,0.0,10,17.85,2,2.0,10.0,1,47.05
603305,旭升集团,1.0,4,1.89,4,15.53,6,5.6,0.0,9,47.02
688205,德科立,2.4,6,0.0,10,19.39,2,3.0,2.0,2,46.79
600888,新疆众和,1.0,4,2.82,6,7.11,6,5.8,5.0,9,46.73
600111,北方稀土,4.2,6,0.5,6,19.21,2,3.8,2.0,3,46.71
600353,旭光电子,1.0,2,0.59,10,3.03,10,10.0,2.0,8,46.62
300014,亿纬锂能,5.1,6,0.7,4,19.0,4,2.8,2.0,3,46.6
600575,淮河能源,1.6,3,7.9,6,9.8,4,6.2,2.0,6,46.5
000792,盐湖股份,4.3,6,0.0,8,20.0,2,1.2,2.0,3,46.5
688006,杭可科技,1.8,4,0.96,8,7.13,8,7.6,0.0,9,46.49
002938,鹏鼎控股,5.9,6,2.22,10,-2.75,6,10.0,5.0,4,46.37
601609,金田股份,1.0,1,1.94,10,4.36,10,8.0,1.0,9,46.3
002755,奥赛康,1.0,6,1.4,4,15.62,6,6.2,2.0,4,46.22
603108,润达医疗,1.0,4,0.0,4,10.85,10,6.2,2.0,8,46.05
600726,华电能源,3.8,8,0.0,10,9.64,2,9.6,1.0,2,46.04
603826,坤彩科技,1.0,3,0.82,10,20.0,4,4.2,2.0,1,46.02
688432,有研硅,1.6,4,0.52,10,3.05,8,8.8,1.0,9,45.97
002174,游族网络,1.0,4,0.0,3,13.96,8,8.0,0.0,8,45.96
000029,深深房A,1.0,1,0.26,8,18.62,4,9.0,0.0,4,45.88
603039,泛微网络,1.7,4,0.31,2,16.67,6,6.2,4.0,5,45.88
002745,木林森,2.0,6,0.0,6,8.0,6,6.8,3.0,8,45.8
688182,灿勤科技,1.7,2,0.28,10,2.76,10,10.0,4.0,5,45.74
000612,焦作万方,1.0,6,4.87,6,18.69,2,1.6,2.5,3,45.66
000762,西藏矿业,2.8,6,0.0,8,20.0,2,2.8,2.0,2,45.6
603383,顶点软件,1.0,3,3.61,2,16.67,6,3.2,1.0,9,45.48
300364,中文在线,1.0,7,0.0,6,20.0,2,0.4,7.0,2,45.4
000899,赣能股份,1.0,5,6.97,10,6.42,4,2.0,7.0,3,45.39
002832,比音勒芬,1.0,4,5.99,10,9.96,4,7.4,0.0,3,45.35
688779,五矿新能,1.9,6,0.83,10,20.0,4,1.6,0.0,1,45.33
688327,云从科技,1.8,3,0.0,4,14.43,6,5.6,5.5,5,45.33
300693,盛弘股份,1.7,4,1.63,10,10.12,2,6.8,7.0,2,45.25
301018,申菱环境,4.2,5,0.31,10,-3.37,10,10.0,1.0,8,45.14
603308,应流股份,4.4,5,0.44,10,16.07,2,3.0,1.0,3,44.91
002563,森马服饰,1.6,3,4.81,6,17.25,4,6.2,1.0,1,44.86
603259,药明康德,4.1,5,3.06,6,16.94,2,4.6,2.0,1,44.7
000966,长源电力,3.2,7,0.0,6,17.47,2,5.0,1.0,3,44.67
601059,信达证券,2.0,4,0.46,3,17.13,6,3.8,4.0,4,44.39
300776,帝尔激光,2.9,4,0.54,10,-1.85,10,9.6,1.0,8,44.19
000833,粤桂股份,2.9,3,1.35,10,19.63,2,3.2,1.0,1,44.08
603662,柯力传感,1.0,4,1.1,2,5.97,8,6.0,7.0,9,44.07
605099,共创草坪,1.0,4,3.73,8,11.72,2,5.6,4.0,4,44.05
600323,瀚蓝环境,1.8,2,4.83,6,19.96,4,4.4,0.0,1,43.99
601728,中国电信,3.1,6,2.73,6,-2.88,8,6.0,7.0,8,43.95
002158,汉钟精机,1.0,5,2.57,10,3.28,6,10.0,0.0,6,43.85
600577,精达股份,1.5,2,0.82,8,6.87,8,5.6,1.0,10,43.79
300820,英杰电气,1.0,2,1.11,10,-1.45,10,9.6,5.5,6,43.76
603799,华友钴业,3.8,6,1.72,2,20.0,2,1.2,4.0,3,43.72
000858,五 粮 液,2.3,3,5.36,2,20.0,4,0.0,6.0,1,43.66
002487,大金重工,1.4,3,0.23,10,19.0,2,1.0,0.0,7,43.63
600030,中信证券,3.2,2,3.14,2,18.07,4,3.2,7.0,1,43.61
603005,晶方科技,5.7,5,0.65,10,3.4,8,4.8,1.0,5,43.55
688612,威迈斯,1.8,7,4.06,3,8.87,6,3.8,0.0,9,43.53
301207,华兰疫苗,1.0,5,6.68,6,14.03,4,3.8,2.0,1,43.51
300548,长芯博创,2.9,5,0.24,10,16.94,2,2.4,2.0,2,43.48
688472,阿特斯,1.0,4,1.31,4,15.33,4,6.8,2.0,5,43.44
301219,腾远钴业,1.0,2,2.41,8,20.0,2,5.8,0.0,2,43.21
603530,神马电力,1.0,5,1.14,10,18.44,2,2.6,2.0,1,43.18
002475,立讯精密,6.4,5,0.4,8,10.56,2,3.8,4.0,3,43.16
603327,福蓉科技,1.0,3,2.02,4,20.0,4,2.6,3.5,3,43.12
002650,ST加加,2.1,6,0.0,8,16.18,4,5.8,0.0,1,43.08
002049,紫光国微,3.7,4,0.76,4,20.0,4,3.6,1.0,2,43.06
002326,永太科技,1.0,8,0.0,2,20.0,4,2.0,1.0,5,43.0
002654,万润科技,1.0,0,0.19,10,-2.15,10,8.4,8.5,7,42.94
301078,孩子王,1.6,3,1.18,2,8.16,8,5.0,4.0,10,42.94
600188,兖矿能源,1.0,3,2.99,10,1.92,6,8.0,2.0,8,42.91
002415,海康威视,4.7,2,4.41,6,16.77,2,2.0,4.0,1,42.88
300276,三丰智能,1.0,6,0.0,2,14.98,10,4.8,1.0,3,42.78
300260,新莱应材,1.0,2,0.15,8,2.57,10,10.0,2.0,7,42.72
300678,中科信息,2.2,2,0.42,2,20.0,4,2.0,7.0,3,42.62
002216,三全食品,1.0,5,6.98,8,10.54,4,5.0,1.0,1,42.52
002125,湘潭电化,1.0,5,1.62,4,16.3,4,4.6,3.0,3,42.52
300033,同花顺,2.8,2,4.33,4,18.87,2,1.4,4.0,3,42.4
300398,飞凯材料,3.8,1,0.38,10,15.4,2,8.8,0.0,1,42.38
603297,永新光学,1.5,1,1.19,10,0.99,8,9.6,1.0,9,42.28
688131,皓元医药,1.8,7,0.4,4,5.88,8,4.0,1.0,10,42.08
001301,尚太科技,1.0,3,1.83,4,1.5,10,8.0,3.5,9,41.83
002948,青岛银行,1.8,2,5.59,10,9.17,4,6.2,2.0,1,41.76
600050,中国联通,1.0,5,2.21,2,9.03,4,3.0,7.5,8,41.74
002063,远光软件,1.8,3,0.98,6,10.73,4,3.2,9.0,3,41.71
603127,昭衍新药,1.6,4,0.62,6,17.76,4,4.6,1.0,2,41.58
002032,苏 泊 尔,1.8,4,8.2,6,2.18,6,4.4,2.0,7,41.58
605599,菜百股份,2.0,3,7.59,4,18.96,2,0.0,0.0,4,41.55
002120,韵达股份,1.0,2,4.94,6,16.53,4,5.0,1.0,1,41.47
603730,岱美股份,1.8,6,4.18,10,-2.32,8,6.8,0.0,7,41.46
600226,亨通股份,1.8,1,0.0,6,4.82,8,6.8,3.0,10,41.42
002706,良信股份,4.0,4,2.99,8,-4.0,8,8.4,1.0,9,41.39
600596,新安股份,1.0,5,1.63,6,16.96,4,5.8,0.0,1,41.39
000338,潍柴动力,4.9,4,2.29,10,-1.55,2,9.6,7.0,3,41.24
002015,协鑫能科,6.1,6,0.95,10,9.16,2,5.0,1.0,1,41.21
300083,创世纪,2.9,4,0.0,8,-1.52,10,8.8,1.0,8,41.18
600783,鲁信创投,1.0,7,0.55,3,15.43,4,4.2,4.0,2,41.18
688800,瑞可达,1.0,2,0.43,10,-3.27,6,10.0,7.0,8,41.16
000977,浪潮信息,6.5,2,0.11,6,13.54,2,2.0,7.0,2,41.15
300905,宝丽迪,1.0,4,0.81,10,10.91,4,8.4,1.0,1,41.12
300075,数字政通,1.0,3,0.0,2,13.72,4,4.4,10.0,3,41.12
300855,图南股份,1.8,5,0.78,8,18.48,2,2.0,0.0,3,41.06
605111,新洁能,1.0,1,0.71,10,1.21,8,10.0,0.0,9,40.92
000990,诚志股份,1.0,6,0.0,10,14.11,2,2.8,2.0,3,40.91
600651,飞乐音响,2.2,4,0.0,3,14.2,6,5.0,2.5,4,40.9
603587,地素时尚,2.1,3,5.4,3,9.98,6,4.4,0.0,7,40.88
300755,华致酒行,1.0,4,0.0,3,-1.62,10,8.4,6.0,10,40.78
600667,太极实业,1.7,1,0.95,10,4.52,6,9.6,0.0,7,40.77
000950,重药控股,1.0,2,0.92,6,12.61,4,6.2,5.0,3,40.73
688082,盛美上海,1.7,0,0.59,8,-3.42,10,8.8,6.0,9,40.67
600938,中国海油,1.0,5,2.64,8,4.2,6,3.8,2.0,8,40.64
002737,葵花药业,1.6,3,3.06,2,19.78,4,6.2,0.0,1,40.64
000725,京东方A,4.7,3,2.63,4,1.67,6,2.6,6.0,10,40.6
688150,莱特光电,1.9,2,0.36,10,-3.53,10,8.8,1.0,10,40.53
002716,湖南白银,1.5,3,0.0,10,20.0,2,0.0,2.0,2,40.5
002202,金风科技,3.0,2,1.58,8,19.5,2,1.4,1.0,2,40.48
300409,道氏技术,1.0,3,1.97,6,17.64,4,2.8,1.0,3,40.41
600989,宝丰能源,1.0,2,3.57,10,14.21,4,4.6,0.0,1,40.38
688333,铂力特,1.7,6,0.18,2,19.0,4,3.0,2.5,2,40.38
600941,中国移动,4.8,3,4.39,3,-0.53,6,3.0,8.5,8,40.16
000682,东方电子,4.2,3,0.72,8,8.42,6,3.8,0.0,6,40.14
002488,金固股份,1.7,2,0.17,10,17.23,4,2.0,0.0,3,40.1
688300,联瑞新材,1.5,4,0.81,10,6.71,4,10.0,1.0,2,40.02
000408,藏格矿业,3.8,3,3.75,2,19.59,2,2.8,2.0,1,39.94
603195,公牛集团,1.7,4,7.18,6,6.64,6,4.4,0.0,4,39.92
301087,可孚医疗,1.7,3,4.65,6,15.64,2,0.4,2.5,4,39.89
002867,周大生,1.0,5,8.03,6,5.16,4,4.6,2.0,4,39.79
301316,慧博云通,1.0,4,0.36,8,6.34,2,8.0,5.0,5,39.7
002600,领益智造,3.9,6,0.25,4,-2.06,8,5.6,5.0,9,39.69
300634,彩讯股份,1.0,4,0.99,8,-6.12,10,3.8,10.0,8,39.67
600116,三峡水利,2.5,5,2.27,4,17.88,4,2.0,1.0,1,39.65
601899,紫金矿业,5.9,3,2.5,2,19.23,2,0.0,4.0,1,39.63
002847,盐津铺子,1.0,3,3.46,2,11.16,6,5.0,1.0,7,39.62
600744,华银电力,3.1,6,0.0,10,14.5,2,2.0,0.0,2,39.6
600479,千金药业,1.8,2,6.3,4,15.28,4,3.2,2.0,1,39.58
002489,浙江永强,1.0,4,2.91,6,-3.36,10,9.0,1.0,9,39.55
601360,三六零,1.7,2,1.83,3,14.61,4,1.4,10.0,1,39.54
688147,微导纳米,1.0,0,0.29,10,-6.41,8,9.6,7.0,10,39.48
688584,上海合晶,1.0,5,0.62,10,-4.15,10,10.0,0.0,7,39.47
603496,恒为科技,2.8,3,0.13,8,13.74,4,3.8,2.0,2,39.47
300628,亿联网络,2.0,4,5.76,6,9.7,4,3.0,1.0,4,39.46
600446,金证股份,1.0,3,0.0,2,12.65,6,6.8,2.0,6,39.45
