code,name,关注度,单日涨跌幅,股息率,今年相对大盘强弱,财报,5日涨跌幅,行业相对强弱,新闻,资金流向,total_score
688766,普冉股份,1.0,1,0.06,10,20.0,10,10.0,5.5,0,57.56
301510,固高科技,1.0,4,0.25,6,19.25,6,10.0,3.0,8,57.5
300438,鹏辉能源,4.7,2,0.13,10,19.63,6,9.0,4.0,2,57.46
000977,浪潮信息,6.8,5,0.11,6,13.54,6,5.0,6.0,9,57.45
300913,兆龙互连,2.1,4,0.55,6,15.93,10,6.8,2.0,10,57.38
688097,博众精工,1.9,5,0.46,10,20.0,10,3.0,1.0,6,57.36
300811,铂科新材,1.0,4,0.39,10,12.37,8,9.6,2.0,10,57.36
300861,美畅股份,1.0,4,1.74,10,20.0,6,9.6,0.0,5,57.34
000950,重药控股,1.0,5,0.88,8,12.61,10,6.8,3.0,10,57.29
688146,中船特气,2.0,2,0.4,10,14.53,10,10.0,2.0,6,56.93
603876,鼎胜新材,4.0,8,0.92,10,15.81,4,8.0,4.0,2,56.73
603156,养元饮品,1.0,2,4.43,10,15.67,10,9.6,0.0,4,56.7
000811,冰轮环境,3.7,2,0.69,10,10.71,10,9.6,2.0,8,56.7
601872,招商轮船,2.9,5,2.81,10,20.0,6,0.8,2.0,7,56.51
600869,远东股份,5.0,0,0.09,10,17.29,10,9.0,1.0,4,56.38
000966,长源电力,3.5,1,0.0,8,17.47,8,7.4,1.0,10,56.37
301500,飞南资源,1.0,6,0.36,10,20.0,6,9.0,0.0,4,56.36
002245,蔚蓝锂芯,6.2,2,0.88,10,15.56,10,8.6,1.0,2,56.24
300657,弘信电子,3.3,4,0.0,10,14.1,8,8.8,1.0,7,56.2
002202,金风科技,3.7,6,1.47,10,19.5,4,7.4,2.0,2,56.07
688690,纳微科技,1.7,3,0.59,10,18.75,8,5.0,0.0,9,56.04
000712,锦龙股份,1.0,4,0.0,2,19.5,10,6.2,4.0,9,55.7
688409,富创精密,1.7,1,0.0,10,20.0,6,10.0,1.0,6,55.7
605117,德业股份,4.2,4,2.27,10,20.0,8,6.2,0.0,1,55.67
301095,广立微,1.6,5,0.37,10,9.68,10,9.0,2.0,8,55.65
002015,协鑫能科,4.0,1,0.94,10,9.16,10,9.0,8.5,3,55.6
002049,紫光国微,2.1,4,0.78,3,20.0,6,3.6,7.0,9,55.48
301606,绿联科技,1.5,4,1.53,10,20.0,6,3.8,3.5,5,55.33
688313,仕佳光子,4.5,2,0.33,10,9.67,10,9.6,1.0,8,55.1
300244,迪安诊断,1.0,6,3.46,10,16.0,6,4.4,3.0,5,54.86
600726,华电能源,3.2,4,0.0,10,9.64,10,9.0,1.0,8,54.84
002498,汉缆股份,2.1,5,0.8,10,9.9,10,9.0,4.0,4,54.8
002947,恒铭达,1.0,6,1.21,10,15.95,6,9.6,0.0,5,54.76
002484,江海股份,3.4,6,1.17,10,6.15,10,10.0,0.0,8,54.72
002364,中恒电气,5.4,4,0.45,10,7.85,8,9.0,1.0,9,54.7
600158,中体产业,2.6,1,0.0,10,17.56,10,8.4,1.0,4,54.56
600667,太极实业,1.3,5,1.06,10,4.52,10,9.6,7.0,6,54.48
002458,益生股份,2.3,4,0.0,10,19.74,6,8.4,1.0,3,54.44
300750,宁德时代,7.0,5,1.01,8,20.0,4,4.4,4.0,1,54.41
600150,中国船舶,4.8,4,1.8,8,17.12,4,9.6,1.0,4,54.32
000672,上峰水泥,1.0,0,5.06,10,10.85,10,8.4,4.0,5,54.31
002859,洁美科技,1.7,2,0.46,10,18.69,6,8.4,1.0,6,54.25
002338,奥普光电,1.0,2,0.22,6,20.0,6,9.0,1.0,9,54.22
300693,盛弘股份,3.3,1,1.6,10,10.12,10,9.0,3.0,6,54.02
300866,安克创新,3.1,3,2.69,6,9.71,6,5.0,8.5,10,54.0
300607,拓斯达,1.0,1,0.19,3,20.0,10,8.8,2.0,8,53.99
300666,江丰电子,4.5,4,0.42,10,18.26,6,4.8,4.0,2,53.98
300672,国科微,1.0,4,0.0,10,6.94,10,10.0,4.0,8,53.94
603317,天味食品,1.0,2,5.88,10,20.0,2,8.0,2.0,3,53.88
688486,龙迅股份,2.1,4,2.5,6,15.64,6,7.6,1.0,9,53.84
601126,四方股份,4.2,0,1.94,10,5.64,10,9.0,5.0,8,53.78
603118,共进股份,4.2,4,0.38,10,12.36,8,6.8,1.0,7,53.74
002967,广电计量,1.7,3,1.83,3,17.67,6,4.4,10.0,6,53.6
300726,宏达电子,1.0,2,3.61,6,16.83,10,9.0,0.0,5,53.44
605020,永和股份,1.9,4,3.16,4,16.68,8,8.6,1.0,6,53.34
002487,大金重工,3.3,3,0.21,10,19.0,4,5.6,5.0,3,53.11
688300,联瑞新材,1.9,5,0.89,10,6.71,10,7.6,4.0,7,53.1
688047,龙芯中科,1.0,4,0.0,10,11.24,8,8.8,7.0,3,53.04
688111,金山办公,3.0,6,0.96,2,18.74,6,6.2,4.0,6,52.9
688396,华润微,3.4,2,0.17,6,18.8,8,6.4,2.0,6,52.77
300905,宝丽迪,1.0,4,0.77,10,10.91,10,9.0,0.0,7,52.68
002192,融捷股份,5.2,4,0.44,10,20.0,2,9.0,1.0,1,52.64
688372,伟测科技,1.9,4,0.67,10,20.0,8,3.0,0.0,5,52.57
002317,众生药业,1.0,6,1.88,6,9.54,10,8.0,7.0,3,52.42
600301,华锡有色,1.0,4,1.25,10,8.12,10,9.0,1.0,8,52.37
002415,海康威视,5.3,3,4.23,6,16.77,4,5.0,7.0,1,52.3
002222,福晶科技,6.3,1,0.18,10,13.78,10,9.0,2.0,0,52.26
603533,掌阅科技,1.8,5,0.0,8,18.82,8,5.6,3.0,2,52.22
688717,艾罗能源,1.0,4,0.0,10,20.0,4,3.2,2.0,8,52.2
688337,普源精电,2.0,5,1.34,10,20.0,4,6.8,0.0,3,52.14
301377,鼎泰高科,3.1,4,0.42,10,20.0,6,5.6,1.0,2,52.12
600105,永鼎股份,6.8,2,0.06,10,2.64,10,9.6,4.0,7,52.1
605099,共创草坪,1.0,4,3.26,10,11.72,8,9.0,1.0,4,51.98
600575,淮河能源,1.8,4,7.95,6,9.8,8,4.4,1.0,9,51.95
002832,比音勒芬,1.0,4,5.89,10,9.96,6,8.0,1.0,6,51.85
600186,莲花控股,6.1,6,0.0,10,18.3,2,8.4,1.0,0,51.8
000600,建投能源,1.0,4,4.27,8,12.29,6,6.2,5.0,5,51.76
300687,赛意信息,1.0,1,0.0,10,12.76,10,9.0,1.0,7,51.76
002747,埃斯顿,1.7,2,0.0,4,15.44,10,7.6,2.0,9,51.74
600531,豫光金铅,1.0,4,2.58,10,9.7,10,8.4,1.0,5,51.68
000552,甘肃能化,1.0,2,0.0,8,19.62,4,9.0,5.0,3,51.62
300098,高新兴,1.0,1,0.0,4,19.82,10,6.8,1.0,8,51.62
000408,藏格矿业,3.2,4,3.41,4,19.59,4,4.4,1.0,8,51.6
000690,宝新能源,2.3,4,6.05,10,3.25,8,9.0,1.0,8,51.6
002077,大港股份,1.0,4,0.0,8,15.99,8,3.6,2.0,9,51.59
600872,中炬高新,1.5,4,4.21,8,16.86,6,5.0,0.0,6,51.57
002497,雅化集团,3.5,6,0.41,8,20.0,2,8.6,1.0,2,51.51
600203,福日电子,1.0,4,0.0,3,19.63,8,6.8,1.0,8,51.43
600338,西藏珠峰,4.6,4,0.17,10,18.24,2,8.4,3.0,1,51.41
603588,高能环境,1.0,5,1.37,10,20.0,6,1.0,1.0,6,51.37
601975,招商南油,1.0,4,1.16,10,14.2,6,2.0,5.0,8,51.36
601899,紫金矿业,7.0,4,2.2,3,19.23,6,3.8,2.0,4,51.23
601677,明泰铝业,1.3,3,2.39,8,18.66,6,3.8,2.0,6,51.15
600072,中船科技,1.0,3,0.0,6,19.45,4,5.6,3.0,9,51.05
300166,东方国信,4.5,4,0.0,10,6.91,10,8.6,1.0,6,51.01
002716,湖南白银,1.0,4,0.0,10,20.0,8,5.0,1.0,2,51.0
600783,鲁信创投,1.0,4,0.54,3,15.43,10,8.0,4.0,5,50.97
603099,长白山,1.9,4,0.78,2,18.42,8,5.8,1.0,9,50.9
300406,九强生物,1.7,4,8.16,4,11.22,8,6.8,0.0,7,50.88
688223,晶科能源,1.0,4,0.0,10,7.64,10,6.2,2.0,10,50.84
000975,山金国际,2.4,2,3.42,8,20.0,8,2.0,1.0,4,50.82
688005,容百科技,2.8,4,0.0,4,19.96,8,9.0,1.0,2,50.76
603026,石大胜华,4.5,3,0.08,10,20.0,2,9.0,0.0,2,50.58
300059,东方财富,7.0,3,0.94,2,17.95,6,5.6,2.0,6,50.49
603093,南华期货,1.0,3,0.64,6,20.0,6,6.8,0.0,7,50.44
000567,海德股份,1.0,6,0.0,4,20.0,4,8.4,1.0,6,50.4
688981,中芯国际,5.6,4,0.0,3,15.39,6,6.4,7.0,3,50.39
301031,中熔电气,1.0,4,0.57,10,20.0,4,3.8,2.0,5,50.37
688063,派能科技,2.5,3,0.32,10,19.88,6,5.6,1.0,2,50.3
300602,飞荣达,3.4,3,0.33,6,18.88,6,5.6,2.0,5,50.21
603259,药明康德,5.2,4,2.86,8,16.94,6,3.2,3.0,1,50.2
600776,东方通信,1.0,2,0.58,6,17.15,10,8.4,0.0,5,50.13
301363,美好医疗,1.0,1,1.17,10,8.55,10,8.4,1.0,9,50.12
600026,中远海能,1.0,3,3.43,10,17.85,6,0.8,7.0,1,50.08
002460,赣锋锂业,6.1,3,0.36,10,20.0,2,2.6,4.0,2,50.06
601868,中国能建,1.0,2,1.88,10,0.76,10,7.4,9.0,8,50.04
302132,中航成飞,1.5,6,1.04,2,16.89,10,5.6,1.0,6,50.03
301268,铭利达,1.0,3,0.0,10,19.21,6,3.8,0.0,7,50.01
600019,宝钢股份,3.7,3,5.07,2,16.36,6,3.8,2.0,8,49.93
600353,旭光电子,1.5,1,0.72,8,3.03,10,9.6,7.0,9,49.85
000762,西藏矿业,5.4,5,0.0,10,20.0,2,4.4,1.0,2,49.8
601609,金田股份,1.0,6,2.32,6,4.36,10,8.0,4.0,8,49.68
300031,宝通科技,1.0,4,0.84,4,19.0,6,6.8,0.0,8,49.64
301631,壹连科技,1.0,1,1.55,8,12.08,10,9.0,0.0,7,49.63
000603,盛达资源,2.0,2,0.61,10,16.75,8,2.0,3.0,5,49.36
603893,瑞芯微,4.0,3,1.34,3,20.0,4,3.0,4.0,7,49.34
603025,大豪科技,2.0,6,4.88,2,16.18,6,7.2,1.0,4,49.26
000157,中联重科,2.9,4,4.73,2,20.0,4,1.6,7.0,3,49.23
000792,盐湖股份,6.0,3,0.0,10,20.0,2,3.2,2.0,3,49.2
300077,国民技术,2.6,4,0.0,8,11.94,8,3.6,3.0,8,49.14
688472,阿特斯,1.0,2,1.28,4,15.33,8,7.4,5.0,5,49.01
000737,北方铜业,1.7,2,1.82,3,19.63,8,6.8,0.0,6,48.95
002151,北斗星通,1.0,6,0.0,2,19.5,6,7.4,2.0,5,48.9
688091,上海谊众,2.1,4,0.0,10,5.97,10,6.8,1.0,9,48.87
603699,纽威股份,1.0,6,3.25,8,15.61,6,8.0,0.0,1,48.86
002158,汉钟精机,1.0,4,2.75,10,3.28,10,9.6,0.0,8,48.63
603019,中科曙光,6.8,4,0.78,6,15.24,6,6.8,1.0,2,48.62
000791,甘肃能源,2.2,6,4.48,10,0.87,10,9.0,2.0,4,48.55
301345,涛涛车业,1.6,5,1.16,4,19.63,4,8.0,2.0,3,48.39
002371,北方华创,6.3,2,0.26,10,3.42,8,6.4,4.0,8,48.38
600452,涪陵电力,2.1,3,1.13,10,15.91,6,3.2,1.0,6,48.34
002421,达实智能,1.5,4,0.0,4,18.24,6,5.6,0.0,9,48.34
002023,海特高新,3.7,3,0.0,3,15.61,8,9.0,1.0,5,48.31
002127,南极电商,1.0,6,3.93,2,14.97,6,4.4,1.0,9,48.3
688202,美迪西,1.8,6,0.0,6,20.0,6,1.4,1.0,6,48.2
000612,焦作万方,1.8,3,4.69,8,18.69,4,5.0,0.0,3,48.18
601069,西部黄金,2.0,3,0.92,10,20.0,6,3.2,0.0,3,48.12
300628,亿联网络,2.0,3,5.82,6,9.7,8,5.6,0.0,8,48.12
600066,宇通客车,1.0,5,8.39,6,17.11,6,2.6,1.0,1,48.1
600089,特变电工,3.6,6,2.49,10,1.58,8,4.4,7.0,5,48.07
600362,江西铜业,1.0,4,2.44,2,14.63,8,5.0,5.0,6,48.07
300133,华策影视,1.0,5,0.22,8,-1.26,10,9.0,8.0,8,47.96
600323,瀚蓝环境,1.8,6,4.71,6,19.96,4,4.4,0.0,1,47.87
301487,盟固利,1.5,4,0.05,6,19.63,6,8.6,0.0,2,47.78
600116,三峡水利,2.3,4,2.19,4,17.88,6,4.4,0.0,7,47.77
301316,慧博云通,1.0,2,0.34,10,6.34,10,9.0,0.0,9,47.68
603171,税友股份,1.0,2,0.64,6,11.95,10,9.0,1.0,6,47.59
002563,森马服饰,1.0,4,4.73,6,17.25,4,5.6,1.0,4,47.58
601882,海天精工,1.6,4,2.6,8,1.58,10,9.6,0.0,10,47.38
300127,银河磁体,1.9,5,2.49,4,18.19,6,3.8,0.0,6,47.38
002428,云南锗业,7.0,0,0.02,10,1.29,10,9.0,4.0,6,47.31
002120,韵达股份,1.0,4,4.75,6,16.53,4,8.0,2.0,1,47.28
600388,龙净环保,1.9,4,3.9,8,13.21,6,3.2,0.0,7,47.21
300676,华大基因,1.0,5,0.0,2,17.79,8,4.4,3.0,6,47.19
600292,电投水电,1.9,4,0.76,8,15.29,6,6.2,0.0,5,47.15
000848,承德露露,1.7,2,8.34,6,8.26,6,6.8,1.0,7,47.1
603915,国茂股份,1.0,4,1.14,2,12.86,10,8.0,0.0,8,47.0
603308,应流股份,4.7,4,0.43,10,16.07,4,3.8,1.0,3,47.0
300855,图南股份,1.7,2,0.77,8,18.48,4,2.0,1.0,9,46.95
002378,章源钨业,1.0,5,0.75,10,20.0,2,3.2,3.0,2,46.95
688432,有研硅,1.7,4,0.59,10,3.05,10,7.6,4.0,6,46.94
000833,粤桂股份,2.1,3,1.33,10,19.63,2,6.8,1.0,1,46.86
600744,华银电力,2.2,2,0.0,10,14.5,8,9.0,1.0,0,46.7
603383,顶点软件,1.0,3,3.62,2,16.67,6,7.4,1.0,6,46.69
000519,中兵红箭,1.6,3,0.28,3,20.0,6,3.8,0.0,9,46.68
002938,鹏鼎控股,5.9,4,2.52,10,-2.75,10,10.0,1.0,6,46.67
688182,灿勤科技,1.9,4,0.36,8,2.76,10,9.6,2.0,8,46.62
603296,华勤技术,2.7,6,0.0,8,6.32,8,5.6,1.0,9,46.62
002488,金固股份,1.0,6,0.16,10,17.23,6,3.2,0.0,3,46.59
603688,石英股份,5.3,5,0.23,10,-0.05,10,10.0,2.0,4,46.48
301458,钧崴电子,1.0,2,1.56,10,3.91,10,10.0,0.0,8,46.47
688110,东芯股份,1.0,6,0.0,8,3.55,8,8.8,2.0,9,46.35
300821,东岳硅材,2.6,3,0.27,10,17.07,4,7.4,0.0,2,46.34
002043,兔宝宝,2.0,2,1.62,6,10.88,8,6.8,5.0,4,46.3
000686,东北证券,1.6,3,3.44,2,19.85,6,4.4,5.0,1,46.29
600233,圆通速递,1.7,5,2.37,10,17.38,4,3.8,1.0,1,46.25
600999,招商证券,3.7,4,5.01,3,19.0,6,4.4,1.0,0,46.11
603305,旭升集团,1.0,4,1.95,4,15.53,8,5.6,0.0,6,46.08
002468,申通快递,1.0,2,1.26,8,20.0,4,3.8,5.0,1,46.06
300678,中科信息,2.2,4,0.4,3,20.0,6,4.4,0.0,6,46.0
603297,永新光学,1.7,4,1.3,10,0.99,10,9.0,1.0,8,45.99
000688,国城矿业,1.0,5,0.61,10,15.07,2,3.8,5.5,3,45.98
600366,宁波韵升,1.7,3,1.48,3,19.69,6,5.0,0.0,6,45.87
603063,禾望电气,3.3,4,0.46,10,-5.9,10,9.0,7.0,8,45.86
605011,杭州热电,2.0,2,0.88,6,7.57,10,7.4,0.0,10,45.85
600377,宁沪高速,2.1,4,6.58,4,5.49,6,5.6,5.0,7,45.77
603697,有友食品,1.8,3,3.55,2,17.42,6,5.0,0.0,7,45.77
000810,创维数字,2.1,3,1.26,6,20.0,4,4.4,1.0,4,45.76
000301,东方盛虹,2.7,4,0.0,8,14.83,4,6.2,5.0,1,45.73
002650,ST加加,1.7,4,0.0,10,16.18,8,3.8,1.0,1,45.68
688333,铂力特,1.7,3,0.17,2,19.0,8,3.8,0.0,8,45.67
301087,可孚医疗,1.7,3,4.45,8,15.64,4,0.8,1.0,7,45.59
600596,新安股份,1.0,5,1.6,6,16.96,4,5.0,3.0,3,45.56
688686,奥普特,2.0,4,0.89,3,5.44,10,7.2,6.0,7,45.53
002028,思源电气,3.8,5,0.71,10,10.59,6,1.4,7.0,1,45.5
601101,昊华能源,1.0,6,4.43,10,8.0,2,9.0,2.0,3,45.43
000776,广发证券,3.2,4,4.5,2,19.5,4,6.2,1.0,1,45.4
603693,江苏新能,1.0,6,1.82,10,-3.45,10,9.0,5.0,6,45.37
603039,泛微网络,1.7,6,0.31,2,16.67,8,5.6,0.0,5,45.28
600971,恒源煤电,1.6,3,5.59,8,17.46,2,5.6,1.0,1,45.25
603997,继峰股份,1.0,6,1.59,3,12.24,10,4.4,1.0,6,45.23
300409,道氏技术,1.0,5,1.91,8,17.64,4,2.6,3.0,2,45.15
601111,中国国航,3.8,3,0.0,2,17.54,6,3.8,1.0,8,45.14
688362,甬矽电子,1.8,3,0.0,10,13.52,6,4.8,1.0,5,45.12
600639,浦东金桥,1.9,2,6.43,4,18.78,6,2.0,0.0,4,45.11
002948,青岛银行,1.6,4,5.54,10,9.17,2,6.8,5.0,1,45.11
600406,国电南瑞,6.7,5,3.53,8,2.66,6,3.2,4.0,6,45.09
300457,赢合科技,3.1,4,0.58,4,20.0,6,4.4,0.0,3,45.08
600031,三一重工,3.9,3,1.69,3,13.61,6,3.8,6.0,4,45.0
300337,银邦股份,1.0,6,0.14,2,20.0,6,6.8,1.0,2,44.94
601163,三角轮胎,1.9,3,4.92,4,16.66,6,4.4,0.0,4,44.88
688331,荣昌生物,1.6,3,0.0,10,18.84,2,0.4,7.0,2,44.84
603119,浙江荣泰,1.0,2,0.5,2,15.32,10,9.0,1.0,4,44.82
600266,城建发展,1.7,3,1.88,4,18.38,6,3.8,0.0,6,44.76
603155,新亚强,1.6,4,3.83,6,9.92,6,7.4,0.0,6,44.75
600460,士兰微,1.0,4,0.53,6,8.61,6,3.6,5.0,10,44.74
000685,中山公用,1.9,3,5.79,3,16.62,4,4.4,5.0,1,44.71
300113,顺网科技,1.0,6,0.83,10,1.52,10,3.8,3.5,8,44.65
600489,中金黄金,1.0,3,3.41,6,20.0,6,3.2,1.0,1,44.61
000828,东莞控股,2.1,3,5.45,3,10.61,6,4.4,3.0,7,44.56
600010,包钢股份,1.4,4,0.0,8,17.92,6,3.2,1.0,3,44.52
300776,帝尔激光,3.7,4,0.66,10,-1.85,10,9.0,4.0,5,44.51
002518,科士达,2.0,3,1.84,3,12.42,8,3.2,1.0,10,44.46
605111,新洁能,1.0,2,0.79,10,1.21,10,6.4,5.0,8,44.4
603327,福蓉科技,2.3,3,2.03,3,20.0,6,5.0,0.0,3,44.33
600267,海正药业,1.6,3,3.66,6,11.13,6,6.8,5.0,1,44.19
600761,安徽合力,1.6,2,4.55,3,3.01,10,8.0,2.0,10,44.16
