code,name,关注度,单日涨跌幅,股息率,今年相对大盘强弱,财报,5日涨跌幅,行业相对强弱,新闻,资金流向,total_score
301371,敷尔佳,1.6,4,4.72,10,20.0,4,8.4,1.0,2,55.72
002518,科士达,1.0,6,1.48,10,12.42,8,9.6,2.0,5,55.5
000880,潍柴重机,1.4,6,0.68,10,20.0,8,4.4,2.0,3,55.48
688008,澜起科技,6.6,2,0.3,10,12.47,4,10.0,4.0,6,55.37
000811,冰轮环境,4.9,6,0.57,10,10.71,6,10.0,2.0,5,55.18
688063,派能科技,1.9,5,0.33,10,19.88,6,2.0,1.0,9,55.11
600869,远东股份,5.1,6,0.1,10,17.29,4,9.6,1.0,2,55.09
301487,盟固利,1.6,3,0.05,8,19.63,6,6.8,1.0,9,55.08
600176,中国巨石,6.9,5,1.07,10,17.49,2,5.6,0.0,7,55.06
688690,纳微科技,1.8,5,0.59,10,18.75,6,6.8,0.0,6,54.94
300811,铂科新材,1.6,2,0.38,10,12.37,6,8.4,5.0,9,54.75
001337,四川黄金,1.0,5,1.82,10,19.25,4,7.6,0.0,6,54.67
688337,普源精电,1.9,7,1.29,10,20.0,6,2.4,1.0,5,54.59
688549,中巨芯,1.0,1,0.0,10,19.55,10,10.0,0.0,3,54.55
300502,新易盛,6.8,5,0.35,10,18.49,2,2.4,2.5,7,54.54
301055,张小泉,1.8,4,1.56,10,18.16,4,5.6,7.0,2,54.12
688766,普冉股份,1.0,8,0.06,10,20.0,2,10.0,1.0,2,54.06
002859,洁美科技,1.9,4,0.44,10,18.69,6,6.0,1.0,6,54.03
300308,中际旭创,7.0,6,0.2,10,20.0,2,4.8,1.0,3,54.0
002755,奥赛康,1.0,4,1.36,6,15.62,6,8.0,6.0,6,53.98
688486,龙迅股份,2.2,6,2.46,8,15.64,6,3.6,1.0,9,53.9
002079,苏州固锝,2.6,6,0.28,10,20.0,4,8.0,1.0,2,53.88
688331,荣昌生物,1.6,8,0.0,10,18.84,8,0.4,2.0,5,53.84
688559,海目星,2.2,2,0.0,10,20.0,6,3.6,1.0,9,53.8
300033,同花顺,2.3,7,4.21,6,18.87,4,1.4,4.0,6,53.78
603026,石大胜华,2.2,3,0.08,10,20.0,6,3.2,1.0,8,53.48
603259,药明康德,3.7,5,3.03,8,16.94,6,5.8,1.0,4,53.47
301392,汇成真空,1.9,8,0.11,10,18.45,4,9.0,1.0,1,53.46
002371,北方华创,6.4,2,0.23,10,3.42,10,10.0,6.0,5,53.05
688498,源杰科技,4.9,7,0.13,10,20.0,2,2.0,5.0,2,53.03
603533,掌阅科技,1.8,4,0.0,8,18.82,6,1.4,4.0,9,53.02
603317,天味食品,1.0,3,5.99,10,20.0,4,8.0,0.0,1,52.99
688048,长光华芯,3.3,7,0.0,10,18.98,2,3.6,6.0,2,52.88
002317,众生药业,1.0,4,1.67,10,9.54,8,8.4,1.0,9,52.61
603155,新亚强,1.0,6,3.55,8,9.92,6,8.0,1.0,9,52.47
000672,上峰水泥,1.0,4,4.87,10,10.85,8,8.4,0.0,5,52.12
000685,中山公用,1.0,3,5.49,6,16.62,8,5.0,2.0,5,52.11
603005,晶方科技,5.4,4,0.67,10,3.4,10,3.6,7.0,8,52.07
601975,招商南油,1.7,0,0.94,10,14.2,8,9.0,3.0,5,51.84
603083,剑桥科技,5.9,8,0.31,10,20.0,2,3.6,1.0,1,51.81
300199,翰宇药业,1.0,6,0.0,10,15.79,6,5.0,0.0,8,51.79
688209,英集芯,1.6,8,0.5,10,19.01,2,3.6,1.0,6,51.71
000100,TCL科技,1.8,7,4.08,3,17.77,6,3.0,4.0,5,51.65
002077,大港股份,1.0,4,0.0,8,15.99,6,3.6,4.0,9,51.59
601101,昊华能源,1.0,5,4.51,10,8.0,6,8.0,0.0,9,51.51
000969,安泰科技,1.8,7,1.8,6,13.28,6,2.6,4.0,9,51.48
300077,国民技术,3.0,6,0.0,10,11.94,6,6.4,1.0,7,51.34
002484,江海股份,3.1,6,0.94,10,6.15,10,10.0,1.0,4,51.19
603099,长白山,2.0,6,0.76,2,18.42,6,7.0,0.0,9,51.18
603697,有友食品,1.0,4,3.41,2,17.42,8,6.2,1.0,8,51.03
300861,美畅股份,1.0,4,1.77,10,20.0,4,7.2,1.0,2,50.97
301606,绿联科技,1.6,5,1.56,10,20.0,2,3.8,1.0,6,50.96
002158,汉钟精机,1.0,6,2.67,10,3.28,8,10.0,4.0,6,50.95
300475,香农芯创,6.0,5,0.09,10,20.0,2,4.8,1.0,2,50.89
300607,拓斯达,2.2,2,0.19,4,20.0,8,6.4,0.0,8,50.79
601138,工业富联,7.0,5,1.98,6,20.0,4,3.8,2.0,1,50.78
603663,三祥新材,1.0,5,0.44,10,17.53,8,2.8,0.0,6,50.77
301526,国际复材,3.6,6,0.22,10,18.06,2,9.6,0.0,1,50.48
002354,天娱数科,1.0,4,0.0,6,15.85,8,8.6,0.0,7,50.45
300726,宏达电子,1.0,4,3.51,6,16.83,4,9.0,1.0,5,50.34
000938,紫光股份,6.5,7,0.44,8,20.0,2,4.4,0.0,2,50.34
601869,长飞光纤,7.0,5,0.16,10,19.71,2,2.4,1.0,3,50.27
688400,凌云光,1.0,6,0.27,10,15.43,4,9.0,2.5,2,50.2
301510,固高科技,1.0,6,0.25,6,19.25,4,7.6,1.0,5,50.1
002049,紫光国微,3.7,5,0.8,4,20.0,4,3.6,3.0,6,50.1
300687,赛意信息,1.0,1,0.0,10,12.76,4,9.0,7.0,5,49.76
688313,仕佳光子,4.1,8,0.36,10,9.67,2,7.6,6.0,2,49.73
600903,贵州燃气,1.0,2,0.29,10,15.41,10,9.0,0.0,2,49.7
002747,埃斯顿,2.4,0,0.0,8,15.44,10,8.8,1.0,4,49.64
603305,旭升集团,1.0,2,1.87,6,15.53,8,6.2,0.0,9,49.6
300442,润泽科技,6.4,5,0.54,10,18.9,2,2.6,2.0,2,49.44
000810,创维数字,1.8,2,1.27,6,20.0,6,3.2,2.0,7,49.27
300394,天孚通信,6.9,6,0.42,10,18.49,2,2.4,1.0,2,49.21
600575,淮河能源,1.7,3,8.04,6,9.8,6,4.6,1.0,9,49.14
600552,凯盛科技,4.7,2,0.55,10,14.02,4,8.8,1.0,4,49.07
603699,纽威股份,1.0,3,3.23,8,15.61,6,4.2,0.0,8,49.04
002192,融捷股份,3.5,4,0.51,10,20.0,2,7.0,0.0,2,49.01
688205,德科立,2.1,5,0.0,10,19.39,2,2.4,6.0,2,48.89
300620,光库科技,5.3,7,0.16,10,20.0,2,2.4,0.0,2,48.86
600206,有研新材,7.0,6,0.66,10,10.56,2,3.6,7.0,2,48.82
301031,中熔电气,1.0,6,0.55,10,20.0,4,4.2,1.0,2,48.75
301018,申菱环境,4.0,6,0.32,10,-3.37,10,8.8,5.0,8,48.75
688416,恒烁股份,1.0,8,0.0,10,20.0,2,3.6,2.0,2,48.6
000029,深深房A,1.0,6,0.28,6,18.62,2,8.4,0.0,6,48.3
600039,四川路桥,2.0,3,8.46,2,17.75,6,1.0,1.0,7,48.21
002032,苏 泊 尔,1.8,4,8.17,8,2.18,6,5.0,6.0,7,48.15
002127,南极电商,1.0,6,3.74,3,14.97,4,7.4,2.0,6,48.11
601021,春秋航空,2.0,7,2.22,2,17.52,6,3.2,0.0,8,47.94
002466,天齐锂业,4.9,7,0.0,8,20.0,2,4.0,0.0,2,47.9
300750,宁德时代,5.8,2,1.06,8,20.0,4,2.0,4.0,1,47.86
300738,奥飞数据,4.3,7,0.11,10,18.64,2,3.8,1.0,1,47.85
600388,龙净环保,1.9,7,3.94,8,13.21,6,3.8,0.0,4,47.85
300059,东方财富,7.0,5,1.0,2,17.95,4,3.8,4.0,3,47.75
688202,美迪西,2.1,7,0.0,8,20.0,4,1.6,0.0,5,47.7
688548,广钢气体,1.7,1,0.39,10,15.57,6,3.0,1.0,9,47.66
301631,壹连科技,1.9,4,1.54,10,12.08,4,9.0,0.0,5,47.52
603156,养元饮品,1.0,1,4.35,10,15.67,2,8.4,2.0,3,47.42
001287,中电港,2.1,7,0.88,8,20.0,2,2.4,3.0,2,47.38
600323,瀚蓝环境,1.8,5,4.82,6,19.96,4,3.8,1.0,1,47.38
601677,明泰铝业,1.0,2,2.39,8,18.66,6,3.2,0.0,6,47.25
300568,星源材质,3.2,3,0.11,8,0.9,8,8.0,7.0,9,47.21
601872,招商轮船,1.0,5,2.81,10,20.0,4,1.4,2.0,1,47.21
600158,中体产业,2.6,5,0.0,10,17.56,2,5.0,0.0,5,47.16
002545,东方铁塔,1.6,4,2.62,10,20.0,2,5.8,0.0,1,47.02
603093,南华期货,1.0,6,0.63,8,20.0,2,6.2,1.0,2,46.83
600783,鲁信创投,1.0,4,0.55,3,15.43,8,4.8,1.0,9,46.78
688165,埃夫特,1.0,2,0.0,2,13.47,6,4.8,8.5,9,46.77
600350,山东高速,2.1,4,6.03,8,2.22,8,7.4,2.0,7,46.75
001301,尚太科技,1.0,4,1.79,6,1.5,10,8.4,5.0,9,46.69
603383,顶点软件,1.0,4,3.61,2,16.67,6,4.4,0.0,9,46.68
600415,小商品城,3.3,5,6.26,2,11.88,6,6.2,0.0,6,46.64
002338,奥普光电,1.8,5,0.22,6,20.0,4,2.6,0.0,7,46.62
000762,西藏矿业,2.2,7,0.0,8,20.0,2,2.4,3.0,2,46.6
300260,新莱应材,1.0,8,0.16,6,2.57,6,8.8,6.0,8,46.53
601939,建设银行,3.4,4,4.03,6,3.08,6,5.0,7.0,8,46.51
688097,博众精工,1.9,7,0.51,10,20.0,2,2.0,0.0,3,46.41
002174,游族网络,1.0,1,0.0,4,13.96,8,8.4,2.0,8,46.36
600619,海立股份,1.0,5,0.3,2,16.23,6,3.8,7.0,5,46.33
600888,新疆众和,1.0,4,2.77,8,7.11,8,6.2,0.0,9,46.08
603108,润达医疗,1.0,6,0.0,3,10.85,10,6.2,0.0,9,46.05
600111,北方稀土,3.9,3,0.51,6,19.21,4,3.8,2.5,3,45.92
600971,恒源煤电,1.7,4,5.9,8,17.46,4,2.8,1.0,1,45.86
688612,威迈斯,1.8,5,3.98,4,8.87,8,3.2,2.0,9,45.85
002557,洽洽食品,1.9,2,7.53,4,20.0,4,0.4,5.0,1,45.83
300398,飞凯材料,3.6,6,0.41,10,15.4,2,6.4,1.0,1,45.81
600353,旭光电子,1.0,8,0.65,10,3.03,6,10.0,2.0,5,45.68
002364,中恒电气,4.8,6,0.41,10,7.85,6,5.6,1.0,4,45.66
000725,京东方A,4.6,5,2.39,6,1.67,10,6.0,4.0,6,45.66
603308,应流股份,4.0,2,0.45,10,16.07,4,3.0,0.0,6,45.52
300007,汉威科技,1.0,1,0.2,3,14.98,10,6.0,1.0,8,45.18
002222,福晶科技,6.0,6,0.2,10,13.78,2,4.2,1.0,2,45.18
301095,广立微,1.5,1,0.39,10,9.68,4,8.6,4.0,6,45.17
603588,高能环境,1.0,7,1.58,10,20.0,2,0.4,1.0,2,44.98
002920,德赛西威,1.0,5,2.36,2,12.38,6,3.2,7.0,6,44.94
605111,新洁能,1.0,4,0.72,10,1.21,8,10.0,1.0,9,44.93
688686,奥普特,2.2,2,0.78,6,5.44,10,6.4,4.0,8,44.82
600961,株冶集团,3.6,4,0.0,10,20.0,2,3.2,0.0,2,44.8
002202,金风科技,2.6,2,1.62,8,19.5,4,2.0,3.0,2,44.72
002563,森马服饰,1.6,2,4.84,6,17.25,4,5.0,0.0,4,44.69
601838,成都银行,1.7,5,7.88,8,3.08,4,5.0,2.0,8,44.66
300476,胜宏科技,6.9,2,1.2,8,18.49,2,3.0,1.0,2,44.59
600338,西藏珠峰,3.1,7,0.2,10,18.24,2,2.0,0.0,2,44.54
688146,中船特气,1.7,1,0.31,10,14.53,2,10.0,1.0,4,44.54
300457,赢合科技,1.7,4,0.62,4,20.0,4,3.2,1.0,6,44.52
601059,信达证券,1.9,3,0.47,3,17.13,6,5.0,4.0,4,44.5
601689,拓普集团,4.7,1,1.35,3,1.92,10,9.0,3.5,10,44.47
301500,飞南资源,1.0,4,0.42,10,20.0,2,5.0,0.0,2,44.42
600026,中远海能,1.0,3,3.36,10,17.85,4,3.2,1.0,1,44.41
300820,英杰电气,1.0,6,1.18,10,-1.45,10,9.6,1.0,7,44.33
600150,中国船舶,4.5,2,1.9,8,17.12,4,5.8,0.0,1,44.32
688006,杭可科技,1.9,3,0.98,8,7.13,8,6.2,0.0,9,44.21
300905,宝丽迪,1.0,6,0.86,10,10.91,4,8.4,1.0,2,44.17
603530,神马电力,1.5,4,1.2,10,18.44,2,2.0,4.0,1,44.14
300872,天阳科技,1.0,6,0.0,4,8.03,6,9.0,2.0,8,44.03
688432,有研硅,1.0,8,0.57,10,3.05,4,6.4,5.0,6,44.02
603019,中科曙光,6.5,5,0.82,6,15.24,4,4.4,0.0,2,43.96
000600,建投能源,1.0,3,4.23,8,12.29,6,4.4,0.0,5,43.92
000833,粤桂股份,2.7,4,1.42,10,19.63,2,2.0,1.0,1,43.75
002081,金螳螂,5.6,8,4.37,10,-0.26,2,9.0,1.0,4,43.71
002487,大金重工,1.0,3,0.23,10,19.0,2,0.4,1.0,7,43.63
002948,青岛银行,1.8,5,5.56,10,9.17,4,5.0,2.0,1,43.53
603057,紫燕食品,1.0,5,1.32,10,19.21,4,2.0,0.0,1,43.53
301219,腾远钴业,1.0,4,2.51,8,20.0,2,4.0,0.0,2,43.51
002028,思源电气,3.2,4,0.7,10,10.59,4,2.0,2.0,7,43.49
002906,华阳集团,2.0,7,3.17,6,3.84,6,1.4,5.0,9,43.41
002460,赣锋锂业,4.2,3,0.4,8,20.0,2,2.8,1.0,2,43.4
688126,沪硅产业,3.5,6,0.0,10,-5.13,10,10.0,0.0,9,43.37
300821,东岳硅材,1.7,5,0.28,10,17.07,2,3.2,2.0,2,43.25
688779,五矿新能,1.9,7,0.87,10,20.0,2,0.4,0.0,1,43.17
688190,云路股份,1.7,6,1.16,6,-0.12,10,8.4,1.0,9,43.14
688016,心脉医疗,2.3,5,2.0,6,10.02,4,3.8,7.0,3,43.12
000612,焦作万方,1.0,7,4.99,6,18.69,2,0.4,0.0,3,43.08
603297,永新光学,1.0,6,1.24,10,0.99,6,8.8,3.0,6,43.03
002832,比音勒芬,1.0,3,6.0,10,9.96,4,5.0,1.0,3,42.96
300014,亿纬锂能,4.8,7,0.73,3,19.0,4,0.4,1.0,3,42.93
002497,雅化集团,2.0,7,0.51,3,20.0,2,0.4,6.0,2,42.91
300693,盛弘股份,1.4,6,1.74,10,10.12,2,5.6,4.0,2,42.86
002326,永太科技,1.0,2,0.0,2,20.0,6,0.8,2.0,9,42.8
603876,鼎胜新材,3.0,4,0.99,10,15.81,2,5.0,0.0,2,42.8
600577,精达股份,1.0,6,0.85,8,6.87,6,5.0,0.0,9,42.72
600596,新安股份,1.0,2,1.66,6,16.96,4,4.0,4.0,3,42.62
002716,湖南白银,1.5,7,0.0,10,20.0,2,0.0,0.0,2,42.5
300274,阳光电源,5.9,4,0.83,3,-4.7,10,8.4,7.0,8,42.43
300548,长芯博创,2.2,7,0.25,10,16.94,2,2.0,0.0,2,42.39
002120,韵达股份,1.0,2,5.03,6,16.53,4,3.8,3.0,1,42.36
600726,华电能源,3.7,5,0.0,10,9.64,2,9.0,0.0,3,42.34
603826,坤彩科技,1.0,5,0.88,10,20.0,2,2.4,0.0,1,42.28
600872,中炬高新,1.0,2,4.36,8,16.86,4,2.0,3.0,1,42.22
603730,岱美股份,1.8,4,4.16,10,-2.32,8,7.4,2.0,7,42.04
688271,联影医疗,2.2,5,0.29,4,1.54,10,5.0,6.0,8,42.03
002938,鹏鼎控股,5.6,1,2.12,10,-2.75,10,10.0,2.0,4,41.97
300803,指南针,1.5,5,0.16,2,12.88,6,4.4,0.0,10,41.94
300776,帝尔激光,2.6,2,0.53,10,-1.85,6,9.6,5.0,8,41.88
601609,金田股份,1.0,8,2.11,8,4.36,4,8.4,0.0,6,41.87
603013,亚普股份,1.0,4,3.28,2,10.33,6,6.2,5.0,4,41.81
002488,金固股份,1.7,4,0.17,10,17.23,2,2.6,1.0,3,41.7
601963,重庆银行,1.9,6,4.73,6,4.01,6,5.0,1.0,7,41.64
002179,中航光电,4.9,4,2.7,8,-1.43,6,7.4,0.0,10,41.57
688150,莱特光电,1.9,4,0.37,10,-3.53,10,4.8,4.0,10,41.54
301078,孩子王,1.0,4,1.16,2,8.16,10,6.2,0.0,9,41.52
300166,东方国信,4.2,8,0.0,10,6.91,4,7.4,1.0,0,41.51
300409,道氏技术,1.0,7,2.04,6,17.64,4,0.8,0.0,3,41.48
600482,中国动力,1.4,7,1.15,10,15.93,2,2.0,1.0,1,41.48
600452,涪陵电力,1.0,4,1.09,10,15.91,2,4.4,1.0,2,41.4
301550,斯菱智驱,1.0,1,0.31,10,0.07,10,9.0,1.0,9,41.38
601688,华泰证券,3.9,5,4.19,2,17.07,4,3.2,1.0,1,41.36
300098,高新兴,1.0,5,0.0,3,19.82,4,3.0,2.5,3,41.32
600030,中信证券,2.9,5,3.13,2,18.07,4,3.2,2.0,1,41.3
600667,太极实业,1.7,8,1.05,10,4.52,4,9.0,2.0,1,41.27
002654,万润科技,1.0,6,0.2,10,-2.15,8,7.2,4.0,7,41.25
002170,芭田股份,1.0,7,7.72,3,16.3,2,1.2,0.0,3,41.22
601988,中国银行,2.5,4,4.02,4,2.49,6,3.2,7.0,8,41.21
300573,兴齐眼药,1.6,5,3.03,3,17.3,4,3.2,1.0,3,41.13
688158,优刻得,1.8,6,0.0,10,17.85,2,1.4,1.0,1,41.05
000567,海德股份,1.0,3,0.0,3,20.0,4,8.0,1.0,1,41.0
000966,长源电力,3.1,3,0.0,6,17.47,4,4.4,0.0,3,40.97
002142,宁波银行,4.5,5,5.14,6,5.1,4,3.2,7.0,1,40.94
000552,甘肃能化,1.5,2,0.0,8,19.62,4,2.8,0.0,3,40.92
000539,粤电力Ａ,4.1,2,0.62,10,15.99,2,3.2,1.0,2,40.91
688131,皓元医药,1.8,2,0.4,6,5.88,8,2.8,4.0,10,40.88
603162,海通发展,1.0,5,0.82,4,20.0,2,1.0,2.0,5,40.82
002468,申通快递,1.0,4,1.32,8,20.0,4,0.4,1.0,1,40.72
000990,诚志股份,1.0,7,0.0,10,14.11,2,1.6,2.0,3,40.71
002901,大博医疗,2.1,5,2.89,2,15.67,6,2.0,1.0,4,40.66
002216,三全食品,1.0,2,7.07,8,10.54,4,5.0,2.0,1,40.61
000776,广发证券,3.3,2,4.78,2,19.5,2,2.0,4.0,1,40.58
688082,盛美上海,1.6,2,0.59,8,-3.42,10,8.8,4.0,9,40.57
002015,协鑫能科,6.0,6,0.99,10,9.16,2,4.4,1.0,1,40.55
688327,云从科技,1.7,5,0.0,3,14.43,6,4.4,1.0,5,40.53
000157,中联重科,2.1,6,5.0,2,20.0,4,0.4,0.0,1,40.5
603119,浙江荣泰,1.0,8,0.57,2,15.32,2,2.6,2.0,7,40.49
600233,圆通速递,1.0,7,2.67,8,17.38,2,0.4,1.0,1,40.45
603009,北特科技,1.0,0,0.5,8,6.26,10,4.4,4.0,6,40.16
002415,海康威视,4.5,2,4.49,6,16.77,2,1.4,2.0,1,40.16
605123,派克新材,1.0,4,0.47,8,8.26,6,7.4,0.0,5,40.13
301345,涛涛车业,1.0,3,1.35,2,19.63,2,2.0,7.0,2,39.98
002706,良信股份,3.7,6,3.17,8,-4.0,6,8.0,0.0,9,39.87
688005,容百科技,2.9,2,0.0,3,19.96,4,5.0,0.0,3,39.86
603195,公牛集团,1.7,4,7.1,6,6.64,6,4.4,0.0,4,39.84
600226,亨通股份,1.8,4,0.0,6,4.82,6,6.2,1.0,10,39.82
605599,菜百股份,2.0,3,7.75,4,18.96,2,0.0,1.0,1,39.71
300628,亿联网络,2.0,5,5.97,6,9.7,4,3.0,0.0,4,39.67
300244,迪安诊断,1.0,2,3.85,8,16.0,4,2.8,0.0,2,39.65
603688,石英股份,5.3,2,0.24,10,-0.05,6,10.0,1.0,5,39.49
600155,华创云信,2.1,2,0.0,2,19.38,4,2.0,7.0,1,39.48
601882,海天精工,1.5,2,2.56,8,1.58,6,8.8,0.0,9,39.44
002245,蔚蓝锂芯,5.8,1,1.08,6,15.56,2,2.0,1.0,5,39.44
000628,高新发展,2.7,4,0.34,10,8.17,2,3.2,4.0,5,39.41
603118,共进股份,4.2,5,0.43,8,12.36,2,2.4,4.0,1,39.39
300276,三丰智能,1.0,1,0.0,3,14.98,10,6.4,1.0,2,39.38
000686,东北证券,1.6,2,3.7,2,19.85,4,3.2,2.0,1,39.35
300866,安克创新,2.4,6,2.62,8,9.71,4,5.6,0.0,1,39.33
300433,蓝思科技,4.2,2,2.47,8,-10.0,10,9.6,4.0,9,39.27
002489,浙江永强,1.0,6,3.02,6,-3.36,8,8.6,1.0,9,39.26
603662,柯力传感,1.0,2,1.08,3,5.97,10,7.2,0.0,9,39.25
002378,章源钨业,1.0,3,0.85,10,20.0,2,0.4,0.0,2,39.25
301376,致欧科技,1.6,6,2.21,4,-2.19,6,5.6,7.0,9,39.22
603327,福蓉科技,1.0,4,2.12,3,20.0,4,2.0,0.0,3,39.12
000792,盐湖股份,3.9,3,0.0,8,20.0,2,1.2,0.0,1,39.1
688083,中望软件,2.0,6,1.19,2,6.7,6,6.2,0.0,9,39.09
000899,赣能股份,1.0,5,7.23,10,6.42,4,1.4,1.0,3,39.05
688208,道通科技,1.9,4,2.53,6,1.22,6,7.4,0.0,10,39.05
300678,中科信息,2.2,4,0.43,2,20.0,4,1.4,2.0,3,39.03
600595,中孚实业,1.0,7,4.62,2,20.0,2,0.4,1.0,1,39.02
002867,周大生,1.0,2,8.13,6,5.16,4,4.6,4.0,4,38.89
