code,name,关注度,单日涨跌幅,股息率,今年相对大盘强弱,财报,5日涨跌幅,行业相对强弱,新闻,资金流向,total_score
001309,德明利,6.6,0,0.12,10,20.0,10,10.0,4.0,7,67.72
300236,上海新阳,3.0,2,0.94,10,20.0,8,7.6,7.0,9,67.54
301031,中熔电气,1.0,6,0.53,10,20.0,8,6.8,7.0,8,67.33
688107,安路科技,1.0,2,0.0,10,20.0,10,10.0,5.0,9,67.0
603256,宏和科技,6.5,4,0.09,10,19.38,10,10.0,1.0,6,66.97
301217,铜冠铜箔,5.1,1,0.0,10,19.5,10,9.0,7.0,5,66.6
300548,长芯博创,4.8,2,0.21,10,16.94,8,8.4,7.0,9,66.35
688396,华润微,3.4,1,0.16,8,18.8,10,8.8,6.0,10,66.16
688519,南亚新材,2.0,2,0.32,10,19.25,8,10.0,8.5,6,66.07
002384,东山精密,7.0,2,0.0,10,20.0,10,10.0,2.0,5,66.0
600584,长电科技,6.4,1,0.35,10,15.34,10,8.8,7.0,7,65.89
603826,坤彩科技,1.0,6,0.8,10,20.0,10,10.0,1.0,7,65.8
688536,思瑞浦,1.7,2,0.1,10,20.0,10,10.0,4.0,8,65.8
301371,敷尔佳,1.0,1,4.64,10,20.0,8,9.0,4.0,8,65.64
688012,中微公司,4.8,1,0.17,10,20.0,8,7.6,4.0,10,65.57
688127,蓝特光学,1.9,1,0.64,10,20.0,10,9.0,4.0,9,65.54
301511,德福科技,4.3,0,0.2,10,20.0,10,9.0,4.0,8,65.5
301055,张小泉,1.6,5,1.47,10,18.16,10,9.0,4.0,6,65.23
688001,华兴源创,1.7,4,0.18,10,18.63,10,9.6,7.0,4,65.11
000938,紫光股份,7.0,0,0.4,10,20.0,6,8.6,4.0,9,65.0
601208,东材科技,5.2,1,0.2,10,18.66,10,9.6,2.0,8,64.66
688766,普冉股份,1.0,5,0.05,10,20.0,10,10.0,5.5,3,64.55
002475,立讯精密,7.0,1,0.35,10,10.56,10,9.6,7.0,9,64.51
301297,富乐德,1.0,2,0.24,10,15.09,10,10.0,7.0,9,64.33
688559,海目星,2.1,2,0.0,10,20.0,8,7.2,5.0,10,64.3
300408,三环集团,4.1,2,0.99,10,20.0,8,10.0,2.0,7,64.09
688416,恒烁股份,1.0,2,0.0,10,20.0,10,10.0,4.0,7,64.0
603093,南华期货,1.0,5,0.59,8,20.0,10,8.4,2.0,9,63.99
301071,力量钻石,1.6,0,1.33,10,20.0,10,10.0,2.0,9,63.93
688279,峰岹科技,2.1,2,0.67,6,20.0,10,10.0,5.0,8,63.77
300184,力源信息,5.9,2,0.0,10,20.0,8,9.6,4.0,4,63.5
688503,聚和材料,1.7,4,0.77,10,20.0,6,9.0,7.0,5,63.47
600206,有研新材,7.0,4,0.62,10,10.56,10,10.0,7.0,4,63.18
688390,固德威,1.9,2,0.0,10,19.18,8,9.0,4.0,9,63.08
300323,华灿光电,1.0,4,0.0,10,20.0,10,9.0,2.0,7,63.0
003004,*ST声迅,1.8,4,0.0,10,19.5,10,9.6,2.0,6,62.9
000977,浪潮信息,6.8,6,0.1,6,13.54,8,6.8,6.0,9,62.24
000408,藏格矿业,3.1,6,3.29,6,19.59,6,6.2,4.0,8,62.18
688630,芯碁微装,2.1,2,0.49,10,20.0,8,7.4,7.0,5,61.99
300693,盛弘股份,3.3,5,1.44,10,10.12,10,9.0,7.0,6,61.86
600072,中船科技,1.0,6,0.0,8,19.45,6,7.4,5.0,9,61.85
002545,东方铁塔,1.6,2,2.32,10,20.0,8,6.8,1.0,10,61.72
300866,安克创新,3.2,3,2.5,8,9.71,10,6.8,8.5,10,61.71
300438,鹏辉能源,4.8,6,0.14,10,19.63,4,9.0,7.0,1,61.57
300475,香农芯创,6.8,1,0.09,10,20.0,4,9.6,5.0,5,61.49
603638,艾迪精密,1.0,4,0.79,10,20.0,8,9.6,0.0,8,61.39
002015,协鑫能科,4.2,5,0.86,10,9.16,10,9.0,10.0,3,61.22
688313,仕佳光子,4.6,4,0.33,10,9.67,10,9.6,5.0,8,61.2
603162,海通发展,1.0,2,0.54,10,20.0,10,8.4,1.0,8,60.94
002466,天齐锂业,7.0,4,0.0,10,20.0,2,8.6,7.0,2,60.6
688209,英集芯,1.5,1,0.46,10,19.01,10,7.6,2.0,9,60.57
300953,震裕科技,3.6,2,0.26,10,19.63,6,9.0,1.0,9,60.49
000636,风华高科,3.7,2,0.68,10,16.09,10,10.0,4.0,4,60.47
600552,凯盛科技,4.8,2,0.55,10,14.02,10,9.0,2.0,8,60.37
001339,智微智能,1.6,2,0.06,10,20.0,10,9.6,2.0,5,60.26
002222,福晶科技,6.3,2,0.17,10,13.78,10,9.0,2.0,7,60.25
603993,洛阳钼业,5.7,4,2.73,4,20.0,8,6.8,1.0,8,60.23
688400,凌云光,1.0,2,0.26,10,15.43,8,9.0,6.5,8,60.19
300747,锐科激光,3.4,2,0.19,10,18.89,8,7.6,2.0,8,60.08
600961,株冶集团,2.6,6,0.0,10,20.0,8,8.4,1.0,4,60.0
688146,中船特气,2.0,5,0.33,10,14.53,10,10.0,4.0,4,59.86
688652,京仪装备,1.8,1,0.16,10,14.88,10,10.0,4.0,8,59.84
688409,富创精密,1.7,2,0.0,10,20.0,8,10.0,2.0,6,59.7
002709,天赐材料,7.0,4,0.69,8,20.0,2,9.0,7.0,2,59.69
600176,中国巨石,7.0,2,1.0,10,17.49,6,6.0,4.0,6,59.49
301392,汇成真空,1.9,4,0.1,10,18.45,10,9.0,4.0,2,59.45
300738,奥飞数据,4.7,0,0.1,10,18.64,6,9.0,2.0,9,59.44
300364,中文在线,1.0,2,0.0,8,20.0,6,7.4,7.0,8,59.4
600550,保变电气,1.0,4,0.0,10,17.07,8,6.2,5.0,8,59.27
300613,富瀚微,1.0,2,0.26,10,20.0,6,10.0,2.0,8,59.26
688515,裕太微,1.0,2,0.0,10,16.16,10,10.0,4.0,6,59.16
300398,飞凯材料,3.3,0,0.36,10,15.4,10,10.0,4.0,6,59.06
688380,中微半导,1.0,1,1.13,10,20.0,8,4.8,4.0,9,58.93
300855,图南股份,1.7,7,0.73,10,18.48,8,2.0,1.0,10,58.91
300033,同花顺,4.3,3,4.04,6,18.87,6,5.6,2.0,9,58.81
688102,斯瑞新材,1.0,2,0.17,8,17.75,8,9.6,3.0,9,58.52
600869,远东股份,5.1,2,0.09,10,17.29,10,9.0,1.0,4,58.48
601677,明泰铝业,1.3,3,2.41,8,18.66,6,5.0,5.0,9,58.37
000672,上峰水泥,1.0,2,5.05,10,10.85,10,8.4,7.0,4,58.3
605020,永和股份,1.9,4,3.1,6,16.68,8,8.6,1.0,9,58.28
688008,澜起科技,6.6,0,0.3,10,12.47,10,10.0,5.5,3,57.87
300199,翰宇药业,1.0,5,0.0,10,15.79,8,5.0,4.0,9,57.79
002979,雷赛智能,1.0,4,0.94,8,15.81,10,10.0,1.0,7,57.75
601126,四方股份,4.3,5,1.77,10,5.64,10,9.0,4.0,8,57.71
301219,腾远钴业,3.5,2,2.2,10,20.0,6,9.0,0.0,5,57.7
600158,中体产业,2.7,4,0.0,10,17.56,10,8.4,1.0,4,57.66
688549,中巨芯,1.0,1,0.0,10,19.55,8,10.0,4.0,4,57.55
000539,粤电力Ａ,3.9,1,0.52,10,15.99,8,9.0,1.0,8,57.41
300602,飞荣达,3.4,6,0.31,6,18.88,6,6.8,2.0,8,57.39
002518,科士达,2.0,5,1.67,6,12.42,10,6.2,4.0,10,57.29
000966,长源电力,3.4,2,0.0,8,17.47,8,7.4,1.0,10,57.27
002079,苏州固锝,1.0,2,0.26,10,20.0,8,9.0,2.0,5,57.26
600026,中远海能,1.0,4,3.39,10,17.85,6,2.0,7.0,6,57.24
603530,神马电力,1.0,2,1.02,10,18.44,8,8.6,4.0,4,57.06
688690,纳微科技,1.7,4,0.58,10,18.75,8,5.0,0.0,9,57.03
300607,拓斯达,1.0,4,0.2,3,20.0,10,8.8,2.0,8,57.0
603283,赛腾股份,2.6,2,1.82,10,16.43,8,6.0,1.0,9,56.85
300687,赛意信息,1.0,6,0.0,10,12.76,10,9.0,1.0,7,56.76
000833,粤桂股份,2.2,6,1.26,10,19.63,4,9.6,3.0,1,56.69
301095,广立微,1.6,4,0.38,10,9.68,10,9.0,4.0,8,56.66
300666,江丰电子,4.6,2,0.41,10,18.26,6,4.8,5.5,5,56.57
301510,固高科技,1.0,2,0.25,6,19.25,6,10.0,4.0,8,56.5
000029,深深房A,1.0,2,0.26,8,18.62,10,9.6,4.0,3,56.48
002859,洁美科技,1.8,4,0.47,10,18.69,6,8.4,1.0,6,56.36
300811,铂科新材,1.0,2,0.39,10,12.37,6,9.6,5.0,10,56.36
002458,益生股份,2.4,2,0.0,10,19.74,4,8.0,7.0,3,56.14
300244,迪安诊断,1.0,2,3.46,10,16.0,6,5.6,7.0,5,56.06
600726,华电能源,3.3,5,0.0,10,9.64,10,9.0,2.0,7,55.94
000811,冰轮环境,3.9,0,0.63,10,10.71,10,9.6,4.0,7,55.84
688486,龙迅股份,2.1,4,2.5,6,15.64,8,7.6,1.0,9,55.84
002967,广电计量,1.7,4,1.8,3,17.67,6,5.6,10.0,6,55.77
002192,融捷股份,5.3,6,0.45,10,20.0,2,9.0,2.0,1,55.75
002245,蔚蓝锂芯,6.2,0,0.82,10,15.56,8,9.0,1.0,5,55.58
605376,博迁新材,1.0,6,0.15,10,20.0,4,7.4,1.0,6,55.55
603156,养元饮品,1.0,0,4.15,10,15.67,10,9.6,1.0,4,55.42
688300,联瑞新材,1.9,5,0.79,10,6.71,10,10.0,4.0,7,55.4
300861,美畅股份,1.0,2,1.72,10,20.0,6,9.6,0.0,5,55.32
601899,紫金矿业,7.0,4,2.19,3,19.23,6,3.8,6.0,4,55.22
688717,艾罗能源,1.0,2,0.0,10,20.0,6,3.2,5.0,8,55.2
001287,中电港,2.8,1,0.78,10,20.0,6,5.6,4.0,5,55.18
000880,潍柴重机,1.0,3,0.72,8,20.0,6,7.4,4.0,5,55.12
002049,紫光国微,2.5,1,0.76,4,20.0,6,4.8,7.0,9,55.06
600259,中稀有色,4.3,4,0.29,10,16.24,8,6.2,1.0,5,55.03
601872,招商轮船,3.0,4,2.78,10,20.0,4,2.0,2.0,7,54.78
300905,宝丽迪,1.0,4,0.79,10,10.91,10,9.0,1.0,8,54.7
600452,涪陵电力,2.1,6,1.09,10,15.91,8,4.4,1.0,6,54.5
301207,华兰疫苗,1.0,6,6.44,6,14.03,8,5.0,2.0,6,54.47
600482,中国动力,2.2,8,0.98,10,15.93,6,3.2,4.0,4,54.31
300726,宏达电子,1.0,1,3.44,6,16.83,10,9.0,0.0,7,54.27
600111,北方稀土,4.7,1,0.46,8,19.21,6,4.4,5.5,5,54.27
603317,天味食品,1.0,2,5.85,10,20.0,2,8.4,2.0,3,54.25
002338,奥普光电,1.0,2,0.22,6,20.0,6,9.0,1.0,9,54.22
600105,永鼎股份,6.9,4,0.06,10,2.64,10,9.6,4.0,7,54.2
300913,兆龙互连,2.1,2,0.54,6,15.93,8,5.6,5.0,9,54.17
688202,美迪西,1.8,5,0.0,8,20.0,8,3.2,2.0,6,54.0
000600,建投能源,1.5,4,4.25,8,12.29,6,4.4,8.5,5,53.94
301377,鼎泰高科,3.2,3,0.42,10,20.0,4,6.8,1.0,5,53.42
600150,中国船舶,4.9,1,1.75,8,17.12,6,9.6,1.0,4,53.37
301500,飞南资源,1.0,1,0.35,10,20.0,6,9.0,3.0,3,53.35
601975,招商南油,1.0,1,1.1,10,14.2,8,5.0,5.0,8,53.3
688111,金山办公,3.0,2,0.95,2,18.74,6,7.4,7.0,6,53.09
688158,优刻得,2.8,1,0.0,10,17.85,6,7.4,4.0,4,53.05
600575,淮河能源,1.8,4,7.83,6,9.8,8,4.4,5.0,6,52.83
000035,中国天楹,1.0,7,1.07,8,15.49,6,3.2,5.0,6,52.76
002364,中恒电气,5.5,0,0.41,10,7.85,8,9.0,4.0,8,52.76
603588,高能环境,1.0,5,1.35,10,20.0,6,1.4,2.0,6,52.75
600872,中炬高新,1.6,4,4.19,8,16.86,6,5.0,1.0,6,52.65
002077,大港股份,1.0,2,0.0,8,15.99,6,3.6,7.0,9,52.59
000899,赣能股份,1.0,4,6.73,10,6.42,8,4.4,4.0,8,52.55
600301,华锡有色,1.0,6,1.29,10,8.12,8,9.0,1.0,8,52.41
688372,伟测科技,1.9,1,0.65,10,20.0,8,3.6,2.0,5,52.15
000612,焦作万方,1.8,5,4.66,8,18.69,4,2.0,5.0,3,52.15
002202,金风科技,3.8,2,1.44,10,19.5,4,7.4,2.0,2,52.14
000712,锦龙股份,1.0,3,0.0,2,19.5,8,5.6,4.0,9,52.1
605099,共创草坪,1.0,4,3.36,10,11.72,4,9.0,5.0,4,52.08
301268,铭利达,1.0,4,0.0,10,19.21,6,3.8,1.0,7,52.01
603118,共进股份,4.3,2,0.37,10,12.36,8,6.8,1.0,7,51.83
000792,盐湖股份,5.8,2,0.0,10,20.0,2,2.0,7.0,3,51.8
688097,博众精工,1.9,2,0.47,10,20.0,8,2.4,1.0,6,51.77
600776,东方通信,1.0,6,0.6,6,17.15,8,8.0,0.0,5,51.75
688256,寒武纪,6.5,7,0.23,3,19.0,2,3.0,4.0,7,51.73
603019,中科曙光,6.9,1,0.75,8,15.24,6,6.8,2.0,5,51.69
601868,中国能建,1.1,1,1.77,10,0.76,10,9.0,10.0,8,51.63
300098,高新兴,1.0,4,0.0,3,19.82,8,6.8,1.0,8,51.62
603005,晶方科技,4.6,6,0.71,8,3.4,8,4.8,7.0,9,51.51
000950,重药控股,1.0,3,0.89,6,12.61,10,8.0,1.0,9,51.5
002832,比音勒芬,1.0,2,5.87,10,9.96,6,9.6,1.0,6,51.43
300750,宁德时代,7.0,4,1.0,8,20.0,2,4.4,4.0,1,51.4
603392,万泰生物,1.0,6,0.0,2,17.15,8,6.2,7.0,4,51.35
603259,药明康德,5.3,3,2.9,8,16.94,4,3.2,5.0,3,51.34
300059,东方财富,7.0,3,0.95,2,17.95,6,4.4,4.0,6,51.3
002747,埃斯顿,1.8,4,0.0,4,15.44,8,6.0,3.0,9,51.24
002415,海康威视,5.3,3,4.23,6,16.77,4,3.8,7.0,1,51.1
301363,美好医疗,1.0,2,1.15,10,8.55,10,8.4,1.0,9,51.1
001337,四川黄金,1.0,4,1.74,10,19.25,4,8.0,1.0,2,50.99
000737,北方铜业,1.6,1,1.76,4,19.63,8,8.0,1.0,6,50.99
300672,国科微,1.0,1,0.0,10,6.94,10,10.0,4.0,8,50.94
603099,长白山,1.9,4,0.77,2,18.42,8,5.8,1.0,9,50.89
600353,旭光电子,1.5,2,0.72,8,3.03,10,9.6,7.0,9,50.85
301487,盟固利,1.5,2,0.05,8,19.63,6,8.6,0.0,5,50.78
301087,可孚医疗,1.7,5,4.43,8,15.64,6,2.0,1.0,7,50.77
002947,恒铭达,1.0,2,1.19,10,15.95,6,9.6,0.0,5,50.74
002028,思源电气,4.0,7,0.68,10,10.59,6,4.4,4.0,4,50.67
000552,甘肃能化,1.0,4,0.0,8,19.62,4,9.0,2.0,3,50.62
000157,中联重科,2.9,5,4.72,2,20.0,4,2.0,7.0,3,50.62
301631,壹连科技,1.0,0,1.45,10,12.08,10,9.0,0.0,7,50.53
600338,西藏珠峰,4.7,4,0.17,10,18.24,2,8.4,2.0,1,50.51
002938,鹏鼎控股,5.9,5,2.29,10,-2.75,10,10.0,7.0,3,50.44
603893,瑞芯微,4.1,4,1.33,3,20.0,4,3.0,4.0,7,50.43
600388,龙净环保,1.9,4,3.86,8,13.21,8,4.4,0.0,7,50.37
600406,国电南瑞,6.7,6,3.39,8,2.66,8,5.6,4.0,6,50.35
300657,弘信电子,3.4,1,0.0,10,14.1,8,8.8,1.0,4,50.3
603327,福蓉科技,2.4,4,2.01,3,20.0,6,6.8,0.0,6,50.21
603308,应流股份,4.7,3,0.4,10,16.07,4,8.0,1.0,3,50.17
600971,恒源煤电,1.6,3,5.67,8,17.46,2,4.4,7.0,1,50.13
002378,章源钨业,1.0,6,0.71,10,20.0,4,4.4,2.0,2,50.11
600066,宇通客车,1.0,5,8.37,6,17.11,4,2.6,5.0,1,50.08
603026,石大胜华,4.6,3,0.08,10,20.0,2,7.4,1.0,2,50.08
688362,甬矽电子,1.8,3,0.0,10,13.52,6,3.6,7.0,5,49.92
600875,东方电气,5.0,7,2.59,10,8.12,6,3.2,3.0,5,49.91
000519,中兵红箭,1.6,4,0.27,3,20.0,6,5.0,1.0,9,49.87
603296,华勤技术,2.7,1,0.0,10,6.32,8,6.8,5.0,10,49.82
688472,阿特斯,1.0,4,1.29,4,15.33,6,6.2,7.0,5,49.82
002484,江海股份,3.5,1,1.1,10,6.15,10,10.0,0.0,8,49.75
002498,汉缆股份,2.1,0,0.73,10,9.9,10,9.0,4.0,4,49.73
600531,豫光金铅,1.0,4,2.59,10,9.7,8,8.4,1.0,5,49.69
300031,宝通科技,1.0,4,0.84,4,19.0,6,6.8,0.0,8,49.64
301458,钧崴电子,1.0,4,1.58,10,3.91,10,10.0,1.0,8,49.49
600019,宝钢股份,3.8,3,5.11,2,16.36,6,3.2,2.0,8,49.47
600667,太极实业,1.3,0,0.98,10,4.52,10,9.6,7.0,6,49.4
688063,派能科技,2.6,4,0.32,10,19.88,4,5.6,1.0,2,49.4
000100,TCL科技,1.8,5,4.08,2,17.77,6,3.2,3.5,6,49.35
000848,承德露露,1.7,4,8.38,4,8.26,4,5.0,7.0,7,49.34
002120,韵达股份,1.0,4,4.8,6,16.53,4,8.0,4.0,1,49.33
000682,东方电子,3.6,4,0.72,6,8.42,8,7.4,5.0,6,49.14
688432,有研硅,1.7,2,0.57,10,3.05,10,8.8,7.0,6,49.12
002948,青岛银行,1.6,4,5.46,10,9.17,4,6.8,7.0,1,49.03
300628,亿联网络,2.0,4,5.7,6,9.7,8,5.6,0.0,8,49.0
002460,赣锋锂业,6.2,3,0.36,10,20.0,2,1.4,4.0,2,48.96
000975,山金国际,2.4,2,3.45,6,20.0,6,2.0,3.0,4,48.85
688223,晶科能源,1.0,2,0.0,10,7.64,10,6.2,2.0,10,48.84
600893,航发动力,1.0,6,0.28,10,10.95,8,2.6,2.0,8,48.83
603876,鼎胜新材,4.1,2,0.91,10,15.81,2,8.0,4.0,2,48.82
600744,华银电力,2.3,2,0.0,10,14.5,6,9.0,1.0,4,48.8
603057,紫燕食品,1.0,6,1.32,10,19.21,4,6.2,0.0,1,48.73
601101,昊华能源,1.0,6,4.54,10,8.0,2,9.0,5.0,3,48.54
002371,北方华创,6.4,4,0.26,8,3.42,8,6.4,4.0,8,48.48
300045,华力创通,1.6,5,0.0,2,10.25,10,8.6,2.0,9,48.45
000567,海德股份,1.0,2,0.0,4,20.0,6,8.4,1.0,6,48.4
688548,广钢气体,1.6,6,0.41,10,15.57,4,8.8,0.0,2,48.38
300127,银河磁体,1.9,4,2.46,6,18.19,6,3.8,0.0,6,48.35
600903,贵州燃气,1.7,3,0.41,4,15.41,8,6.8,2.0,7,48.32
300113,顺网科技,1.0,6,0.8,10,1.52,8,5.0,8.0,8,48.32
002428,云南锗业,7.0,2,0.02,10,1.29,10,9.0,4.0,5,48.31
688779,五矿新能,2.1,5,0.8,10,20.0,2,1.4,4.0,3,48.3
002421,达实智能,1.6,2,0.0,4,18.24,6,7.4,0.0,9,48.24
601096,宏盛华源,2.1,6,0.74,10,6.39,8,5.0,1.0,9,48.23
688016,心脉医疗,2.3,4,1.88,6,10.02,8,5.0,7.0,4,48.2
600023,浙能电力,3.3,4,7.56,8,0.69,6,5.6,5.0,8,48.15
688091,上海谊众,2.1,2,0.0,10,5.97,10,8.0,1.0,9,48.07
002487,大金重工,3.4,2,0.21,10,19.0,4,4.4,2.0,3,48.01
603688,石英股份,5.3,1,0.23,10,-0.05,10,10.0,8.5,3,47.98
605117,德业股份,4.3,2,2.27,10,20.0,4,4.4,0.0,1,47.97
600999,招商证券,3.7,3,5.04,3,19.0,6,3.2,1.0,4,47.94
300406,九强生物,1.7,4,8.19,3,11.22,6,6.8,0.0,7,47.91
002151,北斗星通,1.0,2,0.0,2,19.5,6,7.4,5.0,5,47.9
600116,三峡水利,2.4,4,2.18,4,17.88,6,4.4,0.0,7,47.86
002488,金固股份,1.0,4,0.16,10,17.23,4,4.4,4.0,3,47.79
000810,创维数字,2.1,4,1.26,6,20.0,4,4.4,2.0,4,47.76
002563,森马服饰,1.0,2,4.71,6,17.25,4,6.8,2.0,4,47.76
000762,西藏矿业,5.3,3,0.0,10,20.0,2,4.4,1.0,2,47.7
603496,恒为科技,2.2,6,0.13,8,13.74,6,5.6,1.0,5,47.67
603171,税友股份,1.0,6,0.66,6,11.95,6,9.0,1.0,6,47.61
002158,汉钟精机,1.0,2,2.68,10,3.28,10,9.6,1.0,8,47.56
002345,潮宏基,1.8,5,5.94,2,16.79,4,2.0,7.0,3,47.53
603915,国茂股份,1.0,1,1.06,4,12.86,10,9.6,0.0,8,47.52
688981,中芯国际,5.7,4,0.0,3,15.39,4,6.4,7.0,2,47.49
600596,新安股份,1.1,5,1.6,6,16.96,6,3.8,1.0,6,47.46
688036,传音控股,1.8,4,3.03,2,18.82,6,6.8,1.0,4,47.45
600203,福日电子,1.0,2,0.0,3,19.63,6,6.8,1.0,8,47.43
600460,士兰微,1.0,1,0.51,6,8.61,8,4.8,8.5,9,47.42
301345,涛涛车业,1.6,4,1.15,4,19.63,4,8.0,2.0,3,47.38
601882,海天精工,1.6,2,2.6,8,1.58,10,9.6,2.0,10,47.38
688337,普源精电,2.0,2,1.35,10,20.0,4,5.0,0.0,3,47.35
300077,国民技术,2.6,1,0.0,10,11.94,8,3.6,2.0,8,47.14
002737,葵花药业,1.6,4,2.94,2,19.78,6,6.8,0.0,4,47.12
300779,惠城环保,1.8,6,0.42,2,13.87,6,1.0,7.0,9,47.09
002127,南极电商,1.0,1,3.69,2,14.97,8,7.4,1.0,8,47.06
600395,盘江股份,2.1,5,2.18,8,16.09,6,2.6,1.0,4,46.97
601609,金田股份,1.0,1,2.21,8,4.36,10,8.4,4.0,8,46.97
000063,中兴通讯,4.7,2,2.12,4,7.1,6,5.0,6.0,10,46.92
600186,莲花控股,6.2,0,0.0,10,18.3,2,8.4,2.0,0,46.9
688005,容百科技,2.9,4,0.0,4,19.96,4,9.0,1.0,2,46.86
600366,宁波韵升,1.7,4,1.46,3,19.69,6,5.0,0.0,6,46.85
600783,鲁信创投,1.0,4,0.55,2,15.43,8,6.8,4.0,5,46.78
000685,中山公用,1.9,3,5.82,3,16.62,4,4.4,7.0,1,46.74
002755,奥赛康,1.7,4,1.41,4,15.62,6,5.0,3.0,6,46.73
000690,宝新能源,2.5,2,5.98,10,3.25,8,9.0,1.0,5,46.73
603383,顶点软件,1.0,3,3.62,2,16.67,6,7.4,1.0,6,46.69
300821,东岳硅材,2.7,4,0.26,10,17.07,4,5.6,1.0,2,46.63
002023,海特高新,4.4,3,0.0,3,15.61,6,8.6,1.0,5,46.61
688182,灿勤科技,1.9,1,0.34,8,2.76,10,9.6,5.0,8,46.6
603699,纽威股份,1.0,4,3.26,8,15.61,4,9.6,0.0,1,46.47
002186,全 聚 德,2.0,6,0.0,2,16.54,6,5.8,1.0,7,46.34
000686,东北证券,1.6,3,3.44,2,19.85,4,4.4,7.0,1,46.29
605111,新洁能,1.0,1,0.75,10,1.21,10,8.8,5.5,8,46.26
600362,江西铜业,1.0,4,2.4,2,14.63,8,6.2,2.0,6,46.23
600761,安徽合力,1.6,4,4.56,3,3.01,10,8.0,2.0,10,46.17
002216,三全食品,1.0,3,6.83,8,10.54,4,6.8,5.0,1,46.17
601111,中国国航,3.8,4,0.0,2,17.54,6,3.8,1.0,8,46.14
300166,东方国信,4.6,0,0.0,10,6.91,8,8.6,2.0,6,46.11
600031,三一重工,4.0,4,1.68,3,13.61,6,3.8,6.0,4,46.09
601107,四川成渝,1.9,4,7.52,4,1.26,8,7.4,5.0,7,46.08
603663,三祥新材,1.7,2,0.45,8,17.53,4,4.4,5.0,3,46.08
002468,申通快递,1.0,2,1.27,8,20.0,4,3.8,5.0,1,46.07
002716,湖南白银,1.0,3,0.0,10,20.0,4,5.0,1.0,2,46.0
002063,远光软件,1.9,4,0.96,6,10.73,6,4.4,3.0,9,45.99
688047,龙芯中科,1.1,2,0.0,10,11.24,4,7.6,7.0,3,45.94
000719,中原传媒,1.8,4,7.5,8,-0.58,8,3.2,7.0,7,45.92
300014,亿纬锂能,6.6,5,0.68,4,19.0,2,2.6,4.0,2,45.88
601163,三角轮胎,1.9,4,4.9,4,16.66,6,4.4,0.0,4,45.86
605011,杭州热电,2.0,4,0.88,6,7.57,8,7.4,0.0,10,45.85
000969,安泰科技,1.8,4,1.76,6,13.28,6,5.0,2.0,6,45.84
603697,有友食品,1.8,3,3.58,2,17.42,6,5.0,0.0,7,45.8
000791,甘肃能源,2.5,1,4.35,10,0.87,10,9.0,4.0,4,45.72
688333,铂力特,1.7,3,0.17,2,19.0,8,3.8,0.0,8,45.67
603025,大豪科技,2.0,2,4.8,2,16.18,6,7.6,1.0,4,45.58
002170,芭田股份,1.0,5,7.0,6,16.3,4,3.2,0.0,3,45.5
300133,华策影视,1.0,1,0.21,10,-1.26,10,9.0,8.5,7,45.45
002317,众生药业,1.0,2,1.83,6,9.54,10,8.0,4.0,3,45.37
000767,晋控电力,1.6,5,0.0,10,0.27,10,9.0,5.5,4,45.37
600089,特变电工,3.7,4,2.47,10,1.58,6,5.6,7.0,5,45.35
688141,杰华特,1.5,4,0.0,10,-6.17,10,10.0,7.0,9,45.33
600030,中信证券,4.8,3,3.02,2,18.07,4,4.4,5.0,1,45.29
