code,name,关注度,单日涨跌幅,股息率,今年相对大盘强弱,财报,5日涨跌幅,行业相对强弱,新闻,资金流向,total_score
688630,芯碁微装,2.1,4,0.53,10,20.0,6,6.8,7.0,5,61.43
603317,天味食品,1.0,4,5.91,10,20.0,4,8.4,1.0,7,61.31
688700,东威科技,2.1,0,0.55,10,19.0,10,9.6,2.0,8,61.25
002463,沪电股份,7.0,3,0.95,10,20.0,4,4.8,8.5,3,61.25
300184,力源信息,5.4,4,0.0,10,20.0,4,8.8,7.0,2,61.2
688515,裕太微,1.0,4,0.0,10,16.16,10,10.0,6.0,4,61.16
300323,华灿光电,1.0,1,0.0,10,20.0,10,10.0,3.0,6,61.0
300866,安克创新,2.8,2,2.54,8,9.71,10,7.2,8.5,10,60.75
603283,赛腾股份,2.7,2,1.74,10,16.43,10,7.6,1.0,9,60.47
603156,养元饮品,1.0,4,4.18,10,15.67,10,9.6,2.0,4,60.45
300861,美畅股份,1.0,4,1.72,10,20.0,6,9.6,0.0,8,60.32
300613,富瀚微,1.0,2,0.25,10,20.0,6,10.0,2.0,9,60.25
688337,普源精电,1.9,5,1.27,10,20.0,6,6.8,0.0,9,59.97
688209,英集芯,1.0,2,0.46,10,19.01,10,6.4,2.0,9,59.87
688380,中微半导,1.0,1,1.14,10,20.0,8,3.6,7.0,8,59.74
001339,智微智能,2.0,2,0.06,10,20.0,6,9.6,5.0,5,59.66
000636,风华高科,3.8,4,0.72,10,16.09,8,10.0,2.0,5,59.61
688559,海目星,2.1,2,0.0,10,20.0,6,6.4,4.0,9,59.5
300726,宏达电子,1.0,6,3.57,6,16.83,8,9.0,1.0,8,59.4
600869,远东股份,4.9,2,0.09,10,17.29,10,9.0,1.0,5,59.28
300738,奥飞数据,4.5,1,0.1,10,18.64,6,8.0,3.0,8,59.24
301392,汇成真空,1.9,2,0.1,10,18.45,10,9.6,4.0,3,59.05
003004,*ST声迅,1.8,6,0.0,10,19.5,6,9.6,0.0,6,58.9
601869,长飞光纤,7.0,5,0.15,10,19.71,4,3.0,7.0,3,58.86
000811,冰轮环境,3.9,2,0.59,10,10.71,10,9.6,4.0,8,58.8
605020,永和股份,1.7,2,2.78,8,16.68,10,8.4,5.0,4,58.56
603162,海通发展,1.0,4,0.53,10,20.0,6,9.0,0.0,8,58.53
601678,滨化股份,1.0,5,1.38,10,16.09,10,8.0,1.0,6,58.47
600206,有研新材,6.9,4,0.61,10,10.56,6,10.0,6.0,4,58.07
002466,天齐锂业,6.0,3,0.0,10,20.0,2,8.0,7.0,2,58.0
301377,鼎泰高科,2.7,3,0.4,10,20.0,6,6.8,1.0,8,57.9
300476,胜宏科技,7.0,4,1.15,8,18.49,4,6.0,7.0,2,57.64
603093,南华期货,1.0,1,0.59,8,20.0,8,9.0,4.0,6,57.59
688372,伟测科技,1.9,2,0.67,10,20.0,8,3.0,7.0,5,57.57
688717,艾罗能源,1.5,4,0.0,10,20.0,4,5.0,7.0,6,57.5
002079,苏州固锝,1.6,2,0.26,10,20.0,6,8.4,1.0,8,57.26
002338,奥普光电,1.0,4,0.22,6,20.0,6,9.0,1.0,10,57.22
000880,潍柴重机,1.0,4,0.71,8,20.0,8,7.4,4.0,4,57.11
600176,中国巨石,7.0,6,1.09,10,17.49,2,4.8,5.5,3,56.88
600903,贵州燃气,1.0,1,0.36,8,15.41,10,9.0,4.0,8,56.77
301095,广立微,1.6,1,0.35,10,9.68,10,9.0,7.0,8,56.63
002545,东方铁塔,1.6,2,2.39,10,20.0,6,7.6,1.0,6,56.59
000029,深深房A,1.0,1,0.24,10,18.62,10,9.6,2.0,4,56.46
603638,艾迪精密,1.0,0,0.75,10,20.0,8,9.6,0.0,7,56.35
600961,株冶集团,3.3,4,0.0,10,20.0,6,9.0,3.0,1,56.3
600186,莲花控股,5.6,4,0.0,10,18.3,4,8.4,5.0,1,56.3
600158,中体产业,2.3,1,0.0,10,17.56,8,8.4,1.0,8,56.26
688498,源杰科技,4.9,6,0.09,10,20.0,4,5.2,4.0,2,56.19
002222,福晶科技,6.1,6,0.19,10,13.78,4,10.0,5.0,1,56.07
688300,联瑞新材,1.6,6,0.82,10,6.71,10,8.8,4.0,8,55.93
605099,共创草坪,1.0,5,3.1,10,11.72,8,9.0,4.0,4,55.82
600111,北方稀土,4.4,1,0.47,8,19.21,6,6.2,8.5,2,55.78
603876,鼎胜新材,3.4,4,0.88,10,15.81,4,8.6,4.0,5,55.69
601208,东材科技,5.1,4,0.22,10,18.66,4,9.6,2.0,2,55.58
002518,科士达,1.0,2,1.54,8,12.42,10,8.4,4.0,8,55.36
000672,上峰水泥,1.0,2,5.06,10,10.85,10,8.4,4.0,4,55.31
300438,鹏辉能源,4.0,4,0.15,10,19.63,4,8.4,4.0,1,55.18
688486,龙迅股份,2.2,0,2.32,8,15.64,8,10.0,0.0,9,55.16
000552,甘肃能化,1.0,2,0.0,8,19.62,6,8.4,4.0,6,55.02
300607,拓斯达,1.0,0,0.19,4,20.0,8,8.8,5.0,8,54.99
301217,铜冠铜箔,4.8,2,0.0,10,19.5,4,8.4,4.0,2,54.7
600989,宝丰能源,1.0,5,3.41,10,14.21,6,5.0,2.0,8,54.62
688146,中船特气,1.8,1,0.26,10,14.53,10,10.0,7.0,0,54.59
000539,粤电力Ａ,3.9,6,0.57,10,15.99,4,9.0,3.0,2,54.46
601126,四方股份,4.6,1,1.85,10,5.64,10,9.0,4.0,8,54.09
300747,锐科激光,3.1,4,0.2,10,18.89,4,4.8,7.0,2,53.99
603893,瑞芯微,3.5,4,1.35,4,20.0,4,3.0,7.0,7,53.85
688690,纳微科技,1.7,4,0.58,10,18.75,6,6.8,0.0,6,53.83
688362,甬矽电子,1.8,4,0.0,10,13.52,8,3.0,8.5,5,53.82
002498,汉缆股份,2.7,6,0.82,10,9.9,8,7.4,4.0,5,53.82
600338,西藏珠峰,4.0,5,0.18,10,18.24,2,7.4,5.0,2,53.82
688400,凌云光,1.0,2,0.26,10,15.43,4,9.6,6.5,5,53.79
600971,恒源煤电,1.6,5,5.61,10,17.46,4,5.0,4.0,1,53.67
300905,宝丽迪,1.0,0,0.76,10,10.91,10,9.0,4.0,8,53.67
300750,宁德时代,6.8,2,1.02,8,20.0,4,3.8,7.0,1,53.62
688202,美迪西,1.8,5,0.0,8,20.0,8,0.8,2.0,8,53.6
300602,飞荣达,3.2,4,0.32,6,18.88,6,4.2,2.0,9,53.6
002421,达实智能,1.0,6,0.0,6,18.24,6,8.6,2.5,5,53.34
301631,壹连科技,1.8,2,1.45,10,12.08,10,9.0,0.0,7,53.33
301363,美好医疗,1.0,4,1.21,10,8.55,10,8.4,1.0,9,53.16
600415,小商品城,2.6,4,6.19,2,11.88,8,7.4,1.0,10,53.07
688256,寒武纪,6.3,3,0.24,2,19.0,6,2.4,4.0,10,52.94
300672,国科微,1.0,4,0.0,10,6.94,10,10.0,2.0,9,52.94
002202,金风科技,3.4,3,1.57,10,19.5,2,4.4,7.0,2,52.87
603057,紫燕食品,1.0,4,1.26,10,19.21,6,7.4,0.0,4,52.87
688097,博众精工,1.9,5,0.47,10,20.0,6,2.4,1.0,6,52.77
002415,海康威视,4.7,5,4.29,6,16.77,4,3.8,7.0,1,52.56
301510,固高科技,1.0,1,0.24,6,19.25,6,10.0,4.0,5,52.49
688519,南亚新材,2.0,2,0.35,10,19.25,4,4.8,7.0,3,52.4
603026,石大胜华,3.5,7,0.08,10,20.0,4,3.8,2.0,2,52.38
600667,太极实业,1.2,2,1.02,10,4.52,10,9.6,7.0,7,52.34
002428,云南锗业,7.0,6,0.02,10,1.29,8,9.0,4.0,7,52.31
600160,巨化股份,4.7,6,2.07,3,14.47,6,5.0,7.0,4,52.24
600105,永鼎股份,6.5,6,0.06,10,2.64,6,10.0,7.0,4,52.2
002049,紫光国微,2.8,2,0.78,4,20.0,6,3.6,7.0,6,52.18
002563,森马服饰,1.0,4,4.72,6,17.25,4,6.2,5.0,4,52.17
300811,铂科新材,1.0,2,0.39,10,12.37,6,8.4,2.0,10,52.16
300033,同花顺,3.6,4,4.19,6,18.87,4,4.4,5.0,2,52.06
001337,四川黄金,1.0,4,1.81,10,19.25,2,8.0,0.0,6,52.06
002364,中恒电气,5.1,4,0.41,10,7.85,8,5.6,7.0,4,51.96
600726,华电能源,3.3,2,0.0,10,9.64,8,9.0,5.0,5,51.94
002650,ST加加,1.8,4,0.0,10,16.18,8,6.8,1.0,4,51.78
000966,长源电力,3.1,2,0.0,8,17.47,6,6.2,1.0,8,51.77
603118,共进股份,4.0,8,0.37,10,12.36,6,6.0,1.0,4,51.73
600353,旭光电子,1.0,2,0.65,10,3.03,10,10.0,7.0,8,51.68
002832,比音勒芬,1.0,2,5.7,10,9.96,8,9.0,0.0,6,51.66
601677,明泰铝业,1.0,3,2.45,8,18.66,6,4.4,2.0,6,51.51
603663,三祥新材,1.7,8,0.46,8,17.53,4,3.8,5.0,3,51.49
301219,腾远钴业,3.4,3,2.28,10,20.0,4,6.8,0.0,2,51.48
002371,北方华创,6.2,0,0.25,10,3.42,10,7.6,4.0,10,51.47
301500,飞南资源,1.0,4,0.37,10,20.0,4,9.0,2.0,1,51.37
002192,融捷股份,4.5,2,0.47,10,20.0,2,8.4,3.0,1,51.37
300364,中文在线,1.0,6,0.0,8,20.0,2,3.8,8.5,2,51.3
002648,卫星化学,1.0,7,3.5,10,9.97,8,3.8,1.0,7,51.27
688001,华兴源创,1.7,4,0.19,10,18.63,2,9.6,2.0,3,51.12
002127,南极电商,1.0,4,3.73,3,14.97,8,7.4,1.0,8,51.1
603697,有友食品,1.8,6,3.46,2,17.42,6,7.4,1.0,6,51.08
603099,长白山,1.9,4,0.76,2,18.42,8,5.8,1.0,9,50.88
688036,传音控股,1.8,1,2.93,2,18.82,8,7.2,1.0,8,50.75
000950,重药控股,1.0,2,0.87,8,12.61,10,6.2,1.0,9,50.68
002460,赣锋锂业,5.3,2,0.38,10,20.0,2,2.0,7.0,2,50.68
603915,国茂股份,1.0,0,1.01,6,12.86,10,9.6,0.0,10,50.47
603155,新亚强,1.6,1,3.55,8,9.92,8,8.4,1.0,9,50.47
688313,仕佳光子,4.4,4,0.34,10,9.67,6,10.0,4.0,2,50.41
600150,中国船舶,4.5,2,1.79,8,17.12,4,9.0,3.0,1,50.41
603699,纽威股份,1.0,1,3.15,10,15.61,6,9.6,0.0,4,50.36
300127,银河磁体,1.9,6,2.44,6,18.19,6,3.8,0.0,6,50.33
001287,中电港,2.5,4,0.81,10,20.0,6,3.0,2.0,2,50.31
301487,盟固利,1.6,2,0.05,8,19.63,6,8.0,0.0,5,50.28
688472,阿特斯,1.0,6,1.35,3,15.33,6,5.6,7.0,5,50.28
600452,涪陵电力,1.9,3,1.05,10,15.91,8,4.4,1.0,5,50.26
300548,长芯博创,4.1,5,0.22,10,16.94,2,3.0,7.0,2,50.26
688016,心脉医疗,2.3,4,1.89,8,10.02,6,5.0,7.0,6,50.21
605376,博迁新材,1.0,2,0.16,10,20.0,2,8.0,1.0,6,50.16
600875,东方电气,4.6,2,2.76,10,8.12,6,2.6,5.0,9,50.08
605117,德业股份,3.5,4,2.41,10,20.0,4,5.0,0.0,1,49.91
600072,中船科技,1.0,3,0.0,8,19.45,4,6.2,5.0,3,49.65
600482,中国动力,1.9,4,1.09,10,15.93,4,2.6,7.0,3,49.52
002948,青岛银行,1.6,5,5.54,10,9.17,4,6.2,7.0,1,49.51
603826,坤彩科技,1.0,3,0.85,10,20.0,6,3.6,1.0,4,49.45
300953,震裕科技,3.1,1,0.25,10,19.63,4,8.4,1.0,2,49.38
002484,江海股份,3.1,2,1.11,10,6.15,8,10.0,0.0,9,49.36
000810,创维数字,1.6,4,1.28,6,20.0,4,4.4,4.0,4,49.28
603063,禾望电气,3.5,6,0.44,10,-5.9,10,9.0,7.0,9,49.04
002378,章源钨业,1.0,3,0.77,10,20.0,2,3.2,7.0,2,48.97
603688,石英股份,5.2,4,0.24,10,-0.05,8,10.0,6.5,5,48.89
002458,益生股份,2.2,5,0.0,6,19.74,2,0.8,7.0,6,48.74
688981,中芯国际,5.5,1,0.0,4,15.39,6,4.8,10.0,2,48.69
300428,立中集团,2.0,4,3.44,3,12.82,8,4.4,5.0,6,48.66
600619,海立股份,1.0,6,0.3,2,16.23,6,5.0,3.0,9,48.53
000792,盐湖股份,4.9,2,0.0,8,20.0,2,1.6,7.0,3,48.5
000848,承德露露,1.8,4,8.37,6,8.26,4,5.0,7.0,4,48.43
600872,中炬高新,1.2,2,4.25,8,16.86,4,5.0,1.0,6,48.31
688800,瑞可达,1.0,4,0.45,10,-3.27,10,10.0,7.0,9,48.18
002967,广电计量,1.8,3,1.8,4,17.67,4,4.4,8.5,3,48.17
002493,荣盛石化,1.8,4,1.5,6,13.52,6,6.2,1.0,8,48.02
002326,永太科技,1.0,9,0.0,3,20.0,6,2.0,5.0,2,48.0
000612,焦作万方,1.0,4,4.87,6,18.69,2,1.4,7.0,3,47.96
600023,浙能电力,3.2,4,7.46,8,0.69,6,5.6,5.0,8,47.95
603127,昭衍新药,1.7,3,0.59,8,17.76,8,3.8,0.0,5,47.85
688331,荣昌生物,1.6,6,0.0,10,18.84,2,0.4,7.0,2,47.84
688321,微芯生物,2.0,3,0.38,6,19.25,4,3.2,7.0,3,47.83
688779,五矿新能,2.0,6,0.82,10,20.0,4,2.0,2.0,1,47.82
300687,赛意信息,1.0,1,0.0,8,12.76,4,9.0,7.0,5,47.76
002747,埃斯顿,1.7,0,0.0,6,15.44,8,7.6,0.0,9,47.74
688158,优刻得,2.4,3,0.0,10,17.85,2,4.4,7.0,1,47.65
000685,中山公用,1.9,2,5.92,3,16.62,4,3.2,10.0,1,47.64
603259,药明康德,4.6,4,3.03,8,16.94,4,2.0,2.0,3,47.57
600550,保变电气,1.0,3,0.0,10,17.07,6,1.4,7.0,2,47.47
600285,羚锐制药,1.8,4,7.96,6,5.89,6,3.8,5.0,7,47.45
600366,宁波韵升,1.7,6,1.46,4,19.69,6,5.6,0.0,3,47.45
600460,士兰微,1.0,2,0.51,6,8.61,8,4.8,7.5,9,47.42
002317,众生药业,1.0,4,1.84,8,9.54,4,8.0,7.0,4,47.38
300131,英唐智控,4.5,4,0.0,10,-4.16,10,10.0,7.0,6,47.34
300014,亿纬锂能,5.7,5,0.71,4,19.0,2,0.8,7.0,3,47.21
600596,新安股份,1.0,4,1.63,6,16.96,6,4.6,1.0,6,47.19
688111,金山办公,3.0,4,0.97,2,18.74,4,4.4,7.0,3,47.11
000712,锦龙股份,1.0,2,0.0,2,19.5,8,5.6,1.0,8,47.1
605111,新洁能,1.0,4,0.77,10,1.21,10,7.6,3.5,9,47.08
600531,豫光金铅,1.0,6,2.71,10,9.7,4,8.6,3.0,2,47.01
603530,神马电力,1.0,5,1.16,10,18.44,2,1.4,7.0,1,47.0
000301,东方盛虹,1.0,4,0.0,8,14.83,6,8.0,1.0,4,46.83
000408,藏格矿业,2.7,2,3.49,4,19.59,4,5.0,5.0,1,46.78
603308,应流股份,4.4,3,0.43,10,16.07,2,6.8,1.0,3,46.7
600259,中稀有色,3.9,2,0.29,10,16.24,6,6.2,0.0,2,46.63
300083,创世纪,1.1,5,0.0,10,-1.52,10,10.0,4.0,8,46.58
000762,西藏矿业,4.3,2,0.0,10,20.0,2,3.2,3.0,2,46.5
601609,金田股份,1.0,2,2.11,8,4.36,10,9.0,2.0,8,46.47
300059,东方财富,7.0,3,0.99,2,17.95,4,4.4,4.0,3,46.34
300260,新莱应材,1.0,1,0.15,8,2.57,10,9.6,7.0,7,46.32
000688,国城矿业,1.0,3,0.62,10,15.07,2,2.6,9.0,3,46.29
601975,招商南油,1.7,6,1.08,10,14.2,4,6.2,1.0,2,46.18
688110,东芯股份,1.0,4,0.0,8,3.55,6,7.6,7.0,9,46.15
301087,可孚医疗,1.6,5,4.5,8,15.64,6,0.4,1.0,4,46.14
000990,诚志股份,1.0,5,0.0,10,14.11,6,5.0,2.0,3,46.11
600406,国电南瑞,6.7,3,3.53,8,2.66,6,3.2,7.0,6,46.09
688005,容百科技,3.0,3,0.0,4,19.96,2,8.0,4.0,2,45.96
600026,中远海能,1.0,3,3.4,10,17.85,4,2.6,0.0,4,45.85
688063,派能科技,1.8,3,0.34,10,19.88,4,3.8,1.0,2,45.82
301268,铭利达,1.0,4,0.0,10,19.21,4,2.6,1.0,4,45.81
002488,金固股份,1.0,4,0.16,10,17.23,2,4.4,4.0,3,45.79
601101,昊华能源,1.0,0,4.36,10,8.0,6,8.4,2.0,6,45.76
603297,永新光学,1.5,2,1.26,10,0.99,8,10.0,3.0,9,45.75
002947,恒铭达,1.0,2,1.2,10,15.95,6,7.6,0.0,2,45.75
603533,掌阅科技,1.7,7,0.0,8,18.82,4,3.2,1.0,2,45.72
603019,中科曙光,6.7,3,0.78,6,15.24,6,5.0,1.0,2,45.72
000100,TCL科技,1.9,4,4.14,3,17.77,6,2.4,3.5,3,45.71
600377,宁沪高速,2.1,3,6.66,4,5.49,6,4.4,7.0,7,45.65
600066,宇通客车,1.0,4,8.69,4,17.11,2,0.8,7.0,1,45.6
002077,大港股份,1.0,2,0.0,8,15.99,6,3.6,1.0,8,45.59
601899,紫金矿业,6.6,4,2.35,2,19.23,2,1.4,7.0,1,45.58
002158,汉钟精机,1.0,1,2.64,10,3.28,8,9.6,1.0,9,45.52
300133,华策影视,1.0,4,0.23,8,-1.26,8,9.0,8.5,8,45.47
002174,游族网络,1.0,1,0.0,3,13.96,8,8.4,1.0,9,45.36
002032,苏 泊 尔,1.8,4,8.27,6,2.18,6,5.0,5.0,7,45.25
000422,湖北宜化,1.0,5,3.2,6,14.43,4,4.6,5.0,2,45.23
000600,建投能源,1.5,3,4.31,8,12.29,4,4.4,5.5,2,45.0
600323,瀚蓝环境,1.8,3,4.83,6,19.96,4,4.4,0.0,1,44.99
600509,天富能源,1.0,2,1.58,10,0.4,10,9.0,7.0,4,44.98
301029,怡合达,2.0,3,3.18,8,3.97,6,4.8,5.0,9,44.95
603588,高能环境,1.0,6,1.46,10,20.0,2,1.4,1.0,2,44.86
603993,洛阳钼业,5.3,5,2.95,3,20.0,4,2.6,1.0,1,44.85
002643,万润股份,2.0,6,1.38,8,5.23,8,4.2,1.0,9,44.81
300782,卓胜微,4.5,6,0.0,10,-10.0,10,8.8,8.5,7,44.8
000969,安泰科技,1.8,4,1.8,6,13.28,6,3.8,5.0,3,44.68
000543,皖能电力,1.9,4,7.25,6,-0.89,6,4.4,7.0,9,44.66
000686,东北证券,1.6,3,3.6,2,19.85,4,2.6,7.0,1,44.65
300409,道氏技术,1.0,5,1.98,6,17.64,2,2.0,7.0,2,44.62
002120,韵达股份,1.0,4,4.86,6,16.53,4,6.2,1.0,1,44.59
600999,招商证券,3.3,3,5.08,3,19.0,6,3.2,1.0,1,44.58
300244,迪安诊断,1.0,4,3.65,8,16.0,2,3.8,4.0,2,44.45
600388,龙净环保,1.9,3,3.98,8,13.21,6,3.8,3.5,1,44.39
600575,淮河能源,1.7,3,8.08,6,9.8,4,3.8,5.0,3,44.38
300276,三丰智能,1.0,5,0.0,2,14.98,10,6.4,0.0,5,44.38
002906,华阳集团,2.2,6,3.12,6,3.84,6,3.2,7.0,7,44.36
603508,思维列控,1.0,2,3.87,3,13.69,6,6.8,1.0,7,44.36
688187,时代电气,1.7,4,2.4,6,1.01,10,6.2,7.0,6,44.31
002617,露笑科技,1.0,4,0.0,8,-1.71,10,9.0,7.0,7,44.29
002938,鹏鼎控股,5.7,1,2.28,10,-2.75,10,10.0,4.0,4,44.23
601858,中国科传,1.0,4,2.16,10,-1.38,10,8.4,1.0,9,44.18
600744,华银电力,2.4,5,0.0,10,14.5,4,6.2,1.0,1,44.1
000157,中联重科,2.6,5,4.82,2,20.0,4,1.6,1.0,3,44.02
603005,晶方科技,5.3,4,0.71,8,3.4,8,3.6,2.0,9,44.01
600900,长江电力,6.9,4,5.23,4,10.67,6,3.2,0.0,4,44.0
002487,大金重工,2.5,2,0.22,10,19.0,4,3.2,0.0,3,43.92
601163,三角轮胎,1.9,4,4.94,4,16.66,6,4.4,1.0,1,43.9
002125,湘潭电化,1.0,4,1.57,4,16.3,4,5.0,5.0,3,43.87
301207,华兰疫苗,1.0,4,6.61,6,14.03,4,3.2,2.0,3,43.84
600309,万华化学,4.5,5,3.0,6,11.32,4,2.0,7.0,1,43.82
688686,奥普特,2.1,0,0.85,4,5.44,8,6.4,7.0,10,43.79
002221,东华能源,1.7,5,0.0,4,15.18,6,3.8,1.0,7,43.68
301316,慧博云通,1.0,1,0.33,10,6.34,6,9.0,1.0,9,43.67
300776,帝尔激光,2.4,0,0.5,10,-1.85,10,9.6,6.0,7,43.65
301345,涛涛车业,1.0,2,1.22,3,19.63,2,6.8,5.0,3,43.65
002023,海特高新,4.6,3,0.0,4,15.61,6,4.4,1.0,5,43.61
002216,三全食品,1.0,3,6.87,8,10.54,4,6.2,3.0,1,43.61
300628,亿联网络,2.0,3,5.82,6,9.7,6,3.0,0.0,8,43.52
300913,兆龙互连,2.0,3,0.57,6,15.93,4,3.0,3.0,6,43.5
002600,领益智造,2.3,1,0.23,6,-2.06,10,10.0,7.0,9,43.47
688102,斯瑞新材,1.6,4,0.19,6,17.75,2,6.8,2.0,3,43.34
300363,博腾股份,1.7,7,1.13,2,17.07,2,0.4,7.0,5,43.3
601107,四川成渝,1.9,3,7.53,6,1.26,6,5.6,5.0,7,43.29
600039,四川路桥,2.0,6,8.5,2,17.75,4,1.0,1.0,1,43.25
000776,广发证券,2.7,3,4.64,2,19.5,4,4.4,2.0,1,43.24
300657,弘信电子,3.8,3,0.0,10,14.1,2,4.8,4.5,1,43.2
600010,包钢股份,1.0,5,0.0,8,17.92,4,3.2,1.0,3,43.12
002920,德赛西威,1.0,7,2.34,2,12.38,6,4.4,7.0,1,43.12
002716,湖南白银,1.0,5,0.0,10,20.0,2,2.0,1.0,2,43.0
600276,恒瑞医药,5.1,5,0.73,2,8.12,6,2.0,4.0,10,42.95
601868,中国能建,1.4,2,1.89,10,0.76,6,7.4,8.5,5,42.95
688432,有研硅,1.6,4,0.57,10,3.05,8,7.6,2.0,6,42.82
601777,千里科技,1.0,4,0.0,8,4.37,8,8.4,1.0,8,42.77
300015,爱尔眼科,2.9,3,1.86,3,6.19,6,6.8,5.0,8,42.75
601689,拓普集团,4.4,5,1.37,2,1.92,8,9.0,1.0,10,42.69
002557,洽洽食品,1.6,2,7.46,4,20.0,2,2.6,2.0,1,42.66
300098,高新兴,1.0,2,0.0,3,19.82,6,4.8,1.0,5,42.62
