code,name,关注度,单日涨跌幅,股息率,今年相对大盘强弱,财报,5日涨跌幅,行业相对强弱,新闻,资金流向,total_score
600362,江西铜业,1.0,5,2.48,2,14.63,6,4.4,2.0,6,43.51
300776,帝尔激光,2.2,5,0.55,10,-1.85,10,9.6,4.0,4,43.5
002371,北方华创,6.2,4,0.27,8,3.42,6,3.6,4.0,8,43.49
000935,四川双马,1.7,4,0.0,10,-5.28,10,9.0,7.0,7,43.42
002317,众生药业,1.0,2,1.83,6,9.54,8,8.0,4.0,3,43.37
000100,TCL科技,1.9,2,4.14,2,17.77,4,2.0,3.5,6,43.31
600233,圆通速递,1.6,2,2.45,8,17.38,4,3.8,3.0,1,43.23
600639,浦东金桥,1.9,2,6.52,3,18.78,4,2.0,1.0,4,43.2
688800,瑞可达,1.0,4,0.45,10,-3.27,8,10.0,4.0,9,43.18
688110,东芯股份,1.0,4,0.0,8,3.55,6,7.6,4.0,9,43.15
301101,明月镜片,2.0,4,2.68,2,9.39,6,5.0,5.0,7,43.07
600031,三一重工,3.7,5,1.75,3,13.61,4,2.0,6.0,4,43.06
000719,中原传媒,1.8,3,7.63,8,-0.58,6,3.2,7.0,7,43.05
600783,鲁信创投,1.0,8,0.6,2,15.43,4,3.0,4.0,5,43.03
600330,天通股份,7.0,6,0.0,10,-10.0,10,10.0,4.0,6,43.0
000969,安泰科技,1.8,5,1.82,4,13.28,6,3.0,2.0,6,42.9
000682,东方电子,3.9,5,0.75,6,8.42,4,3.8,5.0,6,42.87
000630,铜陵有色,1.0,6,1.49,6,4.88,6,4.4,3.0,10,42.77
601858,中国科传,1.0,4,2.1,10,-1.38,10,9.0,2.0,6,42.72
000603,盛达资源,1.9,4,0.64,8,16.75,4,1.4,1.0,5,42.69
300409,道氏技术,1.0,4,2.02,6,17.64,2,1.0,7.0,2,42.66
000828,东莞控股,2.1,3,5.54,3,10.61,4,4.4,3.0,7,42.65
600893,航发动力,1.0,5,0.3,8,10.95,6,1.4,2.0,8,42.65
300127,银河磁体,1.9,3,2.53,4,18.19,4,3.0,0.0,6,42.62
002345,潮宏基,1.8,2,6.03,2,16.79,2,2.0,7.0,3,42.62
300779,惠城环保,1.7,3,0.43,2,13.87,4,1.6,7.0,9,42.6
600596,新安股份,1.0,2,1.64,6,16.96,6,2.0,1.0,6,42.6
600776,东方通信,1.0,6,0.64,4,17.15,4,4.8,0.0,5,42.59
601882,海天精工,1.6,2,2.59,8,1.58,6,8.8,2.0,10,42.57
601096,宏盛华源,2.0,5,0.77,10,6.39,4,4.4,1.0,9,42.56
000543,皖能电力,1.9,3,7.33,6,-0.89,6,3.2,7.0,9,42.54
603305,旭升集团,1.0,6,1.99,3,15.53,4,5.0,0.0,6,42.52
688321,微芯生物,2.0,3,0.38,6,19.25,4,3.8,1.0,3,42.43
603072,天和磁材,1.8,3,1.31,2,16.32,6,3.0,0.0,9,42.43
000776,广发证券,2.9,3,4.61,2,19.5,4,4.4,1.0,1,42.41
688187,时代电气,1.8,5,2.38,6,1.01,10,6.2,4.0,6,42.39
002497,雅化集团,3.3,5,0.45,6,20.0,2,2.6,1.0,2,42.35
600989,宝丰能源,1.0,2,3.48,10,14.21,6,2.6,2.0,1,42.29
688333,铂力特,1.7,3,0.18,2,19.0,6,2.4,0.0,8,42.28
300014,亿纬锂能,6.1,4,0.72,3,19.0,2,1.4,4.0,2,42.22
002186,全 聚 德,2.0,5,0.0,2,16.54,4,4.6,1.0,7,42.14
603693,江苏新能,1.0,8,1.93,10,-3.45,6,5.6,7.0,6,42.08
688047,龙芯中科,1.2,6,0.0,8,11.24,2,3.6,7.0,3,42.04
300676,华大基因,1.0,5,0.0,2,17.79,4,3.2,3.0,6,41.99
605123,派克新材,1.0,6,0.5,6,8.26,6,6.2,0.0,8,41.96
600366,宁波韵升,1.7,3,1.5,3,19.69,4,3.0,0.0,6,41.89
600292,电投水电,2.0,3,0.8,8,15.29,4,3.8,0.0,5,41.89
601069,西部黄金,1.5,5,0.98,8,20.0,2,1.4,0.0,3,41.88
003816,中国广核,3.8,3,3.61,10,-1.02,6,4.4,4.0,8,41.79
601777,千里科技,1.0,1,0.0,8,4.37,10,8.4,1.0,8,41.77
000338,潍柴动力,5.5,4,2.19,10,-1.55,4,9.6,2.0,6,41.74
300045,华力创通,1.0,5,0.0,2,10.25,8,4.4,2.0,9,41.65
002174,游族网络,1.0,2,0.0,2,13.96,8,8.6,1.0,5,41.56
688147,微导纳米,1.0,6,0.33,10,-6.41,8,9.6,4.0,9,41.52
300870,欧陆通,2.1,6,0.15,10,-8.75,8,10.0,4.0,10,41.5
601788,光大证券,1.9,3,2.28,2,16.89,4,1.4,3.0,7,41.47
600395,盘江股份,2.1,4,2.26,6,16.09,4,2.0,1.0,4,41.45
300131,英唐智控,4.6,1,0.0,10,-4.16,10,10.0,4.0,6,41.44
002170,芭田股份,1.0,2,7.12,6,16.3,4,2.0,0.0,3,41.42
601688,华泰证券,3.0,3,4.13,2,17.07,4,3.2,1.0,4,41.4
600651,飞乐音响,2.2,4,0.0,3,14.2,6,5.0,0.0,7,41.4
002125,湘潭电化,1.0,5,1.59,4,16.3,2,4.4,5.0,2,41.29
002867,周大生,1.0,3,8.05,4,5.16,4,5.0,7.0,4,41.21
002028,思源电气,3.8,2,0.69,10,10.59,4,2.0,4.0,4,41.08
002354,天娱数科,1.0,6,0.0,3,15.85,4,6.2,0.0,5,41.05
300678,中科信息,2.2,5,0.42,2,20.0,4,1.4,0.0,6,41.02
300782,卓胜微,4.6,5,0.0,10,-10.0,10,6.4,7.0,8,41.0
300113,顺网科技,1.0,5,0.86,10,1.52,4,2.6,8.0,8,40.98
603799,华友钴业,5.3,4,1.66,2,20.0,2,2.0,2.0,2,40.96
600050,中国联通,1.9,3,2.22,2,9.03,8,3.8,3.0,8,40.95
302132,中航成飞,1.5,5,1.11,2,16.89,6,1.4,1.0,6,40.9
601033,永兴股份,2.0,3,6.88,3,11.04,4,3.8,1.0,6,40.72
002643,万润股份,2.0,3,1.44,8,5.23,6,3.0,3.0,9,40.67
688208,道通科技,2.0,4,2.6,4,1.22,10,3.8,4.0,9,40.62
600489,中金黄金,1.5,3,3.52,6,20.0,2,2.6,1.0,1,40.62
603383,顶点软件,1.0,3,3.67,2,16.67,4,3.2,1.0,6,40.54
300773,拉卡拉,1.0,5,2.93,3,9.0,4,5.6,2.0,8,40.53
601333,广深铁路,1.9,3,5.19,4,14.04,4,4.4,0.0,4,40.53
600115,中国东航,2.8,5,0.0,2,17.12,4,2.6,3.0,4,40.52
600114,东睦股份,1.7,5,1.8,6,3.95,4,3.0,5.0,10,40.45
600039,四川路桥,2.1,3,8.52,2,17.75,4,1.0,1.0,1,40.37
600887,伊利股份,3.1,4,5.65,3,6.8,6,3.8,1.0,7,40.35
301571,国科天成,1.0,7,0.35,6,20.0,2,1.0,0.0,3,40.35
601838,成都银行,1.9,3,7.88,8,3.08,4,6.2,2.0,4,40.06
002081,金螳螂,2.0,2,3.28,10,-0.26,10,10.0,1.0,2,40.02
002745,木林森,1.6,2,0.0,4,8.0,6,8.4,5.0,5,40.0
603127,昭衍新药,2.0,5,0.63,6,17.76,4,2.6,0.0,2,39.99
000801,四川九洲,2.1,3,0.29,2,10.94,6,2.6,7.0,6,39.93
001965,招商公路,1.8,4,6.37,3,4.35,6,7.4,0.0,7,39.92
688351,微电生理,1.9,4,0.16,6,3.42,6,7.4,2.0,9,39.88
002183,怡亚通,3.7,4,0.0,10,-2.44,10,9.6,2.0,3,39.86
300363,博腾股份,1.7,5,1.09,2,17.07,2,1.0,7.0,3,39.86
605599,菜百股份,2.0,3,7.38,4,18.96,2,0.4,1.0,1,39.74
002176,江特电机,5.0,6,0.0,10,2.11,2,9.6,4.0,1,39.71
300457,赢合科技,2.7,5,0.61,3,20.0,4,1.4,0.0,3,39.71
300151,昌红科技,1.6,2,0.8,10,0.26,8,8.0,0.0,9,39.66
300085,银之杰,1.0,4,0.0,4,6.06,6,5.6,4.0,9,39.66
002493,荣盛石化,2.0,3,1.53,6,13.52,6,5.6,1.0,1,39.65
603508,思维列控,1.0,2,3.92,3,13.69,6,5.0,1.0,4,39.61
002163,海南发展,2.1,4,0.0,2,16.1,4,2.4,1.0,8,39.6
603012,创力集团,1.0,4,2.11,10,0.87,8,5.6,0.0,8,39.58
603881,数据港,3.4,5,0.17,10,0.95,6,2.0,4.0,8,39.52
002516,旷达科技,1.7,3,2.56,2,13.2,6,5.0,2.0,4,39.46
301029,怡合达,2.0,3,3.48,6,3.97,4,3.0,5.0,9,39.45
002929,润建股份,4.2,4,0.14,10,-7.52,10,9.6,7.0,2,39.42
002897,意华股份,1.2,6,1.43,10,-4.22,8,3.0,7.0,7,39.41
600089,特变电工,3.6,5,2.59,8,1.58,4,2.6,7.0,5,39.37
600577,精达股份,1.6,3,0.88,6,6.87,6,5.0,0.0,10,39.35
601668,中国建筑,3.3,3,8.33,3,0.01,6,2.6,5.0,8,39.24
601059,信达证券,2.0,3,0.48,2,17.13,4,2.6,1.0,7,39.21
300428,立中集团,2.0,3,3.53,2,12.82,6,3.8,2.0,4,39.15
688596,正帆科技,2.1,5,0.43,10,-10.0,10,9.6,4.0,8,39.13
300872,天阳科技,1.0,4,0.0,3,8.03,6,9.0,1.0,7,39.03
600155,华创云信,2.0,3,0.0,2,19.38,4,2.6,5.0,1,38.98
600010,包钢股份,1.0,4,0.0,6,17.92,4,2.0,1.0,3,38.92
002654,万润科技,1.0,4,0.22,8,-2.15,8,6.8,4.0,9,38.87
603496,恒为科技,2.2,3,0.13,6,13.74,4,3.8,1.0,5,38.87
300337,银邦股份,1.0,5,0.14,2,20.0,2,4.4,2.0,2,38.54
603009,北特科技,1.8,5,0.56,4,6.26,6,3.8,1.0,10,38.42
600475,华光环能,1.0,6,2.52,6,-1.3,10,6.2,4.0,4,38.42
301215,中汽股份,2.3,3,1.96,2,12.95,4,3.2,5.0,4,38.41
000895,双汇发展,2.8,5,5.31,4,7.27,4,2.0,7.0,1,38.38
688332,中科蓝讯,1.7,3,3.0,4,-2.35,10,3.0,7.0,9,38.35
600479,千金药业,1.8,2,6.22,4,15.28,4,2.0,0.0,3,38.3
601878,浙商证券,1.6,3,2.05,2,17.37,4,3.2,1.0,4,38.22
300579,数字认证,2.2,5,0.0,2,17.59,2,1.4,1.0,7,38.19
300841,康华生物,2.0,4,1.8,2,14.57,2,0.8,5.0,6,38.17
301153,中科江南,1.0,7,1.55,2,17.6,4,1.0,0.0,4,38.15
600900,长江电力,7.0,3,5.24,3,10.67,4,3.2,1.0,1,38.11
300316,晶盛机电,1.0,2,0.55,10,-8.09,10,9.6,4.0,9,38.06
603533,掌阅科技,1.8,5,0.0,6,18.82,2,1.4,1.0,2,38.02
300327,中颖电子,1.6,3,0.71,3,6.07,6,3.6,5.0,9,37.98
688658,悦康药业,1.9,6,0.0,2,13.06,4,5.0,0.0,6,37.96
688686,奥普特,2.0,4,0.91,2,5.44,6,3.6,7.0,7,37.95
300298,三诺生物,2.0,3,0.0,3,16.55,4,4.4,1.0,4,37.95
600361,创新新材,1.6,2,4.01,4,11.12,4,3.2,7.0,1,37.93
601375,中原证券,2.1,3,1.09,2,18.12,4,2.6,1.0,4,37.91
002046,国机精工,1.0,6,0.69,10,-10.0,6,7.2,7.0,10,37.89
601963,重庆银行,2.0,7,4.88,4,4.01,6,5.0,1.0,4,37.89
601877,正泰电器,1.0,3,3.57,8,9.68,6,2.6,0.0,4,37.85
688327,云从科技,2.0,5,0.0,3,14.43,2,4.4,5.0,2,37.83
002761,浙江建投,1.7,3,1.16,3,9.55,4,4.4,4.0,7,37.81
601298,青岛港,2.0,4,4.27,6,1.13,6,4.4,3.0,7,37.8
301047,义翘神州,1.8,2,3.42,4,16.76,4,0.8,1.0,4,37.78
600595,中孚实业,1.0,3,4.37,3,20.0,4,1.4,0.0,1,37.77
600133,东湖高新,1.8,3,3.44,6,-6.1,8,5.6,7.0,9,37.74
300820,英杰电气,1.0,1,1.36,8,-1.45,10,8.8,4.0,5,37.71
600185,珠免集团,2.3,3,0.0,2,15.79,6,4.6,0.0,4,37.69
600502,安徽建工,1.0,2,5.58,8,7.63,4,1.4,1.0,7,37.61
000423,东阿阿胶,1.8,5,4.92,6,12.89,4,2.0,0.0,1,37.61
002149,西部材料,7.0,8,0.29,10,-7.36,2,9.6,1.0,7,37.53
000990,诚志股份,1.0,2,0.0,10,14.11,4,4.4,0.0,2,37.51
002928,华夏航空,1.0,2,0.0,2,16.1,4,1.4,5.0,6,37.5
600340,*ST华幸,1.8,7,0.0,2,15.07,2,1.6,1.0,7,37.47
300803,指南针,1.0,5,0.16,2,12.88,4,1.4,2.0,9,37.44
600428,中远海特,1.0,6,6.54,8,8.47,4,1.4,1.0,1,37.41
002241,歌尔股份,2.9,5,1.58,2,7.86,4,3.0,1.0,10,37.34
300415,伊之密,2.2,4,4.38,4,0.95,8,3.8,0.0,10,37.33
601360,三六零,1.7,5,1.81,3,14.61,2,3.2,2.0,4,37.32
002030,达安基因,1.0,8,0.0,6,1.69,6,5.6,4.0,5,37.29
000680,山推股份,2.1,3,1.7,3,11.38,2,2.6,8.5,3,37.28
688123,聚辰股份,1.5,2,0.82,10,-5.66,10,7.6,4.0,7,37.26
301381,赛维时代,1.9,4,2.23,6,2.63,6,5.0,4.5,5,37.26
300034,钢研高纳,1.9,5,0.36,4,11.58,4,4.4,0.0,6,37.24
002506,协鑫集成,1.0,5,0.0,10,1.6,8,5.6,1.0,5,37.2
603730,岱美股份,1.6,2,4.31,10,-2.32,6,9.6,2.0,4,37.19
300768,迪普科技,1.9,3,0.92,2,15.71,4,2.6,0.0,7,37.13
300075,数字政通,1.0,6,0.0,2,13.72,4,4.4,0.0,6,37.12
600018,上港集团,2.6,3,5.12,2,2.93,6,4.4,3.0,8,37.05
603171,税友股份,1.0,6,0.7,4,11.95,2,4.4,1.0,6,37.05
002326,永太科技,1.0,7,0.0,2,20.0,2,1.0,2.0,2,37.0
000628,高新发展,2.9,4,0.32,10,8.17,2,5.6,2.0,2,36.99
600623,华谊集团,1.0,5,2.27,10,12.12,2,2.6,1.0,1,36.99
002925,盈趣科技,1.8,3,2.21,8,5.94,4,3.0,5.0,4,36.95
300341,麦克奥迪,2.0,3,0.89,3,11.38,6,5.6,1.0,4,36.87
603997,继峰股份,1.0,4,1.62,2,12.24,4,5.0,1.0,6,36.86
000807,云铝股份,3.2,3,2.4,3,18.22,4,1.0,1.0,1,36.82
601886,江河集团,1.9,3,6.34,8,2.57,4,3.0,4.0,4,36.81
002617,露笑科技,1.5,0,0.0,8,-1.71,10,9.0,1.0,9,36.79
688165,埃夫特,1.7,4,0.0,2,13.47,6,3.6,0.0,6,36.77
688262,国芯科技,1.0,4,0.0,10,0.66,4,3.6,5.5,8,36.76
000858,五 粮 液,1.5,3,5.2,2,20.0,4,0.0,0.0,1,36.7
688150,莱特光电,1.8,6,0.42,10,-3.53,8,6.0,4.0,4,36.69
002815,崇达技术,1.6,5,1.61,8,-3.55,6,3.0,7.0,8,36.66
002396,星网锐捷,1.0,4,1.6,4,-2.76,10,4.8,6.0,8,36.64
600163,中闽能源,1.0,2,0.86,10,-1.45,8,6.2,1.0,9,36.61
300049,福瑞医科,2.0,5,0.54,2,4.86,8,3.2,1.0,10,36.6
600827,百联股份,2.0,6,3.47,3,4.29,6,3.8,7.0,1,36.56
000159,国际实业,1.5,5,0.58,8,3.45,8,5.0,2.0,3,36.53
605118,力鼎光电,1.0,4,1.27,10,11.46,4,3.8,0.0,1,36.53
300303,聚飞光电,1.2,4,2.21,10,-4.5,8,5.6,2.0,8,36.51
301592,六九一二,1.8,3,0.12,6,15.39,4,3.2,1.0,2,36.51
002906,华阳集团,2.4,2,3.26,4,3.84,4,2.0,7.0,8,36.5
688382,益方生物,1.6,3,0.0,2,13.09,6,3.8,1.0,6,36.49
600285,羚锐制药,1.8,4,8.0,6,5.89,4,3.8,2.0,1,36.49
600941,中国移动,4.8,4,4.41,3,-0.53,6,3.8,3.0,8,36.48
301376,致欧科技,1.7,2,2.25,3,-2.19,6,6.2,8.5,9,36.46
600372,中航机载,1.7,5,0.71,3,15.58,4,1.4,1.0,4,36.39
300573,兴齐眼药,1.0,2,3.01,2,17.3,4,2.0,2.0,3,36.31
603013,亚普股份,1.0,4,3.32,2,10.33,6,5.6,0.0,4,36.25
002920,德赛西威,1.0,2,2.42,2,12.38,4,1.4,7.0,4,36.2
001382,新亚电缆,1.0,5,0.68,6,1.91,8,5.6,4.0,4,36.19
300088,长信科技,3.3,5,1.38,8,-4.29,6,6.8,1.0,9,36.19
601669,中国电建,2.0,5,3.62,6,-2.65,4,3.2,5.0,10,36.17
000758,中色股份,1.6,4,1.49,6,4.45,4,5.6,3.0,6,36.14
002254,泰和新材,1.0,0,0.27,10,-8.2,10,9.0,7.0,7,36.07
600276,恒瑞医药,5.2,2,0.74,2,8.12,6,2.0,6.0,4,36.06
600160,巨化股份,4.7,3,2.2,2,14.47,4,2.6,2.0,1,35.97
600350,山东高速,2.1,3,6.42,6,2.22,6,6.2,0.0,4,35.94
301109,军信股份,1.0,5,6.9,4,7.23,2,3.8,0.0,6,35.93
601728,中国电信,2.9,4,2.9,3,-2.88,6,5.0,7.0,8,35.92
000589,贵州轮胎,1.5,3,3.7,2,16.92,4,3.8,0.0,1,35.92
603039,泛微网络,1.7,5,0.33,2,16.67,2,3.2,0.0,5,35.9
600458,时代新材,2.2,4,2.59,2,9.62,6,4.4,1.0,4,35.81
603193,润本股份,1.0,4,2.16,3,10.83,2,3.8,7.0,2,35.79
601456,国联民生,1.7,3,1.27,2,12.45,4,3.2,1.0,7,35.62
600686,金龙汽车,2.1,3,2.74,2,17.38,2,1.4,2.0,3,35.62
300437,清水源,1.0,5,0.0,3,19.62,2,2.0,1.0,2,35.62
300827,上能电气,1.0,5,0.63,6,6.98,4,2.0,5.0,5,35.61
600894,广日股份,1.0,3,7.4,2,17.6,2,1.6,0.0,1,35.6
300433,蓝思科技,3.8,4,2.79,6,-10.0,10,3.0,7.0,9,35.59
000651,格力电器,3.9,3,7.96,4,1.3,6,4.4,1.0,4,35.56
002221,东华能源,1.7,5,0.0,3,15.18,6,2.6,1.0,1,35.48
600309,万华化学,4.7,2,3.05,6,11.32,4,1.4,2.0,1,35.47
600258,首旅酒店,1.7,2,5.6,2,11.36,2,2.8,7.0,1,35.46
600916,中国黄金,2.0,2,3.4,6,14.04,4,2.0,1.0,1,35.44
002074,国轩高科,3.3,2,0.54,2,12.19,4,1.4,7.0,3,35.43
300007,汉威科技,1.8,5,0.23,2,14.98,4,2.4,0.0,5,35.41
600057,厦门象屿,1.7,3,3.56,2,18.74,4,0.4,1.0,1,35.4
000813,德展健康,1.9,4,0.0,4,-3.31,6,6.8,7.0,9,35.39
600977,中国电影,1.0,3,0.45,2,5.73,8,3.2,2.0,10,35.38
300276,三丰智能,1.0,5,0.0,2,14.98,4,2.4,0.0,6,35.38
300015,爱尔眼科,3.1,3,1.86,3,6.19,6,6.2,2.0,4,35.35
600795,国电电力,5.1,3,5.15,3,-2.14,6,3.2,4.0,8,35.31
301083,百胜智能,2.2,3,0.61,2,11.5,4,2.0,1.0,9,35.31
688502,茂莱光学,1.6,6,0.1,10,-10.0,6,9.6,7.0,5,35.3
000059,华锦股份,1.7,2,0.0,2,20.0,4,2.6,0.0,3,35.3
000333,美的集团,4.6,4,7.53,4,-2.24,6,4.4,3.0,4,35.29
002600,领益智造,2.1,1,0.24,6,-2.06,10,6.0,2.0,10,35.28
688006,杭可科技,1.9,3,1.03,6,7.13,4,3.2,3.0,6,35.26
688516,奥特维,1.7,2,1.8,10,-3.88,6,9.6,3.0,5,35.22
600029,南方航空,4.7,2,0.0,2,16.09,4,1.4,1.0,4,35.19
600346,恒力石化,3.8,2,2.62,3,15.16,4,2.6,1.0,1,35.18
688523,航天环宇,1.0,8,0.0,10,-7.65,8,6.8,2.0,7,35.15
600619,海立股份,1.0,3,0.31,2,16.23,4,2.6,3.0,3,35.14
601083,锦江航运,1.0,5,7.94,6,-1.22,6,1.4,7.0,2,35.12
688584,上海合晶,1.0,6,0.76,8,-4.15,8,6.4,1.0,8,35.01
600929,雪天盐业,1.6,4,0.45,8,9.56,4,1.4,0.0,6,35.01
000028,国药一致,1.0,2,4.73,3,16.27,4,2.0,1.0,1,35.0
600641,先导基电,4.4,1,0.0,10,-10.0,8,9.6,7.0,5,35.0
000550,江铃汽车,1.6,2,5.29,4,14.46,4,2.6,0.0,1,34.95
600226,亨通股份,1.7,4,0.0,6,4.82,4,4.4,4.0,6,34.92
300568,星源材质,3.7,6,0.12,6,0.9,4,3.2,3.0,8,34.92
301018,申菱环境,2.7,6,0.38,10,-3.37,4,4.2,3.0,8,34.91
600515,海南机场,2.1,4,0.3,2,17.5,4,2.0,2.0,1,34.9
300618,寒锐钴业,1.8,4,0.8,2,19.27,2,2.0,1.0,2,34.87
688543,国科军工,1.0,7,2.98,3,9.89,4,1.0,1.0,5,34.87
002044,美年健康,1.0,2,0.29,8,2.67,4,7.4,4.5,5,34.86
688522,纳睿雷达,2.0,4,0.36,2,15.02,4,1.4,3.0,3,34.78
601377,兴业证券,2.1,3,3.32,2,15.68,4,2.6,1.0,1,34.7
300087,荃银高科,1.8,3,0.0,2,15.47,6,4.4,1.0,1,34.67
002405,四维图新,2.0,5,0.0,4,5.37,4,3.2,2.0,9,34.57
600109,国金证券,1.7,3,1.77,3,8.69,4,4.4,1.0,7,34.56
601021,春秋航空,2.1,2,2.31,2,17.52,4,2.6,1.0,1,34.53
603299,苏盐井神,1.8,5,4.44,4,-1.36,6,2.6,8.0,4,34.48
300761,立华股份,1.7,5,2.18,6,0.55,6,5.0,7.0,1,34.43
301665,泰禾股份,1.9,2,3.08,2,18.43,2,2.0,0.0,3,34.41
300079,数码视讯,2.0,3,0.7,6,2.3,4,4.4,3.0,9,34.4
600459,贵研铂业,1.0,5,2.65,6,3.74,4,2.0,4.0,6,34.39
300008,天海防务,1.0,4,0.85,3,18.52,2,2.0,1.0,2,34.37
688169,石头科技,2.0,3,0.9,2,7.16,4,3.8,5.5,6,34.36
600461,洪城环境,2.0,3,7.35,6,-2.01,6,5.0,0.0,7,34.34
601398,工商银行,5.4,5,4.42,2,2.32,4,3.2,3.0,5,34.34
300443,金雷股份,1.9,7,0.7,4,10.72,2,2.0,1.0,5,34.32
605090,九丰能源,3.0,3,1.11,4,-1.6,6,6.8,7.0,5,34.31
002041,登海种业,1.9,2,0.0,4,20.0,4,1.4,0.0,1,34.3
300185,通裕重工,1.8,5,0.12,6,4.75,4,2.6,1.0,9,34.27
002233,塔牌集团,1.8,2,8.32,4,-1.05,4,3.2,5.0,7,34.27
301205,联特科技,2.6,4,0.14,10,-8.5,8,6.0,4.0,8,34.24
301550,斯菱智驱,1.0,6,0.35,8,0.07,2,6.8,1.0,9,34.22
600740,山西焦化,1.9,2,1.3,4,15.42,4,1.6,1.0,3,34.22
600011,华能国际,5.5,4,8.21,4,-10.0,6,4.4,4.0,8,34.11
300832,新产业,2.1,5,4.64,2,0.95,6,4.4,5.0,4,34.09
300418,昆仑万维,1.0,7,0.0,8,2.46,2,2.6,2.0,9,34.06
002142,宁波银行,4.8,2,5.09,6,5.1,4,5.0,1.0,1,33.99
300725,药石科技,1.8,5,1.49,3,12.26,2,1.4,5.0,2,33.95
002635,安洁科技,1.0,3,1.78,8,0.94,6,4.2,1.0,8,33.92
301589,诺瓦星云,2.1,3,1.02,6,0.97,6,3.8,5.0,6,33.89
300755,华致酒行,1.5,6,0.0,2,-1.62,8,8.0,1.0,9,33.88
600717,天津港,2.0,3,4.35,4,11.31,4,3.2,1.0,1,33.86
300493,润欣科技,1.8,3,0.24,2,9.8,4,3.0,4.0,6,33.84
002706,良信股份,1.0,4,3.24,6,-4.0,6,9.6,0.0,8,33.84
002171,楚江新材,1.8,4,1.3,2,7.33,6,4.4,1.0,6,33.83
600012,皖通高速,2.0,3,6.87,6,-2.49,6,4.4,1.0,7,33.78
002236,大华股份,3.0,4,4.12,2,5.62,4,2.0,5.0,4,33.74
600009,上海机场,2.1,2,1.96,2,17.06,4,2.6,1.0,1,33.72
000725,京东方A,4.6,3,2.65,3,1.67,6,3.8,2.0,7,33.72
601088,中国神华,5.3,5,4.37,6,-0.17,4,3.2,5.0,1,33.7
300576,容大感光,1.0,2,0.34,6,-0.99,8,4.8,3.5,9,33.65
600006,东风股份,2.1,3,0.0,2,16.15,4,4.4,1.0,1,33.65
600919,江苏银行,2.7,3,4.11,6,3.83,4,5.0,4.0,1,33.64
601006,大秦铁路,3.0,3,4.82,4,-0.58,6,4.4,1.0,8,33.64
300124,汇川技术,5.2,4,1.34,3,-0.98,4,3.0,4.0,10,33.56
601816,京沪高铁,3.8,3,3.85,3,2.67,6,3.2,4.0,4,33.52
000422,湖北宜化,1.0,4,3.29,6,14.43,2,0.8,0.0,2,33.52
600654,中安科,1.3,4,0.0,4,14.18,2,1.0,2.0,5,33.48
002612,朗姿股份,1.8,2,9.63,2,0.93,4,2.0,5.0,6,33.36
600167,联美控股,1.7,5,4.28,3,0.17,4,3.2,5.0,7,33.35
600490,鹏欣资源,1.7,3,0.72,6,6.52,4,4.4,1.0,6,33.34
601211,国泰海通,3.8,2,4.3,2,12.8,4,1.4,2.0,1,33.3
600640,国脉文化,1.8,5,0.28,4,5.8,4,4.4,1.0,7,33.28
600958,东方证券,3.4,3,4.03,2,2.44,6,4.4,2.0,6,33.27
600867,通化东宝,1.9,3,5.87,6,8.04,4,0.4,3.0,1,33.21
603698,航天工程,3.2,5,0.38,4,10.01,2,5.6,1.0,2,33.19
603919,金徽酒,2.0,6,3.12,2,-0.74,8,5.8,0.0,7,33.18
300253,卫宁健康,1.0,6,0.0,4,4.76,4,4.4,4.0,5,33.16
600426,华鲁恒升,1.5,2,1.47,6,17.3,2,0.8,1.0,1,33.07
002648,卫星化学,1.0,2,3.69,10,9.97,4,1.4,0.0,1,33.06
605198,安德利,1.0,1,1.02,10,-2.99,10,9.0,1.0,3,33.03
600710,苏美达,1.5,4,5.91,6,4.52,4,2.0,1.0,4,32.93
002597,金禾实业,2.1,6,1.65,8,-1.25,8,4.4,0.0,4,32.9
000885,城发环境,1.9,3,5.01,4,6.18,4,3.8,1.0,4,32.89
002050,三花智控,1.5,6,1.13,2,3.25,4,5.0,1.0,9,32.88
000027,深圳能源,3.0,3,4.24,6,-2.8,6,4.4,2.0,7,32.84
600547,山东黄金,3.3,4,1.07,2,17.42,2,1.0,1.0,1,32.79
002053,云南能投,2.0,3,2.11,6,0.25,6,4.4,5.0,4,32.76
002275,桂林三金,2.1,3,4.14,4,9.71,4,3.8,1.0,1,32.75
300459,汤姆猫,1.7,5,0.0,2,16.43,2,2.6,1.0,2,32.73
600751,海航科技,1.7,5,0.96,3,-0.36,4,4.4,5.0,9,32.7
002541,鸿路钢构,2.1,5,3.01,6,8.53,2,1.0,2.0,3,32.64
600674,川投能源,3.3,3,5.77,6,0.37,4,3.2,3.0,4,32.64
002727,一心堂,2.1,4,3.07,4,2.45,6,5.0,5.0,1,32.62
000778,新兴铸管,1.0,2,3.49,4,16.11,2,2.0,1.0,1,32.6
600750,华润江中,1.6,3,6.34,4,1.85,4,0.8,7.0,4,32.59
601136,首创证券,1.9,3,0.83,2,16.24,4,2.6,1.0,1,32.57
301275,汉朔科技,1.0,6,0.45,2,7.61,4,3.0,2.5,6,32.56
603713,密尔克卫,1.9,4,3.64,3,4.22,4,0.8,7.0,4,32.56
002237,恒邦股份,1.0,5,1.66,8,2.28,2,5.6,4.0,3,32.54
300257,开山股份,1.6,1,0.59,10,-0.65,4,6.0,1.0,9,32.54
